,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.06,0.03,0.03,100,1000,197.22819020748838,1972.2819020748839,0.5070269107818604,1,100,1000,14.615111827850342,20.0,10.0,10.0,10,100,15.18459939956665
1,19.62,9.81,9.81,100,1000,160.81485892145295,1608.1485892145297,1.1288599967956543,2,200,2000,25.85914897918701,20.0,10.0,10.0,10,100,27.188668251037598
2,19.62,9.81,9.81,100,1000,144.5784262155393,1445.784262155393,1.820526123046875,3,300,3000,43.28138971328735,20.0,10.0,10.0,10,100,45.41823053359985
3,19.46,9.73,9.73,100,1000,114.05074591232216,1140.5074591232217,2.697328805923462,4,400,4000,58.86696672439575,18.0,9.0,9.0,10,100,61.93701386451721
4,17.92,8.96,8.96,100,1000,124.10145401803335,1241.0145401803336,3.5031211376190186,5,500,5000,72.76177763938904,20.0,10.0,10.0,10,100,76.70541095733643
5,19.74,9.87,9.87,100,1000,110.14202144016143,1101.4202144016142,4.41103982925415,6,600,6000,81.31502985954285,20.0,10.0,10.0,10,100,86.28890562057495
6,19.46,9.73,9.73,100,1000,79.98428653428454,799.8428653428454,5.661285400390625,7,700,7000,94.50696444511414,18.0,9.0,9.0,10,100,100.84740805625916
7,17.82,8.91,8.91,100,1000,124.34711379367288,1243.4711379367286,6.4654858112335205,8,800,8000,107.12819242477417,18.0,9.0,9.0,10,100,114.34312224388123
8,17.84,8.92,8.92,100,1000,131.16414281032425,1311.6414281032426,7.2278892993927,9,900,9000,118.31341814994812,18.0,9.0,9.0,10,100,126.41637253761292
9,17.84,8.92,8.92,100,1000,112.37582353398224,1123.7582353398225,8.117760419845581,10,1000,10000,127.58420491218567,18.0,9.0,9.0,10,100,136.68831968307495
10,17.92,8.96,8.96,100,1000,92.84949134607615,928.4949134607615,9.194772243499756,11,1100,11000,137.62273716926575,18.0,9.0,9.0,10,100,147.96451592445374
