,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,217.75832135766677,1742.0665708613342,0.4592247009277344,1,100,800,3.314589023590088,14.0,7.0,7.0,10,80,3.8430042266845703
1,173.92745254558838,1391.419620364707,1.0341770648956299,2,200,1600,5.276272535324097,12.0,6.0,6.0,10,80,6.445231676101685
2,159.01067197422046,1272.0853757937637,1.6630656719207764,3,300,2400,7.356220245361328,16.0,8.0,8.0,10,80,9.210394859313965
3,155.43157670829862,1243.452613666389,2.3064355850219727,4,400,3200,9.285411596298218,16.0,8.0,8.0,10,80,11.836525678634644
4,156.04779017148758,1248.3823213719006,2.9472649097442627,5,500,4000,10.755582094192505,10.0,5.0,5.0,10,80,13.996777296066284
5,189.83690326668705,1518.6952261334964,3.4740328788757324,6,600,4800,12.199070930480957,12.0,6.0,6.0,10,80,16.015669345855713
6,183.9441629151765,1471.553303321412,4.017676115036011,7,700,5600,13.458683252334595,12.0,6.0,6.0,10,80,17.893301010131836
7,165.47294650293108,1323.7835720234486,4.622004508972168,8,800,6400,14.889620065689087,2.0,1.0,1.0,10,80,20.007994174957275
8,179.43124332903398,1435.4499466322718,5.179321050643921,9,900,7200,16.103131532669067,4.0,2.0,2.0,10,80,21.834348440170288
9,194.5146575695685,1556.117260556548,5.693421125411987,10,1000,8000,17.26465368270874,10.0,5.0,5.0,10,80,23.575976371765137
10,208.16861130232934,1665.3488904186347,6.173800945281982,11,1100,8800,18.498475313186646,8.0,4.0,4.0,10,80,25.36499333381653
11,173.47325442264767,1387.7860353811814,6.750258684158325,12,1200,9600,19.597598791122437,4.0,2.0,2.0,10,80,27.115224361419678
12,173.79290227198896,1390.3432181759117,7.325656175613403,13,1300,10400,20.751994848251343,14.0,7.0,7.0,10,80,28.906631469726562
13,155.76458005288333,1246.1166404230667,7.967650651931763,14,1400,11200,21.996148586273193,10.0,5.0,5.0,10,80,30.862008571624756
14,159.3050337349727,1274.4402698797817,8.595377206802368,15,1500,12000,23.099963188171387,10.0,5.0,5.0,10,80,32.658406257629395
15,185.06263611751376,1480.50108894011,9.135734796524048,16,1600,12800,24.20924139022827,8.0,4.0,4.0,10,80,34.365702629089355
16,157.36356715924572,1258.9085372739657,9.77120590209961,17,1700,13600,25.362789630889893,8.0,4.0,4.0,10,80,36.21726393699646
17,169.6892411710541,1357.5139293684329,10.360518455505371,18,1800,14400,26.5801260471344,6.0,3.0,3.0,10,80,38.0911819934845
18,187.11757216263504,1496.9405773010803,10.894941806793213,19,1900,15200,27.807018280029297,6.0,3.0,3.0,10,80,39.92253398895264
19,165.93243391865707,1327.4594713492565,11.497596740722656,20,2000,16000,28.935453176498413,10.0,5.0,5.0,10,80,41.7308075428009
20,198.28913556883322,1586.3130845506657,12.506224870681763,21,2200,17600,29.599948167800903,2.0,1.0,1.0,10,80,43.472065925598145
21,183.61654153935595,1468.9323323148476,13.595451354980469,22,2400,19200,30.284246921539307,6.0,3.0,3.0,10,80,45.29897689819336
22,197.72416837769273,1581.7933470215419,14.606961488723755,23,2600,20800,31.04402780532837,2.0,1.0,1.0,10,80,47.1233766078949
23,179.84879046090094,1438.7903236872075,15.719006776809692,24,2800,22400,31.763335466384888,6.0,3.0,3.0,10,80,49.00676441192627
