,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,2.34,1.17,1.17,100,1000,100.79132517288761,1007.913251728876,0.9921488761901855,1,100,1000,14.259572505950928,2.0,1.0,1.0,10,100,15.326592445373535
1,2.56,1.28,1.28,100,1000,125.79682795426415,1257.9682795426413,1.7870814800262451,2,200,2000,25.402378797531128,5.4,2.7,2.7,10,100,27.340258359909058
2,3.92,1.96,1.96,100,1000,133.71679280213294,1337.1679280213293,2.53493070602417,3,300,3000,37.672401905059814,5.6,2.8,2.8,10,100,40.43281388282776
3,3.44,1.72,1.72,100,1000,111.85162626450645,1118.5162626450647,3.4289722442626953,4,400,4000,50.10542607307434,3.8,1.9,1.9,10,100,53.87987041473389
4,3.24,1.62,1.62,100,1000,110.90919379567005,1109.0919379567003,4.330610752105713,5,500,5000,63.18535780906677,2.2,1.1,1.1,10,100,67.98866152763367
5,3.36,1.68,1.68,100,1000,124.72457166578498,1247.2457166578497,5.13237738609314,6,600,6000,75.96219539642334,7.8,3.9,3.9,10,100,81.63947224617004
6,4.1,2.05,2.05,100,1000,121.87653006578357,1218.7653006578357,5.952879905700684,7,700,7000,87.28511071205139,1.6,0.8,0.8,10,100,93.85862517356873
7,3.88,1.94,1.94,100,1000,127.61728057367021,1276.172805736702,6.736472845077515,8,800,8000,98.6999249458313,4.2,2.1,2.1,10,100,106.15022397041321
8,3.26,1.63,1.63,100,1000,134.8878074633797,1348.8780746337968,7.477829694747925,9,900,9000,109.73697471618652,3.8,1.9,1.9,10,100,118.02204942703247
9,2.5,1.25,1.25,100,1000,120.61501723542466,1206.1501723542465,8.30691385269165,10,1000,10000,119.41867876052856,4.6,2.3,2.3,10,100,128.61664152145386
10,2.68,1.34,1.34,100,1000,116.60091544822352,1166.0091544822353,9.16454005241394,11,1100,11000,130.09098839759827,4.2,2.1,2.1,10,100,140.21827340126038
11,2.96,1.48,1.48,100,1000,131.72771587065742,1317.277158706574,9.923681735992432,12,1200,12000,141.4457221031189,3.2,1.6,1.6,10,100,152.4487919807434
12,2.78,1.39,1.39,100,1000,134.03878086599266,1340.3878086599266,10.669734477996826,13,1300,13000,152.1204388141632,4.6,2.3,2.3,10,100,164.08477425575256
13,6.54,3.27,3.27,100,1000,128.51353645211915,1285.1353645211916,11.44786262512207,14,1400,14000,163.47933220863342,6.0,3.0,3.0,10,100,176.309814453125
14,5.08,2.54,2.54,100,1000,133.52136600857352,1335.2136600857352,12.19680643081665,15,1500,15000,175.1025583744049,5.6,2.8,2.8,10,100,188.75958395004272
15,3.64,1.82,1.82,100,1000,134.94435477047128,1349.4435477047127,12.937852621078491,16,1600,16000,186.91862058639526,4.0,2.0,2.0,10,100,201.39854097366333
16,4.36,2.18,2.18,100,1000,126.22351800435641,1262.235180043564,13.730098009109497,17,1700,17000,198.16988277435303,3.2,1.6,1.6,10,100,213.51644015312195
17,3.22,1.61,1.61,100,1000,129.12038571996328,1291.203857199633,14.504569053649902,18,1800,18000,209.53491401672363,2.4,1.2,1.2,10,100,225.794903755188
