,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,162.850492418139,1302.803939345112,0.6140601634979248,1,100,800,1.4819269180297852,0.0,0.0,0.0,10,80,2.1632883548736572
1,160.30373713009843,1282.4298970407874,1.2378759384155273,2,200,1600,3.014845132827759,2.0,1.0,1.0,10,80,4.402192115783691
2,148.82749184595164,1190.6199347676131,1.909794807434082,3,300,2400,4.70549464225769,4.0,2.0,2.0,10,80,6.838893890380859
3,161.23709168435957,1289.8967334748766,2.5299994945526123,4,400,3200,6.4184889793396,10.0,5.0,5.0,10,80,9.24295973777771
4,150.09069558810427,1200.7255647048341,3.196263313293457,5,500,4000,7.942425012588501,10.0,5.0,5.0,10,80,11.513729572296143
5,187.99930614727518,1503.9944491782014,3.728180170059204,6,600,4800,9.691232681274414,8.0,4.0,4.0,10,80,13.877683877944946
6,187.28166567689334,1498.2533254151467,4.26213526725769,7,700,5600,11.194133043289185,10.0,5.0,5.0,10,80,15.985548973083496
7,186.46373200959903,1491.7098560767922,4.7984325885772705,8,800,6400,12.674880266189575,8.0,4.0,4.0,10,80,18.06951594352722
8,188.9164440881186,1511.3315527049488,5.3277671337127686,9,900,7200,14.35597825050354,8.0,4.0,4.0,10,80,20.345757484436035
9,206.2111569161031,1649.6892553288249,5.81270694732666,10,1000,8000,16.111464500427246,12.0,6.0,6.0,10,80,22.644171476364136
10,204.0918570623608,1632.7348564988863,6.302682399749756,11,1100,8800,17.69875717163086,16.0,8.0,8.0,10,80,24.794823169708252
11,208.3552651841431,1666.8421214731447,6.782631874084473,12,1200,9600,19.355232000350952,14.0,7.0,7.0,10,80,27.013323545455933
12,176.8276451713405,1414.621161370724,7.348154306411743,13,1300,10400,20.737584352493286,16.0,8.0,8.0,10,80,29.03643274307251
13,185.73676887500565,1485.8941510000452,7.886550664901733,14,1400,11200,22.121427536010742,16.0,8.0,8.0,10,80,31.031708478927612
14,159.25791343209343,1274.0633074567475,8.514462947845459,15,1500,12000,23.489600658416748,16.0,8.0,8.0,10,80,33.08905291557312
15,188.1235120302411,1504.9880962419288,9.04602861404419,16,1600,12800,24.866045475006104,16.0,8.0,8.0,10,80,35.06539249420166
16,156.56042928938513,1252.483434315081,9.684759616851807,17,1700,13600,26.29372525215149,16.0,8.0,8.0,10,80,37.196629762649536
17,182.88919566853497,1463.1135653482797,10.231538772583008,18,1800,14400,27.989242792129517,16.0,8.0,8.0,10,80,39.506874799728394
18,141.1510684839307,1129.2085478714455,10.9399995803833,19,1900,15200,29.654378175735474,16.0,8.0,8.0,10,80,41.9371395111084
19,200.32410606951422,1602.5928485561137,11.43919062614441,20,2000,16000,31.383192777633667,16.0,8.0,8.0,10,80,44.24567651748657
20,178.27187423095543,1426.1749938476435,12.561072587966919,21,2200,17600,32.12528681755066,16.0,8.0,8.0,10,80,46.164363622665405
21,185.3523073673307,1482.8184589386456,13.640098810195923,22,2400,19200,32.824047327041626,16.0,8.0,8.0,10,80,47.996906995773315
22,188.69924604503754,1509.5939683603003,14.699986457824707,23,2600,20800,33.5600152015686,16.0,8.0,8.0,10,80,49.84968161582947
23,179.08193642966643,1432.6554914373314,15.81679368019104,24,2800,22400,34.31655955314636,16.0,8.0,8.0,10,80,51.80656027793884
24,176.05232328989987,1408.418586319199,16.95281958580017,25,3000,24000,35.17655682563782,16.0,8.0,8.0,10,80,53.8570511341095
25,172.1981342038138,1377.5850736305104,18.114272356033325,26,3200,25600,35.93104863166809,16.0,8.0,8.0,10,80,55.85732698440552
26,184.6239308357501,1476.9914466860007,19.197555541992188,27,3400,27200,36.725571155548096,16.0,8.0,8.0,10,80,57.79900789260864
27,167.94722819066595,1343.5778255253276,20.388405799865723,28,3600,28800,37.57886862754822,16.0,8.0,8.0,10,80,59.91132354736328
28,179.2975499487453,1434.3803995899625,21.503870010375977,29,3800,30400,38.40605568885803,16.0,8.0,8.0,10,80,61.925190448760986
29,182.61459988031208,1460.9167990424967,22.599072694778442,30,4000,32000,39.23463249206543,16.0,8.0,8.0,10,80,63.91531562805176
30,209.1688509612891,1673.3508076903129,23.555238008499146,31,4200,33600,39.99049234390259,16.0,8.0,8.0,10,80,65.68662691116333
31,176.48467915588876,1411.87743324711,24.688480854034424,32,4400,35200,40.84188890457153,16.0,8.0,8.0,10,80,67.73568511009216
32,177.20720311547737,1417.657624923819,25.817103147506714,33,4600,36800,41.6493763923645,16.0,8.0,8.0,10,80,69.7344810962677
33,192.96550474028606,1543.7240379222885,26.8535578250885,34,4800,38400,42.45489263534546,16.0,8.0,8.0,10,80,71.63709688186646
34,159.77089736816143,1278.1671789452914,28.105350255966187,35,5000,40000,43.414626359939575,16.0,8.0,8.0,10,80,73.90630984306335
35,186.80151862101124,1494.41214896809,29.176005363464355,36,5200,41600,44.17320203781128,16.0,8.0,8.0,10,80,75.80145311355591
36,174.8951497425967,1399.1611979407735,30.319547653198242,37,5400,43200,45.078911781311035,16.0,8.0,8.0,10,80,77.91588377952576
37,193.1644364637996,1545.3154917103968,31.35493493080139,38,5600,44800,45.90952682495117,16.0,8.0,8.0,10,80,79.84861016273499
38,175.17747232300485,1401.4197785840388,32.49663424491882,39,5800,46400,46.75491452217102,16.0,8.0,8.0,10,80,81.90681028366089
39,191.18476047913063,1529.478083833045,33.54274272918701,40,6000,48000,47.56245493888855,16.0,8.0,8.0,10,80,83.84721302986145
40,195.3788836541122,1563.0310692328976,34.5663948059082,41,6200,49600,48.35684847831726,16.0,8.0,8.0,10,80,85.73320126533508
41,190.71766986635953,1525.7413589308762,35.61506533622742,42,6400,51200,49.13248538970947,16.0,8.0,8.0,10,80,87.61606311798096
42,185.69474863738535,1485.5579890990828,36.69210171699524,43,6600,52800,49.96473431587219,16.0,8.0,8.0,10,80,89.59942364692688
43,207.51455997015648,1660.1164797612519,37.6558895111084,44,6800,54400,50.94058585166931,16.0,8.0,8.0,10,80,91.6095917224884
44,199.57238268775586,1596.579061502047,38.658032178878784,45,7000,56000,51.755210876464844,16.0,8.0,8.0,10,80,93.49703454971313
45,163.37419209838822,1306.9935367871058,39.88221573829651,46,7200,57600,52.55319952964783,16.0,8.0,8.0,10,80,95.59615731239319
46,195.74013716683655,1565.9210973346924,40.9039785861969,47,7400,59200,53.301661014556885,16.0,8.0,8.0,10,80,97.43234419822693
47,171.5891608838615,1372.713287070892,42.06955337524414,48,7600,60800,54.10959815979004,16.0,8.0,8.0,10,80,99.49071860313416
48,191.01027960666758,1528.0822368533406,43.11661744117737,49,7800,62400,54.93932056427002,16.0,8.0,8.0,10,80,101.42249321937561
49,204.15940997631455,1633.2752798105164,44.09624409675598,50,8000,64000,55.75632572174072,14.0,7.0,7.0,10,80,103.29197573661804
50,187.12174612890388,1496.973969031231,45.165066957473755,51,8200,65600,56.53710627555847,16.0,8.0,8.0,10,80,105.20819640159607
51,194.97231933072723,1559.7785546458178,46.19085359573364,52,8400,67200,57.34102964401245,16.0,8.0,8.0,10,80,107.11219191551208
52,189.39411146214164,1515.152891697133,47.24685263633728,53,8600,68800,58.15329456329346,14.0,7.0,7.0,10,80,109.05825710296631
53,209.53431949869275,1676.274555989542,48.20135021209717,54,8800,70400,58.98382377624512,14.0,7.0,7.0,10,80,110.92381167411804
54,190.26373023701632,1522.1098418961305,49.252522706985474,55,9000,72000,59.80390000343323,14.0,7.0,7.0,10,80,112.87392377853394
55,186.6819597692593,1493.4556781540743,50.32386350631714,56,9200,73600,60.612173318862915,12.0,6.0,6.0,10,80,114.80907797813416
56,214.06188716530693,1712.4950973224554,51.25817275047302,57,9400,75200,61.38365411758423,16.0,8.0,8.0,10,80,116.56864547729492
57,180.4566763270392,1443.6534106163135,52.366472005844116,58,9600,76800,62.21401238441467,16.0,8.0,8.0,10,80,118.5758547782898
58,185.5413431042922,1484.3307448343376,53.44439888000488,59,9800,78400,62.98314046859741,16.0,8.0,8.0,10,80,120.48399829864502
59,198.50868968676804,1588.0695174941443,54.45191144943237,60,10000,80000,63.77437114715576,14.0,7.0,7.0,10,80,122.38197040557861
60,173.65967448002655,1389.2773958402124,55.60358929634094,61,10200,81600,64.52070665359497,16.0,8.0,8.0,10,80,124.33418035507202
61,183.39896199513464,1467.1916959610771,56.69410800933838,62,10400,83200,65.31170415878296,16.0,8.0,8.0,10,80,126.29069805145264
62,208.83709223641893,1670.6967378913514,57.65179228782654,63,10600,84800,66.12224221229553,14.0,7.0,7.0,10,80,128.1318016052246
63,199.2866302807248,1594.2930422457985,58.65537190437317,64,10800,86400,66.92129230499268,16.0,8.0,8.0,10,80,130.0012345314026
64,205.8710724005998,1646.9685792047983,59.626853704452515,65,11000,88000,67.76175951957703,16.0,8.0,8.0,10,80,131.8865189552307
65,196.00453572278911,1568.036285782313,60.64723825454712,66,11200,89600,68.60987830162048,16.0,8.0,8.0,10,80,133.81113195419312
