,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
118,188.6474320801527,1509.1794566412216,118.33137154579163,119,21800,174400,110.39932441711426,16.0,8.0,8.0,10,80,236.57202005386353
119,172.12238105888218,1376.9790484710575,119.49333548545837,120,22000,176000,111.21680641174316,16.0,8.0,8.0,10,80,238.63470196723938
120,195.30428287919298,1562.4342630335439,120.51737856864929,121,22200,177600,112.09315896034241,16.0,8.0,8.0,10,80,240.60570907592773
121,171.238786489202,1369.910291913616,121.68533825874329,122,22400,179200,112.94075155258179,16.0,8.0,8.0,10,80,242.69312858581543
122,181.1355825079932,1449.0846600639456,122.7894835472107,123,22600,180800,113.83442449569702,16.0,8.0,8.0,10,80,244.74848699569702
123,175.58454867492253,1404.6763893993802,123.92853593826294,124,22800,182400,114.70662260055542,16.0,8.0,8.0,10,80,246.83388566970825
124,175.6257207292838,1405.0057658342705,125.06732130050659,125,23000,184000,115.54899287223816,16.0,8.0,8.0,10,80,248.89630341529846
125,178.5643386371556,1428.5147090972448,126.18736577033997,126,23200,185600,116.35567331314087,16.0,8.0,8.0,10,80,250.88437843322754
126,181.59593244203066,1452.7674595362453,127.28871202468872,127,23400,187200,117.21305918693542,16.0,8.0,8.0,10,80,252.92528891563416
127,175.94693616953444,1407.5754893562755,128.4254183769226,128,23600,188800,118.0538318157196,16.0,8.0,8.0,10,80,254.96282029151917
128,172.8364761551163,1382.6918092409303,129.58258152008057,129,23800,190400,118.87213611602783,16.0,8.0,8.0,10,80,256.9926874637604
129,177.88555883040877,1423.0844706432702,130.70689988136292,130,24000,192000,119.67393016815186,16.0,8.0,8.0,10,80,258.97944045066833
130,182.24254620528262,1457.940369642261,131.8043384552002,131,24200,193600,120.4717218875885,16.0,8.0,8.0,10,80,260.929238319397
131,189.7741154923001,1518.1929239384008,132.85822296142578,132,24400,195200,121.28261017799377,16.0,8.0,8.0,10,80,262.8488509654999
132,178.5860070505278,1428.6880564042224,133.97813153266907,133,24600,196800,122.09670329093933,16.0,8.0,8.0,10,80,264.8382818698883
