,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.08,0.04,0.04,100,1000,93.21771381569077,932.1771381569077,1.0727574825286865,1,100,1000,5.111261367797852,16.0,8.0,8.0,10,100,6.285044431686401
1,15.62,7.81,7.81,100,1000,107.13871721285827,1071.3871721285827,2.006126880645752,2,200,2000,8.238929271697998,20.0,10.0,10.0,10,100,10.43473505973816
2,19.64,9.82,9.82,100,1000,116.15002482616836,1161.5002482616835,2.867082357406616,3,300,3000,11.113860130310059,20.0,10.0,10.0,10,100,14.25831151008606
3,19.62,9.81,9.81,100,1000,115.73897317114495,1157.3897317114495,3.731095552444458,4,400,4000,14.0092613697052,20.0,10.0,10.0,10,100,18.107306957244873
4,19.66,9.83,9.83,100,1000,109.49295695964743,1094.9295695964743,4.6443963050842285,5,500,5000,16.87234377861023,20.0,10.0,10.0,10,100,21.97669267654419
5,19.64,9.82,9.82,100,1000,109.45421171148249,1094.5421171148248,5.558020353317261,6,600,6000,19.554633855819702,20.0,10.0,10.0,10,100,25.702569246292114
6,19.66,9.83,9.83,100,1000,112.78843133795999,1127.8843133796,6.444636106491089,7,700,7000,21.902288913726807,20.0,10.0,10.0,10,100,29.024221181869507
7,19.56,9.78,9.78,100,1000,108.01437408996631,1080.143740899663,7.370438814163208,8,800,8000,24.689669132232666,20.0,10.0,10.0,10,100,32.8250412940979
8,19.6,9.8,9.8,100,1000,108.93178492076787,1089.3178492076786,8.288444519042969,9,900,9000,26.973333835601807,20.0,10.0,10.0,10,100,36.121498823165894
9,19.66,9.83,9.83,100,1000,116.66318519703218,1166.6318519703218,9.145612955093384,10,1000,10000,29.844260215759277,20.0,10.0,10.0,10,100,39.93357062339783
10,19.78,9.89,9.89,100,1000,116.78499780730758,1167.8499780730758,10.001887321472168,11,1100,11000,33.11756634712219,20.0,10.0,10.0,10,100,44.15332651138306
11,19.72,9.86,9.86,100,1000,108.42855905683814,1084.2855905683814,10.924153566360474,12,1200,12000,36.13776183128357,20.0,10.0,10.0,10,100,48.26340842247009
12,19.5,9.75,9.75,100,1000,112.0215458921199,1120.2154589211991,11.81683897972107,13,1300,13000,38.88543391227722,20.0,10.0,10.0,10,100,51.98997139930725
13,19.72,9.86,9.86,100,1000,112.88636014975064,1128.8636014975064,12.702685594558716,14,1400,14000,41.95737385749817,20.0,10.0,10.0,10,100,56.05749464035034
14,19.64,9.82,9.82,100,1000,108.19512197638608,1081.9512197638608,13.626941680908203,15,1500,15000,45.16568732261658,20.0,10.0,10.0,10,100,60.38485789299011
15,19.52,9.76,9.76,100,1000,107.86803505637073,1078.6803505637072,14.55400037765503,16,1600,16000,48.321632385253906,18.0,9.0,9.0,10,100,64.55316042900085
16,17.92,8.96,8.96,100,1000,102.71433696627741,1027.1433696627741,15.527574300765991,17,1700,17000,50.902804374694824,18.0,9.0,9.0,10,100,68.26668858528137
17,17.88,8.94,8.94,100,1000,112.84217096475216,1128.4217096475215,16.41376781463623,18,1800,18000,53.232176780700684,20.0,10.0,10.0,10,100,71.64347243309021
18,19.22,9.61,9.61,100,1000,115.1716218360991,1151.716218360991,17.282037258148193,19,1900,19000,55.52237319946289,20.0,10.0,10.0,10,100,74.89154720306396
19,19.42,9.71,9.71,100,1000,117.26958922830795,1172.6958922830795,18.13477325439453,20,2000,20000,57.68053412437439,18.0,9.0,9.0,10,100,77.9899628162384
20,17.68,8.84,8.84,100,1000,110.25050337246408,1102.5050337246407,19.04179859161377,21,2100,21000,60.2271454334259,18.0,9.0,9.0,10,100,81.53231620788574
21,17.86,8.93,8.93,100,1000,101.42759757587717,1014.2759757587717,20.02772355079651,22,2200,22000,63.3581166267395,18.0,9.0,9.0,10,100,85.74505281448364
22,17.82,8.91,8.91,100,1000,102.58591191996629,1025.859119199663,21.002516269683838,23,2300,23000,66.15923309326172,18.0,9.0,9.0,10,100,89.61742544174194
23,17.72,8.86,8.86,100,1000,101.79492164130836,1017.9492164130836,21.984883546829224,24,2400,24000,69.23128509521484,18.0,9.0,9.0,10,100,93.76908564567566
24,17.8,8.9,8.9,100,1000,95.91928910525957,959.1928910525955,23.027426719665527,25,2500,25000,72.02282381057739,20.0,10.0,10.0,10,100,97.71933650970459
25,19.38,9.69,9.69,100,1000,101.38719244306812,1013.8719244306811,24.013744592666626,26,2600,26000,74.83390927314758,18.0,9.0,9.0,10,100,101.62251257896423
26,17.76,8.88,8.88,100,1000,103.47563120740945,1034.7563120740945,24.98015570640564,27,2700,27000,77.92454695701599,18.0,9.0,9.0,10,100,105.76984214782715
27,17.78,8.89,8.89,100,1000,105.16035666684384,1051.6035666684384,25.931084394454956,28,2800,28000,80.3859076499939,18.0,9.0,9.0,10,100,109.28065347671509
28,17.74,8.87,8.87,100,1000,111.21763613096743,1112.1763613096743,26.830222368240356,29,2900,29000,82.97169899940491,18.0,9.0,9.0,10,100,112.90993213653564
29,17.76,8.88,8.88,100,1000,106.24365471947021,1062.4365471947021,27.77145504951477,30,3000,30000,86.10286331176758,20.0,10.0,10.0,10,100,117.07601404190063
30,19.5,9.75,9.75,100,1000,100.9435394920795,1009.4353949207949,28.762107849121094,31,3100,31000,89.36887979507446,18.0,9.0,9.0,10,100,121.43627452850342
31,17.9,8.95,8.95,100,1000,95.04727205320992,950.4727205320993,29.814215898513794,32,3200,32000,92.38966059684753,18.0,9.0,9.0,10,100,125.59557795524597
32,17.68,8.84,8.84,100,1000,116.23938256252957,1162.3938256252957,30.674509525299072,33,3300,33000,95.48136305809021,18.0,9.0,9.0,10,100,129.63249468803406
33,17.78,8.89,8.89,100,1000,115.8348966965144,1158.348966965144,31.53780722618103,34,3400,34000,98.35406827926636,18.0,9.0,9.0,10,100,133.46498680114746
34,17.7,8.85,8.85,100,1000,119.43523813130716,1194.3523813130716,32.375081062316895,35,3500,35000,100.6302137374878,18.0,9.0,9.0,10,100,136.6677324771881
35,17.84,8.92,8.92,100,1000,110.56251522299112,1105.6251522299112,33.2795467376709,36,3600,36000,103.53888130187988,18.0,9.0,9.0,10,100,140.57056641578674
36,18.02,9.01,9.01,100,1000,101.75308785138236,1017.5308785138236,34.26231789588928,37,3700,37000,106.16451573371887,18.0,9.0,9.0,10,100,144.2660391330719
37,17.78,8.89,8.89,100,1000,114.7461036617878,1147.461036617878,35.13380718231201,38,3800,38000,108.79881715774536,18.0,9.0,9.0,10,100,147.87184476852417
38,17.76,8.88,8.88,100,1000,95.71095833862931,957.109583386293,36.178619623184204,39,3900,39000,111.81898260116577,18.0,9.0,9.0,10,100,152.03963255882263
39,17.72,8.86,8.86,100,1000,109.54995314297297,1095.4995314297296,37.091445207595825,40,4000,40000,114.5227460861206,18.0,9.0,9.0,10,100,155.76376223564148
40,17.94,8.97,8.97,100,1000,105.48926974724651,1054.8926974724652,38.039408922195435,41,4100,41000,117.43334436416626,18.0,9.0,9.0,10,100,159.72792434692383
41,17.74,8.87,8.87,100,1000,107.17197888399998,1071.7197888399999,38.97248864173889,42,4200,42000,120.10185027122498,20.0,10.0,10.0,10,100,163.4331169128418
42,19.66,9.83,9.83,100,1000,104.78474840367235,1047.8474840367235,39.92682600021362,43,4300,43000,123.28272914886475,20.0,10.0,10.0,10,100,167.66389226913452
43,19.46,9.73,9.73,100,1000,101.95675198180177,1019.5675198180177,40.907634019851685,44,4400,44000,126.54032301902771,20.0,10.0,10.0,10,100,172.001314163208
44,19.6,9.8,9.8,100,1000,104.70909632413829,1047.090963241383,41.86266088485718,45,4500,45000,129.4831564426422,20.0,10.0,10.0,10,100,176.01947569847107
45,19.5,9.75,9.75,100,1000,104.85642036527089,1048.564203652709,42.81634593009949,46,4600,46000,132.2702991962433,20.0,10.0,10.0,10,100,179.86540293693542
46,19.48,9.74,9.74,100,1000,112.60880164352903,1126.0880164352902,43.704375982284546,47,4700,47000,134.8105788230896,20.0,10.0,10.0,10,100,183.3796775341034
47,19.54,9.77,9.77,100,1000,102.32695214646576,1023.2695214646576,44.68163561820984,48,4800,48000,136.94850778579712,20.0,10.0,10.0,10,100,186.60024452209473
48,19.64,9.82,9.82,100,1000,112.84314245104768,1128.4314245104767,45.56782150268555,49,4900,49000,139.85675263404846,20.0,10.0,10.0,10,100,190.5221972465515
49,19.7,9.85,9.85,100,1000,76.44529272196598,764.4529272196598,46.87594652175903,50,5000,50000,143.10118126869202,20.0,10.0,10.0,10,100,195.1792447566986
50,19.72,9.86,9.86,100,1000,95.0651956276806,950.651956276806,47.92785620689392,51,5100,51000,145.73205590248108,20.0,10.0,10.0,10,100,198.96032333374023
51,19.48,9.74,9.74,100,1000,100.78214636957071,1007.821463695707,48.920095443725586,52,5200,52000,148.8723554611206,20.0,10.0,10.0,10,100,203.21820878982544
52,19.38,9.69,9.69,100,1000,94.30153349170526,943.0153349170525,49.98052358627319,53,5300,53000,151.79497075080872,20.0,10.0,10.0,10,100,207.3033471107483
