,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,2.22,1.11,1.11,100,1000,91.63733384836453,916.3733384836453,1.0912582874298096,1,100,1000,14.692270278930664,0.0,0.0,0.0,10,100,15.871991872787476
1,1.38,0.69,0.69,100,1000,118.5100462053963,1185.1004620539632,1.9350686073303223,2,200,2000,27.018198251724243,0.8,0.4,0.4,10,100,29.129817724227905
2,4.44,2.22,2.22,100,1000,112.66342937234847,1126.6342937234847,2.8226680755615234,3,300,3000,39.92885375022888,9.2,4.6,4.6,10,100,43.00745391845703
3,5.16,2.58,2.58,100,1000,117.05198835816205,1170.5198835816204,3.6769893169403076,4,400,4000,53.027175426483154,6.8,3.4,3.4,10,100,57.03251075744629
4,4.28,2.14,2.14,100,1000,123.1092549201242,1231.092549201242,4.489275932312012,5,500,5000,66.8501455783844,5.2,2.6,2.6,10,100,71.75471663475037
5,4.3,2.15,2.15,100,1000,126.11368291412744,1261.1368291412743,5.2822113037109375,6,600,6000,78.94549775123596,4.4,2.2,2.2,10,100,84.75508332252502
6,5.4,2.7,2.7,100,1000,126.89436008460221,1268.943600846022,6.070268392562866,7,700,7000,90.85337376594543,3.6,1.8,1.8,10,100,97.52374362945557
7,3.42,1.71,1.71,100,1000,138.76674616888945,1387.6674616888945,6.790902137756348,8,800,8000,102.63997077941895,6.6,3.3,3.3,10,100,110.11030864715576
8,5.08,2.54,2.54,100,1000,127.02048321824893,1270.2048321824893,7.578176736831665,9,900,9000,112.6900327205658,5.8,2.9,2.9,10,100,121.024658203125
9,5.6,2.8,2.8,100,1000,123.55142477400624,1235.5142477400625,8.387556314468384,10,1000,10000,122.15861630439758,3.0,1.5,1.5,10,100,131.38943529129028
10,3.46,1.73,1.73,100,1000,122.79809463024175,1227.9809463024174,9.201901197433472,11,1100,11000,133.21085453033447,7.8,3.9,3.9,10,100,143.3338406085968
11,6.52,3.26,3.26,100,1000,132.62579406863534,1326.2579406863535,9.955902338027954,12,1200,12000,144.60370516777039,4.8,2.4,2.4,10,100,155.63140439987183
12,4.56,2.28,2.28,100,1000,126.72823145653784,1267.2823145653786,10.74499249458313,13,1300,13000,156.15690755844116,1.4,0.7,0.7,10,100,168.0584421157837
13,5.46,2.73,2.73,100,1000,125.67553193242539,1256.7553193242538,11.540692329406738,14,1400,14000,166.75921821594238,2.4,1.2,1.2,10,100,179.5449240207672
14,3.28,1.64,1.64,100,1000,122.14218486455256,1221.4218486455256,12.359410285949707,15,1500,15000,178.34999799728394,3.4,1.7,1.7,10,100,192.0382523536682
15,3.04,1.52,1.52,100,1000,125.55232733914812,1255.523273391481,13.155890941619873,16,1600,16000,190.185289144516,3.2,1.6,1.6,10,100,204.75851559638977
16,3.12,1.56,1.56,100,1000,119.03111044514522,1190.3111044514521,13.996007442474365,17,1700,17000,201.43608212471008,4.6,2.3,2.3,10,100,216.93247175216675
17,6.48,3.24,3.24,100,1000,131.31670046402093,1313.1670046402091,14.757525205612183,18,1800,18000,213.74728298187256,2.6,1.3,1.3,10,100,230.08672404289246
18,3.64,1.82,1.82,100,1000,135.36558484247706,1353.6558484247705,15.496265411376953,19,1900,19000,226.23857808113098,4.2,2.1,2.1,10,100,243.39298129081726
19,4.48,2.24,2.24,100,1000,118.40319151669028,1184.0319151669028,16.340837240219116,20,2000,20000,238.33705687522888,5.4,2.7,2.7,10,100,256.43759655952454
20,5.02,2.51,2.51,100,1000,120.07143073892111,1200.7143073892112,17.173674821853638,21,2100,21000,250.59059238433838,4.0,2.0,2.0,10,100,269.60894775390625
21,5.76,2.88,2.88,100,1000,126.5088647813567,1265.0886478135671,17.964133262634277,22,2200,22000,262.119656085968,2.8,1.4,1.4,10,100,282.02038860321045
22,3.54,1.77,1.77,100,1000,122.75230882874573,1227.5230882874573,18.77878189086914,23,2300,23000,273.72996187210083,3.6,1.8,1.8,10,100,294.52913546562195
23,4.22,2.11,2.11,100,1000,120.39727647457316,1203.9727647457316,19.609365463256836,24,2400,24000,284.86577248573303,2.2,1.1,1.1,10,100,306.5787274837494
24,3.1,1.55,1.55,100,1000,130.86617204877453,1308.6617204877455,20.373504877090454,25,2500,25000,296.51149106025696,4.0,2.0,2.0,10,100,319.0645101070404
25,3.28,1.64,1.64,100,1000,112.01266073279386,1120.1266073279385,21.266261100769043,26,2600,26000,307.3239233493805,3.2,1.6,1.6,10,100,330.8573727607727
26,3.26,1.63,1.63,100,1000,133.96236358404155,1339.6236358404155,22.012739419937134,27,2700,27000,317.94229674339294,4.8,2.4,2.4,10,100,342.2992482185364
27,3.86,1.93,1.93,100,1000,136.1287579556851,1361.287579556851,22.74733805656433,28,2800,28000,328.2792913913727,2.6,1.3,1.3,10,100,353.4473297595978
28,4.94,2.47,2.47,100,1000,125.57458032567985,1255.7458032567986,23.54367756843567,29,2900,29000,338.87540078163147,4.8,2.4,2.4,10,100,364.91611671447754
29,4.08,2.04,2.04,100,1000,128.10919463519778,1281.0919463519779,24.32426166534424,30,3000,30000,350.37551760673523,5.4,2.7,2.7,10,100,377.27516078948975
30,5.36,2.68,2.68,100,1000,133.11561589438864,1331.1561589438863,25.075488328933716,31,3100,31000,361.59982991218567,4.2,2.1,2.1,10,100,389.36126470565796
31,3.58,1.79,1.79,100,1000,129.8487436790783,1298.4874367907828,25.84561514854431,32,3200,32000,372.908855676651,2.2,1.1,1.1,10,100,401.5250976085663
