,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.16,0.08,0.08,100,1000,96.67919286792537,966.7919286792537,1.034348726272583,1,100,1000,14.669871091842651,0.6,0.3,0.3,10,100,15.786938190460205
1,1.5,0.75,0.75,100,1000,123.7344321712167,1237.344321712167,1.8425312042236328,2,200,2000,27.062066078186035,1.8,0.9,0.9,10,100,29.078401803970337
2,1.68,0.84,0.84,100,1000,114.49676803473199,1144.9676803473199,2.7159183025360107,3,300,3000,40.44240474700928,2.0,1.0,1.0,10,100,43.42796087265015
3,1.82,0.91,0.91,100,1000,124.01419702931537,1240.1419702931537,3.522277593612671,4,400,4000,53.14847421646118,1.4,0.7,0.7,10,100,57.051196336746216
4,2.38,1.19,1.19,100,1000,130.90448316919444,1309.0448316919442,4.286193370819092,5,500,5000,65.75629615783691,0.4,0.2,0.2,10,100,70.52774786949158
5,5.98,2.99,2.99,100,1000,123.18456903504192,1231.845690350419,5.097983360290527,6,600,6000,77.99886345863342,4.0,2.0,2.0,10,100,83.7065498828888
6,5.6,2.8,2.8,100,1000,113.67321346927238,1136.7321346927238,5.977698087692261,7,700,7000,90.10466408729553,3.4,1.7,1.7,10,100,96.77808547019958
7,5.22,2.61,2.61,100,1000,135.3786923443637,1353.786923443637,6.716366767883301,8,800,8000,101.65356636047363,6.8,3.4,3.4,10,100,109.19833946228027
8,6.72,3.36,3.36,100,1000,114.98394892165813,1149.8394892165813,7.586053371429443,9,900,9000,113.11832475662231,5.4,2.7,2.7,10,100,121.64398550987244
9,7.0,3.5,3.5,100,1000,118.75169698711352,1187.5169698711352,8.428146600723267,10,1000,10000,123.23814415931702,6.4,3.2,3.2,10,100,132.67991161346436
10,8.26,4.13,4.13,100,1000,136.1607970380518,1361.607970380518,9.162572383880615,11,1100,11000,133.91543006896973,6.6,3.3,3.3,10,100,144.17500162124634
11,6.46,3.23,3.23,100,1000,120.348186773505,1203.48186773505,9.993494749069214,12,1200,12000,145.21575832366943,8.0,4.0,4.0,10,100,156.45849895477295
12,6.9,3.45,3.45,100,1000,127.23861852052295,1272.3861852052294,10.779419660568237,13,1300,13000,156.05372977256775,6.6,3.3,3.3,10,100,168.16241240501404
