,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.4,0.2,0.2,100,800,173.91151472833374,1391.29211782667,0.575005054473877,1,100,800,1.1198804378509521,0.0,0.0,0.0,10,80,1.7711424827575684
1,0.34,0.17,0.17,100,800,173.82970813728485,1390.6376650982788,1.1502807140350342,2,200,1600,2.249133586883545,4.0,2.0,2.0,10,80,3.544721841812134
2,2.1,1.05,1.05,100,800,168.63374352240467,1349.0699481792374,1.7432818412780762,3,300,2400,3.555630683898926,4.0,2.0,2.0,10,80,5.518187522888184
3,3.16,1.58,1.58,100,800,163.42556298636427,1307.4045038909142,2.3551812171936035,4,400,3200,4.692853927612305,6.0,3.0,3.0,10,80,7.34587550163269
4,3.72,1.86,1.86,100,800,176.18876791899768,1409.5101433519815,2.9227542877197266,5,500,4000,5.8274853229522705,14.0,7.0,7.0,10,80,9.107638597488403
5,9.88,4.94,4.94,100,800,173.0574022888628,1384.4592183109023,3.5005972385406494,6,600,4800,6.880112409591675,14.0,7.0,7.0,10,80,10.803892374038696
6,10.78,5.39,5.39,100,800,176.12706432497077,1409.0165145997662,4.068369150161743,7,700,5600,7.988506317138672,8.0,4.0,4.0,10,80,12.547005653381348
7,7.18,3.59,3.59,100,800,180.01304721030044,1440.1043776824035,4.623884439468384,8,800,6400,9.195478200912476,10.0,5.0,5.0,10,80,14.360951662063599
8,7.62,3.81,3.81,100,800,167.76075226884572,1342.0860181507658,5.219971418380737,9,900,7200,10.358075618743896,14.0,7.0,7.0,10,80,16.176738500595093
9,10.32,5.16,5.16,100,800,175.47516896732776,1403.801351738622,5.789852619171143,10,1000,8000,11.496253490447998,16.0,8.0,8.0,10,80,17.93637204170227
10,11.7,5.85,5.85,100,800,168.7722367661817,1350.1778941294535,6.382367134094238,11,1100,8800,12.590817928314209,16.0,8.0,8.0,10,80,19.676170110702515
11,12.36,6.18,6.18,100,800,173.0064350924346,1384.0514807394768,6.96038031578064,12,1200,9600,13.835925579071045,16.0,8.0,8.0,10,80,21.55104351043701
12,11.74,5.87,5.87,100,800,194.7542740450001,1558.0341923600008,7.47384786605835,13,1300,10400,15.031749725341797,14.0,7.0,7.0,10,80,23.312323093414307
13,11.72,5.86,5.86,100,800,170.8284866198124,1366.6278929584992,8.059230327606201,14,1400,11200,16.34985375404358,12.0,6.0,6.0,10,80,25.29098415374756
