,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.02,0.01,0.01,100,1000,13.376635963760938,133.76635963760938,7.475721120834351,1,100,1000,24.76479434967041,0.0,0.0,0.0,10,100,33.535929918289185
1,0.02,0.01,0.01,100,1000,6.470922739002616,64.70922739002616,22.92946767807007,2,200,2000,50.161452293395996,0.0,0.0,0.0,10,100,76.16005659103394
2,0.06,0.03,0.03,100,1000,11.048290040161602,110.482900401616,31.980642080307007,3,300,3000,65.88614511489868,0.0,0.0,0.0,10,100,101.60689616203308
3,0.04,0.02,0.02,100,1000,10.227513245059596,102.27513245059596,41.75818991661072,4,400,4000,90.52979850769043,0.0,0.0,0.0,10,100,136.66385173797607
4,0.06,0.03,0.03,100,1000,7.335044591442883,73.35044591442883,55.391372203826904,5,500,5000,116.43654608726501,18.0,9.0,9.0,10,100,176.85333943367004
5,17.7,8.85,8.85,100,1000,7.625932261284484,76.25932261284484,68.50452303886414,6,600,6000,140.5501012802124,20.0,10.0,10.0,10,100,216.65378594398499
6,19.64,9.82,9.82,100,1000,6.192007285548123,61.92007285548123,84.65437483787537,7,700,7000,161.73658728599548,20.0,10.0,10.0,10,100,255.41630387306213
7,19.64,9.82,9.82,100,1000,7.0793981860703,70.793981860703,98.77986931800842,8,800,8000,194.11579632759094,18.0,9.0,9.0,10,100,302.9509165287018
8,17.74,8.87,8.87,100,1000,6.497164512345615,64.97164512345616,114.17119884490967,9,900,9000,209.7612385749817,20.0,10.0,10.0,10,100,334.85681414604187
9,19.46,9.73,9.73,100,1000,8.855110262305711,88.5511026230571,125.46411299705505,10,1000,10000,235.9926073551178,18.0,9.0,9.0,10,100,373.1778709888458
10,17.72,8.86,8.86,100,1000,14.388688031324861,143.8868803132486,132.4140169620514,11,1100,11000,249.487699508667,18.0,9.0,9.0,10,100,394.418771982193
11,17.8,8.9,8.9,100,1000,12.126290352373303,121.26290352373303,140.66056203842163,12,1200,12000,272.2721951007843,18.0,9.0,9.0,10,100,426.3214735984802
12,17.68,8.84,8.84,100,1000,7.711379534937868,77.11379534937868,153.62841033935547,13,1300,13000,307.54961133003235,18.0,9.0,9.0,10,100,475.4216854572296
13,17.78,8.89,8.89,100,1000,8.426718677892637,84.26718677892637,165.49542570114136,14,1400,14000,328.7635591030121,18.0,9.0,9.0,10,100,509.082261800766
14,17.76,8.88,8.88,100,1000,6.699594635218018,66.99594635218018,180.42170190811157,15,1500,15000,366.7044110298157,18.0,9.0,9.0,10,100,564.6870441436768
15,17.9,8.95,8.95,100,1000,7.101057708334444,71.01057708334444,194.50411105155945,16,1600,16000,408.6210353374481,16.0,8.0,8.0,10,100,621.980829000473
16,15.74,7.87,7.87,100,1000,9.217736179512972,92.17736179512971,205.35276174545288,17,1700,17000,438.908077955246,16.0,8.0,8.0,10,100,664.014946937561
17,15.88,7.94,7.94,100,1000,6.911905969560452,69.11905969560452,219.82055115699768,18,1800,18000,466.035612821579,16.0,8.0,8.0,10,100,706.289475440979
18,15.88,7.94,7.94,100,1000,6.901161469813869,69.01161469813869,234.31086564064026,19,1900,19000,498.8077201843262,18.0,9.0,9.0,10,100,754.7038698196411
19,17.62,8.81,8.81,100,1000,6.847096736130549,68.47096736130548,248.9155957698822,20,2000,20000,539.9732863903046,16.0,8.0,8.0,10,100,811.2119460105896
20,15.68,7.84,7.84,100,1000,5.385496911607995,53.85496911607995,267.48398447036743,21,2100,21000,565.7769773006439,16.0,8.0,8.0,10,100,856.2651097774506
21,15.56,7.78,7.78,100,1000,5.684534585358234,56.845345853582344,285.0755741596222,22,2200,22000,608.8432185649872,20.0,10.0,10.0,10,100,920.1451148986816
22,19.62,9.81,9.81,100,1000,8.739387071236928,87.39387071236928,296.5180242061615,23,2300,23000,644.3354740142822,20.0,10.0,10.0,10,100,967.7676675319672
23,19.68,9.84,9.84,100,1000,6.8040189403409626,68.04018940340963,311.2152202129364,24,2400,24000,666.9483215808868,20.0,10.0,10.0,10,100,1006.1178526878357
24,19.68,9.84,9.84,100,1000,6.481665864578731,64.8166586457873,326.6433527469635,25,2500,25000,697.9239246845245,20.0,10.0,10.0,10,100,1053.7982890605927
25,19.72,9.86,9.86,100,1000,7.136019014393927,71.36019014393926,340.65676832199097,26,2600,26000,714.7987811565399,20.0,10.0,10.0,10,100,1085.959963798523
26,19.6,9.8,9.8,100,1000,6.575420120706808,65.75420120706808,355.8649220466614,27,2700,27000,735.2773299217224,20.0,10.0,10.0,10,100,1122.7652125358582
27,19.52,9.76,9.76,100,1000,7.414632545848241,74.14632545848241,369.35176706314087,28,2800,28000,767.5919542312622,20.0,10.0,10.0,10,100,1169.293699979782
28,19.56,9.78,9.78,100,1000,10.185056642318601,101.85056642318602,379.17007279396057,29,2900,29000,790.5854382514954,20.0,10.0,10.0,10,100,1202.9595127105713
29,19.6,9.8,9.8,100,1000,10.980223051488068,109.80223051488069,388.27735590934753,30,3000,30000,809.8567571640015,20.0,10.0,10.0,10,100,1232.4741914272308
30,19.64,9.82,9.82,100,1000,8.227234255516432,82.27234255516433,400.43210887908936,31,3100,31000,831.1451511383057,20.0,10.0,10.0,10,100,1267.0311925411224
31,19.6,9.8,9.8,100,1000,7.166506388791768,71.66506388791768,414.38590931892395,32,3200,32000,855.6251256465912,20.0,10.0,10.0,10,100,1305.8110117912292
32,19.5,9.75,9.75,100,1000,13.912757345794864,139.12757345794864,421.573557138443,33,3300,33000,890.5750472545624,20.0,10.0,10.0,10,100,1349.902602672577
33,19.5,9.75,9.75,100,1000,7.491004659160059,74.91004659160059,434.92290139198303,34,3400,34000,910.8925054073334,20.0,10.0,10.0,10,100,1384.3422894477844
34,19.66,9.83,9.83,100,1000,7.933060114638217,79.33060114638218,447.528377532959,35,3500,35000,936.7335593700409,20.0,10.0,10.0,10,100,1423.4069583415985
35,19.68,9.84,9.84,100,1000,14.342495862041892,143.42495862041892,454.50066471099854,36,3600,36000,951.1028099060059,20.0,10.0,10.0,10,100,1446.4114372730255
36,19.5,9.75,9.75,100,1000,3.927927547594505,39.27927547594505,479.9593827724457,37,3700,37000,980.908177614212,20.0,10.0,10.0,10,100,1503.5812828540802
37,19.44,9.72,9.72,100,1000,7.676978361184219,76.76978361184219,492.9853410720825,38,3800,38000,1015.8309869766235,20.0,10.0,10.0,10,100,1553.8446180820465
38,19.7,9.85,9.85,100,1000,6.506384893089338,65.06384893089339,508.35485911369324,39,3900,39000,1053.8112170696259,20.0,10.0,10.0,10,100,1607.66530418396
39,19.52,9.76,9.76,100,1000,8.433334357431324,84.33334357431325,520.2125651836395,40,4000,40000,1075.5425901412964,20.0,10.0,10.0,10,100,1643.485710144043
40,19.52,9.76,9.76,100,1000,7.60444576546652,76.0444576546652,533.362767457962,41,4100,41000,1101.4197449684143,20.0,10.0,10.0,10,100,1684.1464393138885
41,19.5,9.75,9.75,100,1000,4.592200693836269,45.92200693836269,555.1388192176819,42,4200,42000,1120.170955657959,20.0,10.0,10.0,10,100,1725.1104593276978
42,19.8,9.9,9.9,100,1000,15.22261165587908,152.22611655879078,561.707994222641,43,4300,43000,1143.2414362430573,20.0,10.0,10.0,10,100,1756.2386119365692
43,19.7,9.85,9.85,100,1000,6.340843594291435,63.40843594291435,577.4787664413452,44,4400,44000,1168.7190210819244,20.0,10.0,10.0,10,100,1799.0155882835388
44,19.48,9.74,9.74,100,1000,9.492539459079438,94.92539459079438,588.013355255127,45,4500,45000,1210.287278175354,20.0,10.0,10.0,10,100,1853.4004559516907
45,19.76,9.88,9.88,100,1000,9.446081736691877,94.46081736691877,598.5997552871704,46,4600,46000,1249.2267246246338,20.0,10.0,10.0,10,100,1904.7433993816376
46,19.66,9.83,9.83,100,1000,7.965892649087047,79.65892649087047,611.1532762050629,47,4700,47000,1270.5683047771454,20.0,10.0,10.0,10,100,1939.2219307422638
47,19.64,9.82,9.82,100,1000,6.225866773703043,62.258667737030436,627.2152967453003,48,4800,48000,1294.3983585834503,20.0,10.0,10.0,10,100,1979.8627293109894
48,19.62,9.81,9.81,100,1000,8.524779243223978,85.24779243223978,638.9458057880402,49,4900,49000,1327.0107765197754,20.0,10.0,10.0,10,100,2025.1078746318817
49,19.52,9.76,9.76,100,1000,5.4138819970014636,54.13881997001464,657.4168400764465,50,5000,50000,1351.1150045394897,20.0,10.0,10.0,10,100,2069.065685272217
50,19.68,9.84,9.84,100,1000,6.535657272036428,65.35657272036428,672.7175199985504,51,5100,51000,1377.4666848182678,20.0,10.0,10.0,10,100,2111.984744310379
