,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,1.48,0.74,0.74,100,800,168.35473472403908,1346.8378777923126,0.5939838886260986,1,100,800,1.2916316986083984,12.0,6.0,6.0,10,80,1.9580774307250977
1,6.9,3.45,3.45,100,800,214.95802626049343,1719.6642100839474,1.0591909885406494,2,200,1600,2.5742204189300537,12.0,6.0,6.0,10,80,3.7700581550598145
2,6.74,3.37,3.37,100,800,176.15813267433518,1409.2650613946814,1.6268627643585205,3,300,2400,3.8689029216766357,12.0,6.0,6.0,10,80,5.6983654499053955
3,7.0,3.5,3.5,100,800,166.94458231654045,1335.5566585323236,2.2258639335632324,4,400,3200,5.5214927196502686,12.0,6.0,6.0,10,80,8.01600432395935
4,7.22,3.61,3.61,100,800,151.90336256494538,1215.226900519563,2.8841772079467773,5,500,4000,7.0385613441467285,14.0,7.0,7.0,10,80,10.269737005233765
5,7.26,3.63,3.63,100,800,177.5316424888691,1420.2531399109528,3.4474570751190186,6,600,4800,8.390830993652344,14.0,7.0,7.0,10,80,12.262947082519531
6,8.0,4.0,4.0,100,800,165.7602286487529,1326.0818291900232,4.050738096237183,7,700,5600,9.995687484741211,12.0,6.0,6.0,10,80,14.559186220169067
7,7.88,3.94,3.94,100,800,191.25995332391543,1530.0796265913234,4.573586702346802,8,800,6400,11.641090869903564,10.0,5.0,5.0,10,80,16.80296754837036
8,7.4,3.7,3.7,100,800,172.61241937415454,1380.8993549932363,5.152919292449951,9,900,7200,13.072048664093018,14.0,7.0,7.0,10,80,18.86838126182556
9,7.94,3.97,3.97,100,800,160.7223628536766,1285.7789028294128,5.775110244750977,10,1000,8000,14.284642696380615,14.0,7.0,7.0,10,80,20.75649905204773
10,8.34,4.17,4.17,100,800,161.27918887907936,1290.2335110326349,6.395153045654297,11,1100,8800,15.687520265579224,8.0,4.0,4.0,10,80,22.848284244537354
11,8.32,4.16,4.16,100,800,162.9027998297296,1303.2223986378367,7.009016036987305,12,1200,9600,16.8453471660614,14.0,7.0,7.0,10,80,24.714054107666016
12,7.9,3.95,3.95,100,800,157.26013755702797,1258.0811004562238,7.644905090332031,13,1300,10400,18.11977481842041,4.0,2.0,2.0,10,80,26.67752718925476
13,4.98,2.49,2.49,100,800,159.18224058761845,1273.4579247009476,8.273115873336792,14,1400,11200,19.385987520217896,12.0,6.0,6.0,10,80,28.642737865447998
14,5.24,2.62,2.62,100,800,168.63943890640786,1349.115511251263,8.86609697341919,15,1500,12000,20.56903386116028,0.0,0.0,0.0,10,80,30.485925912857056
15,5.04,2.52,2.52,100,800,159.11690071544305,1272.9352057235444,9.494565725326538,16,1600,12800,21.71688961982727,8.0,4.0,4.0,10,80,32.33463716506958
16,5.48,2.74,2.74,100,800,170.87253970950513,1366.980317676041,10.079797267913818,17,1700,13600,22.87654399871826,8.0,4.0,4.0,10,80,34.1551718711853
17,6.78,3.39,3.39,100,800,164.91121429001117,1319.2897143200894,10.686184167861938,18,1800,14400,24.08921504020691,12.0,6.0,6.0,10,80,36.044175148010254
18,6.88,3.44,3.44,100,800,160.25516703307954,1282.0413362646364,11.310189008712769,19,1900,15200,25.373962879180908,8.0,4.0,4.0,10,80,38.02311897277832
19,6.88,3.44,3.44,100,800,190.84866442918818,1526.7893154335054,11.834164381027222,20,2000,16000,26.597217559814453,4.0,2.0,2.0,10,80,39.839987993240356
20,5.16,2.58,2.58,100,800,153.4416322021156,1227.533057616925,12.485877990722656,21,2100,16800,27.92998194694519,6.0,3.0,3.0,10,80,41.88306641578674
21,5.68,2.84,2.84,100,800,152.83476276072307,1222.6781020857845,13.14017939567566,22,2200,17600,29.273160219192505,10.0,5.0,5.0,10,80,43.94377326965332
22,5.4,2.7,2.7,100,800,188.76221644965537,1510.097731597243,13.669946432113647,23,2300,18400,30.578255891799927,6.0,3.0,3.0,10,80,45.84402823448181
23,4.84,2.42,2.42,100,800,153.72281687456592,1229.7825349965274,14.320467948913574,24,2400,19200,32.02576518058777,6.0,3.0,3.0,10,80,47.99488306045532
24,5.42,2.71,2.71,100,800,192.9583140879723,1543.6665127037784,14.838714599609375,25,2500,20000,33.451701641082764,0.0,0.0,0.0,10,80,49.99133825302124
25,4.92,2.46,2.46,100,800,188.23875776810073,1505.9100621448058,15.369954824447632,26,2600,20800,34.75278162956238,14.0,7.0,7.0,10,80,51.876763343811035
26,6.32,3.16,3.16,100,800,184.84951986239096,1478.7961588991277,15.910935401916504,27,2700,21600,36.03455305099487,8.0,4.0,4.0,10,80,53.77988076210022
27,6.34,3.17,3.17,100,800,168.25984433281423,1346.0787546625138,16.50525426864624,28,2800,22400,37.32590341567993,8.0,4.0,4.0,10,80,55.72075152397156
28,6.46,3.23,3.23,100,800,182.15805604450344,1457.2644483560275,17.05422806739807,29,2900,23200,38.58325552940369,14.0,7.0,7.0,10,80,57.59349584579468
29,6.34,3.17,3.17,100,800,148.6149762141148,1188.9198097129183,17.727107763290405,30,3000,24000,40.01709008216858,4.0,2.0,2.0,10,80,59.76906490325928
30,5.88,2.94,2.94,100,800,184.14096606853727,1473.1277285482981,18.270169973373413,31,3100,24800,41.315711975097656,2.0,1.0,1.0,10,80,61.66501212120056
31,5.86,2.93,2.93,100,800,179.4429884119206,1435.5439072953648,18.827450037002563,32,3200,25600,42.6155526638031,4.0,2.0,2.0,10,80,63.584004640579224
32,6.1,3.05,3.05,100,800,172.0730219395663,1376.5841755165304,19.40859866142273,33,3300,26400,43.952784299850464,12.0,6.0,6.0,10,80,65.57270789146423
33,5.88,2.94,2.94,100,800,175.06772217255235,1400.5417773804188,19.979806184768677,34,3400,27200,45.133548736572266,8.0,4.0,4.0,10,80,67.37754464149475
34,6.26,3.13,3.13,100,800,180.90491621138204,1447.2393296910564,20.532582759857178,35,3500,28000,46.43238162994385,10.0,5.0,5.0,10,80,69.29166507720947
35,7.56,3.78,3.78,100,800,159.30751452331802,1274.4601161865442,21.16029953956604,36,3600,28800,47.64130783081055,2.0,1.0,1.0,10,80,71.19474458694458
36,5.82,2.91,2.91,100,800,160.48713536686483,1283.8970829349187,21.78340244293213,37,3700,29600,48.84799885749817,12.0,6.0,6.0,10,80,73.0889687538147
37,6.7,3.35,3.35,100,800,167.76128906846836,1342.0903125477469,22.37948751449585,38,3800,30400,50.07399797439575,0.0,0.0,0.0,10,80,74.96471762657166
38,4.28,2.14,2.14,100,800,163.02867759664792,1304.2294207731834,22.992876529693604,39,3900,31200,51.299309730529785,2.0,1.0,1.0,10,80,76.88519620895386
39,5.34,2.67,2.67,100,800,159.20187718583063,1273.615017486645,23.621009826660156,40,4000,32000,52.57897067070007,10.0,5.0,5.0,10,80,78.85819625854492
40,6.82,3.41,3.41,100,800,156.09424967985134,1248.7539974388108,24.261648416519165,41,4100,32800,53.90363144874573,16.0,8.0,8.0,10,80,80.88819861412048
41,5.98,2.99,2.99,100,800,165.79331728224602,1326.3465382579682,24.864809036254883,42,4200,33600,55.28765416145325,4.0,2.0,2.0,10,80,82.93715381622314
42,4.24,2.12,2.12,100,800,168.52303121789444,1348.1842497431555,25.458199739456177,43,4300,34400,56.62223410606384,2.0,1.0,1.0,10,80,84.93562698364258
43,5.56,2.78,2.78,100,800,150.76534646916903,1206.1227717533523,26.121482133865356,44,4400,35200,57.94969296455383,10.0,5.0,5.0,10,80,86.98852109909058
44,5.08,2.54,2.54,100,800,151.04060659618617,1208.3248527694893,26.78355574607849,45,4500,36000,59.1090190410614,10.0,5.0,5.0,10,80,88.87738084793091
45,5.18,2.59,2.59,100,800,171.42348012669868,1371.3878410135894,27.36690640449524,46,4600,36800,60.24474573135376,4.0,2.0,2.0,10,80,90.66422033309937
46,5.44,2.72,2.72,100,800,166.51021240224586,1332.0816992179668,27.967470169067383,47,4700,37600,61.60495567321777,6.0,3.0,3.0,10,80,92.69560837745667
