,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.06,0.03,0.03,100,1000,93.03736552538899,930.37365525389,1.0748369693756104,1,100,1000,4.560492753982544,2.0,1.0,1.0,10,100,5.725579500198364
1,1.64,0.82,0.82,100,1000,104.02570642571357,1040.2570642571357,2.036137819290161,2,200,2000,7.0325822830200195,0.0,0.0,0.0,10,100,9.242495775222778
2,0.04,0.02,0.02,100,1000,119.90419794365197,1199.0419794365198,2.8701369762420654,3,300,3000,9.342615127563477,20.0,10.0,10.0,10,100,12.470783710479736
3,19.62,9.81,9.81,100,1000,108.13364390928673,1081.3364390928673,3.7949185371398926,4,400,4000,11.973437070846558,20.0,10.0,10.0,10,100,16.120882987976074
4,19.64,9.82,9.82,100,1000,117.83043648040095,1178.3043648040095,4.6435956954956055,5,500,5000,14.653434991836548,20.0,10.0,10.0,10,100,19.761754512786865
5,19.64,9.82,9.82,100,1000,116.43945406790921,1164.3945406790922,5.502411127090454,6,600,6000,17.061120986938477,20.0,10.0,10.0,10,100,23.115057706832886
6,19.64,9.82,9.82,100,1000,117.54502833739647,1175.4502833739648,6.353148937225342,7,700,7000,19.425089359283447,20.0,10.0,10.0,10,100,26.422014713287354
7,19.54,9.77,9.77,100,1000,109.46598096620085,1094.6598096620085,7.266674757003784,8,800,8000,22.07754111289978,20.0,10.0,10.0,10,100,30.090274333953857
8,19.78,9.89,9.89,100,1000,116.11156865214869,1161.115686521487,8.127915382385254,9,900,9000,24.938137769699097,20.0,10.0,10.0,10,100,33.902122497558594
9,19.56,9.78,9.78,100,1000,104.62420954455848,1046.2420954455847,9.083717107772827,10,1000,10000,27.848366260528564,18.0,9.0,9.0,10,100,37.85222554206848
10,17.74,8.87,8.87,100,1000,116.62484251643376,1166.2484251643377,9.94116735458374,11,1100,11000,30.896905183792114,18.0,9.0,9.0,10,100,41.84722900390625
11,17.88,8.94,8.94,100,1000,113.2887161920896,1132.887161920896,10.823867797851562,12,1200,12000,33.688947677612305,20.0,10.0,10.0,10,100,45.66715359687805
12,19.64,9.82,9.82,100,1000,113.38212141658448,1133.8212141658448,11.705841064453125,13,1300,13000,36.13626003265381,20.0,10.0,10.0,10,100,49.09128522872925
13,19.48,9.74,9.74,100,1000,107.82128362294385,1078.2128362294386,12.633301734924316,14,1400,14000,38.653334617614746,20.0,10.0,10.0,10,100,52.625672817230225
14,19.56,9.78,9.78,100,1000,113.24729970396915,1132.4729970396916,13.516324996948242,15,1500,15000,41.50120806694031,20.0,10.0,10.0,10,100,56.4504873752594
