,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,2.34,1.17,1.17,100,1000,59.17507682397058,591.7507682397057,1.6899006366729736,1,100,1000,5.147776365280151,1.6,0.8,0.8,10,100,6.936769247055054
1,1.0,0.5,0.5,100,1000,104.97199322962199,1049.71993229622,2.64253568649292,2,200,2000,8.309438467025757,0.2,0.1,0.1,10,100,11.146335363388062
2,1.9,0.95,0.95,100,1000,106.34210925973863,1063.4210925973864,3.5828969478607178,3,300,3000,11.439253091812134,3.8,1.9,1.9,10,100,15.314459800720215
3,2.1,1.05,1.05,100,1000,101.36920682773874,1013.6920682773873,4.569389820098877,4,400,4000,14.370177745819092,2.6,1.3,1.3,10,100,19.339808225631714
4,3.04,1.52,1.52,100,1000,104.4952887102195,1044.9528871021948,5.5263707637786865,5,500,5000,17.327738761901855,2.0,1.0,1.0,10,100,23.35774278640747
5,2.38,1.19,1.19,100,1000,103.08310171628052,1030.8310171628052,6.496461868286133,6,600,6000,19.786354064941406,0.0,0.0,0.0,10,100,26.87678050994873
6,3.34,1.67,1.67,100,1000,113.28443243319161,1132.8443243319161,7.379195690155029,7,700,7000,22.54192805290222,5.2,2.6,2.6,10,100,30.617411375045776
7,4.0,2.0,2.0,100,1000,106.84241147802732,1068.4241147802732,8.3151535987854,8,800,8000,25.140828371047974,0.0,0.0,0.0,10,100,34.23722982406616
8,4.5,2.25,2.25,100,1000,107.35876396375458,1073.5876396375459,9.246609926223755,9,900,9000,28.031813859939575,0.0,0.0,0.0,10,100,38.18127107620239
9,2.52,1.26,1.26,100,1000,105.51076438693734,1055.1076438693733,10.194380521774292,10,1000,10000,30.566665172576904,5.0,2.5,2.5,10,100,41.77920889854431
10,3.16,1.58,1.58,100,1000,105.34667192440907,1053.4667192440907,11.143627405166626,11,1100,11000,33.11843299865723,4.0,2.0,2.0,10,100,45.37617897987366
11,2.72,1.36,1.36,100,1000,111.769986897158,1117.6998689715801,12.03832197189331,12,1200,12000,35.67848825454712,3.4,1.7,1.7,10,100,48.975688457489014
12,2.98,1.49,1.49,100,1000,109.49773057991997,1094.9773057991997,12.951582908630371,13,1300,13000,38.57270622253418,0.4,0.2,0.2,10,100,52.888638496398926
13,2.3,1.15,1.15,100,1000,113.49327491496062,1134.9327491496063,13.832692384719849,14,1400,14000,41.25074219703674,4.0,2.0,2.0,10,100,56.5367112159729
14,2.62,1.31,1.31,100,1000,112.13736125210443,1121.3736125210444,14.724455833435059,15,1500,15000,44.355462312698364,0.2,0.1,0.1,10,100,60.62046718597412
15,2.48,1.24,1.24,100,1000,109.99041259411706,1099.9041259411706,15.633625984191895,16,1600,16000,47.36977005004883,3.6,1.8,1.8,10,100,64.65106916427612
16,2.2,1.1,1.1,100,1000,106.37301658756053,1063.7301658756053,16.573714017868042,17,1700,17000,49.681259870529175,4.2,2.1,2.1,10,100,68.00479888916016
17,3.04,1.52,1.52,100,1000,106.86241912968728,1068.6241912968728,17.509496688842773,18,1800,18000,52.075300216674805,1.0,0.5,0.5,10,100,71.46954798698425
18,5.3,2.65,2.65,100,1000,106.41943828107259,1064.194382810726,18.449174642562866,19,1900,19000,54.21853685379028,4.8,2.4,2.4,10,100,74.64668464660645
19,5.06,2.53,2.53,100,1000,107.18983646173442,1071.8983646173442,19.38209891319275,20,2000,20000,56.74076294898987,4.6,2.3,2.3,10,100,78.19944715499878
