,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,1.54,0.77,0.77,100,800,175.09169314002563,1400.733545120205,0.571129322052002,1,100,800,1.0576775074005127,8.0,4.0,4.0,10,80,1.6888720989227295
1,5.54,2.77,2.77,100,800,167.54436667906316,1340.3549334325053,1.1679861545562744,2,200,1600,2.167466878890991,16.0,8.0,8.0,10,80,3.4552457332611084
2,7.36,3.68,3.68,100,800,167.0576211428478,1336.4609691427825,1.7665820121765137,3,300,2400,3.25522518157959,12.0,6.0,6.0,10,80,5.191882133483887
3,7.46,3.73,3.73,100,800,188.5855981223739,1508.6847849789913,2.2968451976776123,4,400,3200,4.416852712631226,12.0,6.0,6.0,10,80,6.962656259536743
4,7.72,3.86,3.86,100,800,179.47777208659667,1435.8221766927734,2.8540172576904297,5,500,4000,5.655040740966797,12.0,6.0,6.0,10,80,8.837823152542114
5,7.8,3.9,3.9,100,800,182.2823450571123,1458.2587604568985,3.4026167392730713,6,600,4800,6.8285157680511475,16.0,8.0,8.0,10,80,10.615592002868652
6,6.9,3.45,3.45,100,800,175.6953895660253,1405.5631165282025,3.9717836380004883,7,700,5600,8.017393827438354,12.0,6.0,6.0,10,80,12.435909271240234
7,5.66,2.83,2.83,100,800,171.96543392705078,1375.7234714164063,4.553295850753784,8,800,6400,9.102802276611328,10.0,5.0,5.0,10,80,14.165897846221924
8,7.9,3.95,3.95,100,800,168.87450522027586,1350.996041762207,5.145451545715332,9,900,7200,10.237172842025757,10.0,5.0,5.0,10,80,15.963106870651245
9,5.12,2.56,2.56,100,800,152.86205618457868,1222.8964494766294,5.799636125564575,10,1000,8000,11.418463230133057,8.0,4.0,4.0,10,80,17.859843015670776
10,6.34,3.17,3.17,100,800,183.45996869071828,1467.6797495257463,6.344714164733887,11,1100,8800,12.535078287124634,12.0,6.0,6.0,10,80,19.584285259246826
11,7.14,3.57,3.57,100,800,152.65914854835094,1221.2731883868075,6.999768257141113,12,1200,9600,13.642096996307373,10.0,5.0,5.0,10,80,21.409695625305176
12,8.0,4.0,4.0,100,800,173.38117987386337,1387.049438990907,7.5765321254730225,13,1300,10400,14.776993751525879,10.0,5.0,5.0,10,80,23.182856559753418
13,6.96,3.48,3.48,100,800,179.8887464027003,1439.1099712216023,8.132431268692017,14,1400,11200,15.989267349243164,12.0,6.0,6.0,10,80,25.01410746574402
14,7.52,3.76,3.76,100,800,170.49565763506249,1363.9652610804999,8.718956470489502,15,1500,12000,17.181293964385986,4.0,2.0,2.0,10,80,26.846684455871582
