,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,10.36,5.18,5.18,100,1000,154.56506942578852,1545.6506942578853,0.6469767093658447,1,100,1000,15.211081504821777,20.0,10.0,10.0,10,100,15.935057163238525
1,18.26,9.13,9.13,100,1000,80.07447111533324,800.7447111533324,1.8958141803741455,2,200,2000,27.572311878204346,20.0,10.0,10.0,10,100,29.635191202163696
2,18.36,9.18,9.18,100,1000,127.33387533842429,1273.3387533842429,2.6811511516571045,3,300,3000,40.19149303436279,18.0,9.0,9.0,10,100,43.168280839920044
3,16.72,8.36,8.36,100,1000,165.7138612719138,1657.138612719138,3.2846009731292725,4,400,4000,51.21796894073486,20.0,10.0,10.0,10,100,54.89652061462402
4,18.08,9.04,9.04,100,1000,144.0436234407996,1440.4362344079957,3.978835105895996,5,500,5000,62.83792233467102,20.0,10.0,10.0,10,100,67.33719325065613
5,18.18,9.09,9.09,100,1000,123.96830613755287,1239.6830613755287,4.785492897033691,6,600,6000,76.40858173370361,20.0,10.0,10.0,10,100,81.78121376037598
6,18.48,9.24,9.24,100,1000,109.37654671583822,1093.765467158382,5.699765682220459,7,700,7000,88.01322603225708,20.0,10.0,10.0,10,100,94.43236970901489
7,18.16,9.08,9.08,100,1000,115.70034183469677,1157.0034183469677,6.564067363739014,8,800,8000,98.88304090499878,20.0,10.0,10.0,10,100,106.26886940002441
8,17.94,8.97,8.97,100,1000,133.44685356780607,1334.4685356780608,7.313429355621338,9,900,9000,112.62837767601013,20.0,10.0,10.0,10,100,120.85042262077332
9,18.34,9.17,9.17,100,1000,95.08213444600536,950.8213444600535,8.365151643753052,10,1000,10000,123.842618227005,20.0,10.0,10.0,10,100,133.23231506347656
10,18.38,9.19,9.19,100,1000,123.97783340052993,1239.7783340052993,9.17174744606018,11,1100,11000,134.35710072517395,20.0,10.0,10.0,10,100,144.62707114219666
11,18.54,9.27,9.27,100,1000,121.16977850706772,1211.6977850706774,9.99703574180603,12,1200,12000,145.5505518913269,20.0,10.0,10.0,10,100,156.71029591560364
12,17.98,8.99,8.99,100,1000,124.21354889761803,1242.13548897618,10.802100896835327,13,1300,13000,161.6167562007904,20.0,10.0,10.0,10,100,173.71225881576538
13,18.02,9.01,9.01,100,1000,109.38116756585343,1093.8116756585343,11.71633505821228,14,1400,14000,174.697904586792,20.0,10.0,10.0,10,100,187.820631980896
14,18.42,9.21,9.21,100,1000,109.78677937362204,1097.8677937362204,12.627191543579102,15,1500,15000,185.36017608642578,20.0,10.0,10.0,10,100,199.53123354911804
15,18.18,9.09,9.09,100,1000,116.57255935208809,1165.725593520881,13.485026359558105,16,1600,16000,196.2140634059906,20.0,10.0,10.0,10,100,211.32483744621277
16,17.98,8.99,8.99,100,1000,136.31718716839282,1363.1718716839282,14.21860957145691,17,1700,17000,204.92412114143372,20.0,10.0,10.0,10,100,220.8463957309723
17,18.38,9.19,9.19,100,1000,113.6514675394669,1136.514675394669,15.098492622375488,18,1800,18000,219.807514667511,20.0,10.0,10.0,10,100,236.6708619594574
18,18.32,9.16,9.16,100,1000,133.29985717545554,1332.9985717545553,15.848680973052979,19,1900,19000,235.9380588531494,20.0,10.0,10.0,10,100,253.69168043136597
19,17.98,8.99,8.99,100,1000,121.794423938739,1217.94423938739,16.669736623764038,20,2000,20000,253.29968404769897,20.0,10.0,10.0,10,100,272.0294544696808
20,18.36,9.18,9.18,100,1000,127.1911592479223,1271.911592479223,17.455954790115356,21,2100,21000,267.7486605644226,20.0,10.0,10.0,10,100,287.3427515029907
21,18.56,9.28,9.28,100,1000,116.82923806061923,1168.2923806061922,18.311904907226562,22,2200,22000,280.6525058746338,20.0,10.0,10.0,10,100,301.19572281837463
22,17.96,8.98,8.98,100,1000,144.25699960309845,1442.5699960309844,19.005112171173096,23,2300,23000,291.6953628063202,20.0,10.0,10.0,10,100,313.02838349342346
23,18.12,9.06,9.06,100,1000,139.26185939290346,1392.6185939290347,19.72318387031555,24,2400,24000,298.61658787727356,20.0,10.0,10.0,10,100,320.79673624038696
24,17.92,8.96,8.96,100,1000,114.81193859074044,1148.1193859074044,20.594173431396484,25,2500,25000,311.0705931186676,20.0,10.0,10.0,10,100,334.23455572128296
25,18.08,9.04,9.04,100,1000,140.55107173315326,1405.5107173315328,21.30565857887268,26,2600,26000,323.534423828125,20.0,10.0,10.0,10,100,347.4855811595917
26,18.12,9.06,9.06,100,1000,152.4883169840186,1524.8831698401862,21.961446523666382,27,2700,27000,336.5914750099182,20.0,10.0,10.0,10,100,361.2945694923401
27,18.4,9.2,9.2,100,1000,128.0575649393175,1280.5756493931751,22.742345333099365,28,2800,28000,347.1092369556427,20.0,10.0,10.0,10,100,372.71646094322205
28,18.2,9.1,9.1,100,1000,130.51352447169035,1305.1352447169036,23.508549451828003,29,2900,29000,357.90487813949585,20.0,10.0,10.0,10,100,384.344530582428
29,17.92,8.96,8.96,100,1000,131.36041821825046,1313.6041821825045,24.269813776016235,30,3000,30000,367.1082327365875,20.0,10.0,10.0,10,100,394.45155787467957
30,17.74,8.87,8.87,100,1000,97.67349469948948,976.7349469948947,25.293632984161377,31,3100,31000,379.05429220199585,20.0,10.0,10.0,10,100,407.50093483924866
31,18.24,9.12,9.12,100,1000,131.22865420595835,1312.2865420595836,26.05566167831421,32,3200,32000,389.56147813796997,20.0,10.0,10.0,10,100,418.8337388038635
32,18.16,9.08,9.08,100,1000,163.2486064156645,1632.486064156645,26.668224334716797,33,3300,33000,402.35535645484924,20.0,10.0,10.0,10,100,432.32797265052795
33,18.32,9.16,9.16,100,1000,133.89035002734116,1338.9035002734115,27.415104150772095,34,3400,34000,413.41957330703735,20.0,10.0,10.0,10,100,444.28908014297485
34,18.14,9.07,9.07,100,1000,152.90948079437172,1529.0948079437171,28.069085836410522,35,3500,35000,427.0213167667389,20.0,10.0,10.0,10,100,458.6198570728302
