,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.42,0.21,0.21,100,800,199.76291185016868,1598.1032948013494,0.5005934238433838,1,100,800,1.4409112930297852,0.0,0.0,0.0,10,80,1.995931625366211
1,0.2,0.1,0.1,100,800,162.74231579421146,1301.9385263536917,1.1150617599487305,2,200,1600,2.9202377796173096,2.0,1.0,1.0,10,80,4.166982173919678
2,1.88,0.94,0.94,100,800,218.34950359542572,1746.7960287634057,1.5730431079864502,3,300,2400,3.72152042388916,4.0,2.0,2.0,10,80,5.473162412643433
3,3.84,1.92,1.92,100,800,263.24683972919047,2105.9747178335238,1.9529147148132324,4,400,3200,4.521796226501465,8.0,4.0,4.0,10,80,6.700644493103027
4,5.62,2.81,2.81,100,800,257.1916147139242,2057.5329177113936,2.3417298793792725,5,500,4000,5.33685564994812,8.0,4.0,4.0,10,80,7.952900409698486
5,6.94,3.47,3.47,100,800,262.38752842481927,2099.100227398554,2.7228455543518066,6,600,4800,6.129338979721069,8.0,4.0,4.0,10,80,9.173427820205688
6,7.98,3.99,3.99,100,800,254.98978351757046,2039.9182681405637,3.115018129348755,7,700,5600,6.944136142730713,8.0,4.0,4.0,10,80,10.42602014541626
7,7.48,3.74,3.74,100,800,256.7038046205784,2053.6304369646273,3.5045721530914307,8,800,6400,7.749796390533447,10.0,5.0,5.0,10,80,11.66820216178894
8,9.28,4.64,4.64,100,800,255.05118592637862,2040.409487411029,3.8966503143310547,9,900,7200,8.556061267852783,12.0,6.0,6.0,10,80,12.913226842880249
9,10.0,5.0,5.0,100,800,256.49611583929124,2051.96892671433,4.286519765853882,10,1000,8000,9.35892653465271,12.0,6.0,6.0,10,80,14.153234004974365
10,9.74,4.87,4.87,100,800,256.0379743821868,2048.3037950574944,4.67708683013916,11,1100,8800,10.169547080993652,16.0,8.0,8.0,10,80,15.401710748672485
11,11.98,5.99,5.99,100,800,248.6437331085387,1989.1498648683096,5.07926869392395,12,1200,9600,10.973927974700928,14.0,7.0,7.0,10,80,16.655397176742554
12,11.18,5.59,5.59,100,800,246.90807432136106,1975.2645945708884,5.484277725219727,13,1300,10400,11.781932353973389,16.0,8.0,8.0,10,80,17.915788888931274
13,12.16,6.08,6.08,100,800,254.39790188497972,2035.1832150798377,5.8773627281188965,14,1400,11200,12.600177764892578,16.0,8.0,8.0,10,80,19.174140691757202
14,12.28,6.14,6.14,100,800,252.3900702476902,2019.1205619815216,6.2735748291015625,15,1500,12000,13.417326927185059,16.0,8.0,8.0,10,80,20.434146642684937
15,12.56,6.28,6.28,100,800,254.98404793401292,2039.8723834721034,6.6657562255859375,16,1600,12800,14.231578826904297,14.0,7.0,7.0,10,80,21.68752646446228
16,10.7,5.35,5.35,100,800,253.6482116799136,2029.1856934393088,7.060003042221069,17,1700,13600,15.042884826660156,14.0,7.0,7.0,10,80,22.94031524658203
17,11.14,5.57,5.57,100,800,246.12683474138896,1969.0146779311117,7.466297626495361,18,1800,14400,15.855457782745361,14.0,7.0,7.0,10,80,24.206305980682373
18,11.64,5.82,5.82,100,800,246.64324294127505,1973.1459435302004,7.871741533279419,19,1900,15200,16.66306972503662,16.0,8.0,8.0,10,80,25.466001749038696
19,12.58,6.29,6.29,100,800,250.5306516430848,2004.2452131446785,8.270894289016724,20,2000,16000,17.46811294555664,12.0,6.0,6.0,10,80,26.717763662338257
20,9.74,4.87,4.87,100,800,251.88049935262876,2015.04399482103,8.667907953262329,21,2100,16800,18.285868406295776,16.0,8.0,8.0,10,80,27.979684829711914
21,13.3,6.65,6.65,100,800,250.25157589191156,2002.0126071352925,9.067505836486816,22,2200,17600,19.106908798217773,16.0,8.0,8.0,10,80,29.24722170829773
