,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,1.64,0.82,0.82,100,800,204.85491472079184,1638.8393177663347,0.48815035820007324,1,100,800,2.5776596069335938,14.0,7.0,7.0,10,80,3.1214845180511475
1,7.1,3.55,3.55,100,800,213.98713211191625,1711.89705689533,0.9554681777954102,2,200,1600,3.5997231006622314,12.0,6.0,6.0,10,80,4.67441987991333
2,6.94,3.47,3.47,100,800,175.09315499672297,1400.7452399737838,1.52659273147583,3,300,2400,4.960202217102051,14.0,7.0,7.0,10,80,6.660738229751587
3,8.8,4.4,4.4,100,800,174.77846955328877,1398.2277564263102,2.098745584487915,4,400,3200,6.113736629486084,8.0,4.0,4.0,10,80,8.457475185394287
4,7.84,3.92,3.92,100,800,172.3510446740648,1378.8083573925185,2.6789567470550537,5,500,4000,7.3674561977386475,6.0,3.0,3.0,10,80,10.35778546333313
5,7.3,3.65,3.65,100,800,171.80236868557367,1374.4189494845893,3.2610208988189697,6,600,4800,9.187708377838135,10.0,5.0,5.0,10,80,12.815705299377441
6,7.02,3.51,3.51,100,800,193.13308317796472,1545.0646654237178,3.7787985801696777,7,700,5600,10.675992488861084,10.0,5.0,5.0,10,80,14.898115873336792
7,6.34,3.17,3.17,100,800,153.95681446281628,1231.6545157025303,4.42833137512207,8,800,6400,12.010600328445435,10.0,5.0,5.0,10,80,16.932390213012695
8,6.12,3.06,3.06,100,800,190.55689555613003,1524.4551644490402,4.9531090259552,9,900,7200,13.383179903030396,10.0,5.0,5.0,10,80,18.898886919021606
9,6.22,3.11,3.11,100,800,178.9755268492904,1431.8042147943231,5.511844635009766,10,1000,8000,14.562205076217651,4.0,2.0,2.0,10,80,20.68683934211731
10,6.42,3.21,3.21,100,800,174.28085272590152,1394.2468218072122,6.0856311321258545,11,1100,8800,15.994675874710083,0.0,0.0,0.0,10,80,22.751873016357422
11,6.18,3.09,3.09,100,800,201.0006172389865,1608.004937911892,6.583142042160034,12,1200,9600,17.296988010406494,10.0,5.0,5.0,10,80,24.602584838867188
12,6.38,3.19,3.19,100,800,188.65447473162314,1509.2357978529851,7.113211631774902,13,1300,10400,18.474745273590088,0.0,0.0,0.0,10,80,26.360209941864014
13,4.2,2.1,2.1,100,800,171.60141116997576,1372.811289359806,7.69595742225647,14,1400,11200,19.661561727523804,4.0,2.0,2.0,10,80,28.183788299560547
14,4.28,2.14,2.14,100,800,174.72626536138304,1397.8101228910643,8.26828122138977,15,1500,12000,20.883147716522217,8.0,4.0,4.0,10,80,30.05395770072937
15,3.66,1.83,1.83,100,800,166.15105736351566,1329.2084589081253,8.870143175125122,16,1600,12800,22.06652855873108,8.0,4.0,4.0,10,80,31.90137004852295
16,3.7,1.85,1.85,100,800,154.69669989540103,1237.5735991632082,9.516569375991821,17,1700,13600,23.186021089553833,10.0,5.0,5.0,10,80,33.730297327041626
17,3.38,1.69,1.69,100,800,160.0891609859617,1280.7132878876937,10.141221284866333,18,1800,14400,24.404691219329834,8.0,4.0,4.0,10,80,35.63706827163696
18,4.36,2.18,2.18,100,800,174.7919443173398,1398.3355545387185,10.713330030441284,19,1900,15200,25.555342435836792,6.0,3.0,3.0,10,80,37.43187761306763
