,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
111,167.93714144775828,1343.4971315820662,114.18533825874329,112,20400,163200,106.47715449333191,5.799999999999999,2.8999999999999995,2.8999999999999995,10,80,228.34759402275085
112,179.5270144176196,1436.2161153409568,115.29937672615051,113,20600,164800,107.26488757133484,11.799999999999999,5.8999999999999995,5.8999999999999995,10,80,230.31665205955505
113,171.35883755714102,1370.8707004571281,116.46651816368103,114,20800,166400,108.04715251922607,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,232.34913301467896
114,173.05833054138492,1384.4666443310794,117.62219786643982,115,21000,168000,109.10795021057129,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,234.643164396286
115,158.940353182764,1271.522825462112,118.88053154945374,116,21200,169600,109.93688154220581,11.799999999999999,5.8999999999999995,5.8999999999999995,10,80,236.79605269432068
116,172.40208700741906,1379.2166960593524,120.04061031341553,117,21400,171200,110.68710494041443,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,238.77421760559082
117,181.62490982201703,1452.9992785761362,121.14178085327148,118,21600,172800,111.47305798530579,5.799999999999999,2.8999999999999995,2.8999999999999995,10,80,240.73031973838806
118,182.89278436916373,1463.1422749533099,122.23531770706177,119,21800,174400,112.18787455558777,11.799999999999999,5.8999999999999995,5.8999999999999995,10,80,242.59566974639893
119,176.6572047771486,1413.2576382171887,123.36745381355286,120,22000,176000,113.0041298866272,3.8,1.9,1.9,10,80,244.6489384174347
120,167.31889311854187,1338.551144948335,124.5627760887146,121,22200,177600,113.83976936340332,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,246.73611569404602
121,173.74222069047792,1389.9377655238234,125.71390676498413,122,22400,179200,114.64923191070557,3.8,1.9,1.9,10,80,248.77394843101501
122,178.87054042153497,1430.9643233722798,126.83203387260437,123,22600,180800,115.47643971443176,11.799999999999999,5.8999999999999995,5.8999999999999995,10,80,250.78665328025818
123,174.54691940149812,1396.375355211985,127.97785758972168,124,22800,182400,116.30842542648315,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,252.8477008342743
124,189.2079869395503,1513.6638955164024,129.03489542007446,125,23000,184000,117.06447291374207,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,254.71653747558594
125,168.1450384372384,1345.1603074979073,130.2243447303772,126,23200,185600,117.79511427879333,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,256.6927490234375
126,176.043419217184,1408.347353737472,131.3604280948639,127,23400,187200,118.6081759929657,3.8,1.9,1.9,10,80,258.70413851737976
127,185.87550478891652,1487.0040383113321,132.43641710281372,128,23600,188800,119.42689967155457,3.8,1.9,1.9,10,80,260.6576006412506
128,177.69824161819932,1421.5859329455945,133.56192064285278,129,23800,190400,120.19866728782654,9.799999999999999,4.8999999999999995,4.8999999999999995,10,80,262.6095516681671
129,183.26321642083693,1466.1057313666954,134.65324711799622,130,24000,192000,121.03433990478516,13.8,6.9,6.9,10,80,264.59282541275024
130,175.76102591071995,1406.0882072857596,135.7911558151245,131,24200,193600,121.80730962753296,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,266.55949544906616
131,185.76510832080115,1486.1208665664092,136.8677842617035,132,24400,195200,122.5586006641388,5.799999999999999,2.8999999999999995,2.8999999999999995,10,80,268.45011162757874
132,179.31165389972443,1434.4932311977955,137.98316073417664,133,24600,196800,123.37825036048889,3.8,1.9,1.9,10,80,270.46169805526733
133,160.87027811012985,1286.9622248810388,139.22639846801758,134,24800,198400,124.74779939651489,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,273.1447169780731
134,183.56591427165304,1468.5273141732243,140.31592535972595,135,25000,200000,125.54385900497437,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,275.10456681251526
135,193.18587818703082,1545.4870254962466,141.35119771957397,136,25200,201600,126.36422491073608,5.799999999999999,2.8999999999999995,2.8999999999999995,10,80,277.03073811531067
136,184.82785242869727,1478.6228194295782,142.4332857131958,137,25400,203200,127.22503590583801,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,279.0372178554535
137,199.80306961779596,1598.4245569423676,143.4342713356018,138,25600,204800,128.0583782196045,5.799999999999999,2.8999999999999995,2.8999999999999995,10,80,280.943398475647
138,187.49900535276672,1499.9920428221337,144.50094366073608,139,25800,206400,128.88510012626648,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,282.8942379951477
139,185.56182357685415,1484.4945886148332,145.57875156402588,140,26000,208000,129.69456148147583,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,284.8720223903656
140,188.35477917856053,1506.8382334284843,146.64057755470276,141,26200,209600,130.49822878837585,3.8,1.9,1.9,10,80,286.80065751075745
141,176.24192388110876,1409.93539104887,147.77538132667542,142,26400,211200,131.27725052833557,3.8,1.9,1.9,10,80,288.78188943862915
142,206.08896167485017,1648.7116933988013,148.745836019516,143,26600,212800,132.07538723945618,7.799999999999999,3.8999999999999995,3.8999999999999995,10,80,290.63112330436707
143,184.5997975887134,1476.798380709707,149.82926082611084,144,26800,214400,132.9210376739502,13.8,6.9,6.9,10,80,292.6150453090668
144,192.7782787627418,1542.2262301019343,150.8667221069336,145,27000,216000,133.7469766139984,1.8000000000000003,0.9000000000000001,0.9000000000000001,10,80,294.5339467525482
145,174.63598281413357,1397.0878625130686,152.01196146011353,146,27200,217600,134.6068878173828,3.8,1.9,1.9,10,80,296.6234714984894
