,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,131.49780633413573,1051.9824506730859,0.7604689598083496,1,100,800,2.110746383666992,0.0,0.0,0.0,10,80,2.943988084793091
1,118.90726642539181,951.2581314031345,1.6014604568481445,2,200,1600,4.21677303314209,2.0,1.0,1.0,10,80,5.9659318923950195
2,165.12162763323138,1320.973021065851,2.2070746421813965,3,300,2400,5.815311670303345,2.0,1.0,1.0,10,80,8.262613773345947
3,156.17114282629174,1249.369142610334,2.847397804260254,4,400,3200,7.30857253074646,12.0,6.0,6.0,10,80,10.470953941345215
4,198.2268630391354,1585.8149043130832,3.35187029838562,5,500,4000,8.567787408828735,10.0,5.0,5.0,10,80,12.308636665344238
5,142.729377286984,1141.835018295872,4.052496910095215,6,600,4800,9.934044122695923,6.0,3.0,3.0,10,80,14.455955266952515
6,182.45266644771613,1459.621331581729,4.600584268569946,7,700,5600,11.259068012237549,10.0,5.0,5.0,10,80,16.39893627166748
7,145.4430959587851,1163.5447676702809,5.288138389587402,8,800,6400,12.776373863220215,10.0,5.0,5.0,10,80,18.686904430389404
8,158.4169425102242,1267.3355400817936,5.919384002685547,9,900,7200,14.10757040977478,12.0,6.0,6.0,10,80,20.717342138290405
9,182.1943752323961,1457.555001859169,6.46824836730957,10,1000,8000,15.494892597198486,4.0,2.0,2.0,10,80,22.70960283279419
10,153.81335218761083,1230.5068175008867,7.11838698387146,11,1100,8800,16.97382402420044,6.0,3.0,3.0,10,80,24.906009912490845
11,171.43448052046253,1371.4758441637002,7.701700210571289,12,1200,9600,18.670876026153564,4.0,2.0,2.0,10,80,27.271516799926758
12,152.4508496138119,1219.6067969104952,8.357649326324463,13,1300,10400,20.38667368888855,10.0,5.0,5.0,10,80,29.716094255447388
13,122.60985122428492,980.8788097942794,9.17324447631836,14,1400,11200,22.21427273750305,8.0,4.0,4.0,10,80,32.449628829956055
14,150.01221398617656,1200.0977118894125,9.83985686302185,15,1500,12000,23.443195581436157,8.0,4.0,4.0,10,80,34.41149711608887
15,144.0126628565935,1152.101302852748,10.534240245819092,16,1600,12800,25.209310054779053,8.0,4.0,4.0,10,80,36.95165300369263
16,135.21947715701182,1081.7558172560946,11.273778676986694,17,1700,13600,26.632407426834106,6.0,3.0,3.0,10,80,39.17898201942444
17,139.35648153378037,1114.851852270243,11.991362810134888,18,1800,14400,28.071458101272583,5.799999999999999,2.8999999999999995,2.8999999999999995,10,80,41.4203155040741
18,142.9696189423401,1143.7569515387208,12.690812110900879,19,1900,15200,29.645799160003662,3.8,1.9,1.9,10,80,43.77039194107056
19,146.22920551070527,1169.8336440856422,13.374670028686523,20,2000,16000,31.154852867126465,4.0,2.0,2.0,10,80,46.05950403213501
20,148.4591664236181,1187.6733313889447,14.721841812133789,21,2200,17600,32.19690775871277,4.0,2.0,2.0,10,80,48.51630640029907
21,145.62240908806845,1164.9792727045476,16.095256805419922,22,2400,19200,33.13575029373169,6.0,3.0,3.0,10,80,50.91788625717163
22,154.52899428405743,1236.2319542724595,17.389512300491333,23,2600,20800,33.92424821853638,4.0,2.0,2.0,10,80,53.05654764175415
23,169.5026464178087,1356.0211713424696,18.569434881210327,24,2800,22400,34.83023262023926,6.0,3.0,3.0,10,80,55.21745443344116
24,170.55708429520584,1364.4566743616467,19.74206280708313,25,3000,24000,35.686201095581055,4.0,2.0,2.0,10,80,57.30310416221619
