,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.02,0.01,0.01,100,1000,197.1408655990622,1971.4086559906223,0.507251501083374,1,100,1000,15.0224769115448,0.0,0.0,0.0,10,100,15.632164478302002
1,0.06,0.03,0.03,100,1000,111.31477531517659,1113.147753151766,1.4056048393249512,2,200,2000,24.368295192718506,0.0,0.0,0.0,10,100,26.00147533416748
2,0.08,0.04,0.04,100,1000,130.09103230949125,1300.9103230949124,2.174297332763672,3,300,3000,32.336283683776855,10.0,5.0,5.0,10,100,34.8130624294281
3,9.78,4.89,4.89,100,1000,107.50477059493709,1075.0477059493708,3.1044886112213135,4,400,4000,46.13587784767151,18.0,9.0,9.0,10,100,49.673595905303955
4,17.56,8.78,8.78,100,1000,111.21156134593888,1112.1156134593887,4.003675699234009,5,500,5000,56.186612367630005,20.0,10.0,10.0,10,100,60.75528144836426
5,19.74,9.87,9.87,100,1000,88.95953101321464,889.5953101321464,5.127782344818115,6,600,6000,63.279460430145264,20.0,10.0,10.0,10,100,69.08271956443787
6,19.56,9.78,9.78,100,1000,124.41003691394113,1244.1003691394112,5.9315760135650635,7,700,7000,76.58768105506897,20.0,10.0,10.0,10,100,83.30271530151367
7,19.68,9.84,9.84,100,1000,105.68575356493483,1056.8575356493484,6.877777338027954,8,800,8000,87.1192033290863,20.0,10.0,10.0,10,100,94.86122536659241
8,19.74,9.87,9.87,100,1000,104.28639733022304,1042.8639733022303,7.83667516708374,9,900,9000,102.51375555992126,20.0,10.0,10.0,10,100,111.34556317329407
9,19.52,9.76,9.76,100,1000,88.00767294069313,880.0767294069312,8.972939729690552,10,1000,10000,120.04068899154663,20.0,10.0,10.0,10,100,130.06927728652954
10,19.58,9.79,9.79,100,1000,130.5769907889809,1305.769907889809,9.738771438598633,11,1100,11000,131.93276596069336,20.0,10.0,10.0,10,100,142.81763195991516
11,19.62,9.81,9.81,100,1000,92.11612115137245,921.1612115137245,10.824357748031616,12,1200,12000,147.56361532211304,20.0,10.0,10.0,10,100,159.61903738975525
12,19.66,9.83,9.83,100,1000,106.25582033985211,1062.558203398521,11.765482664108276,13,1300,13000,161.39110112190247,20.0,10.0,10.0,10,100,174.45973134040833
13,19.66,9.83,9.83,100,1000,144.6286788158825,1446.286788158825,12.456908464431763,14,1400,14000,174.9922480583191,20.0,10.0,10.0,10,100,188.8747637271881
14,19.8,9.9,9.9,100,1000,117.21030627007333,1172.1030627007333,13.310075759887695,15,1500,15000,186.55112266540527,20.0,10.0,10.0,10,100,201.34476280212402
15,19.68,9.84,9.84,100,1000,141.39097873625718,1413.9097873625717,14.017334461212158,16,1600,16000,197.18570351600647,20.0,10.0,10.0,10,100,212.81382703781128
16,19.58,9.79,9.79,100,1000,97.40703342068521,974.0703342068521,15.043954372406006,17,1700,17000,209.75981378555298,20.0,10.0,10.0,10,100,226.57866168022156
17,19.7,9.85,9.85,100,1000,132.085716598104,1320.8571659810402,15.80103850364685,18,1800,18000,220.2132523059845,20.0,10.0,10.0,10,100,237.8493890762329
18,19.6,9.8,9.8,100,1000,116.74806985782763,1167.4806985782764,16.657583713531494,19,1900,19000,230.3665416240692,20.0,10.0,10.0,10,100,249.01061534881592
19,19.62,9.81,9.81,100,1000,130.73384872939587,1307.3384872939587,17.422496557235718,20,2000,20000,251.56072568893433,20.0,10.0,10.0,10,100,271.06566858291626
20,19.54,9.77,9.77,100,1000,93.80877860384454,938.0877860384454,18.488494873046875,21,2100,21000,263.3719553947449,18.0,9.0,9.0,10,100,284.060640335083
21,17.76,8.88,8.88,100,1000,121.53915253304125,1215.3915253304124,19.311275005340576,22,2200,22000,272.7486276626587,18.0,9.0,9.0,10,100,294.3374788761139
22,17.9,8.95,8.95,100,1000,119.59454854904462,1195.9454854904461,20.147433519363403,23,2300,23000,286.541433095932,18.0,9.0,9.0,10,100,309.0524215698242
23,17.84,8.92,8.92,100,1000,157.14277150684273,1571.4277150684275,20.7837975025177,24,2400,24000,297.0790228843689,18.0,9.0,9.0,10,100,320.3687915802002
24,17.98,8.99,8.99,100,1000,107.77127731054867,1077.7127731054866,21.71168851852417,25,2500,25000,314.4221227169037,20.0,10.0,10.0,10,100,338.7288122177124
25,19.52,9.76,9.76,100,1000,150.3769728376631,1503.7697283766308,22.376683950424194,26,2600,26000,328.929083108902,18.0,9.0,9.0,10,100,354.0174698829651
26,17.8,8.9,8.9,100,1000,112.41648441185299,1124.16484411853,23.266233205795288,27,2700,27000,339.3705470561981,18.0,9.0,9.0,10,100,365.46729254722595
27,17.84,8.92,8.92,100,1000,86.47389786758536,864.7389786758536,24.422651529312134,28,2800,28000,350.85695457458496,18.0,9.0,9.0,10,100,378.17745637893677
28,17.9,8.95,8.95,100,1000,113.20490519034131,1132.049051903413,25.306005477905273,29,2900,29000,363.8962595462799,20.0,10.0,10.0,10,100,392.16752314567566
29,19.52,9.76,9.76,100,1000,106.82050693022305,1068.2050693022304,26.24215531349182,30,3000,30000,370.0066077709198,20.0,10.0,10.0,10,100,399.3329129219055
30,19.72,9.86,9.86,100,1000,102.37960406325303,1023.7960406325302,27.218912363052368,31,3100,31000,380.6132528781891,18.0,9.0,9.0,10,100,411.00138878822327
31,17.62,8.81,8.81,100,1000,105.16180681666891,1051.6180681666892,28.169827938079834,32,3200,32000,392.3078992366791,18.0,9.0,9.0,10,100,423.85549998283386
32,17.86,8.93,8.93,100,1000,113.66144622487889,1136.6144622487889,29.049633741378784,33,3300,33000,404.3542058467865,18.0,9.0,9.0,10,100,436.86529088020325
33,17.96,8.98,8.98,100,1000,119.0738238266656,1190.738238266656,29.889448881149292,34,3400,34000,416.043000459671,20.0,10.0,10.0,10,100,449.4985308647156
34,19.8,9.9,9.9,100,1000,135.98950810317464,1359.8950810317465,30.624799728393555,35,3500,35000,422.98747873306274,18.0,9.0,9.0,10,100,457.2396674156189
35,17.9,8.95,8.95,100,1000,137.03485771657142,1370.3485771657142,31.354541063308716,36,3600,36000,439.9344744682312,18.0,9.0,9.0,10,100,475.02314043045044
36,17.92,8.96,8.96,100,1000,113.45419449843843,1134.5419449843844,32.23595404624939,37,3700,37000,450.85111141204834,18.0,9.0,9.0,10,100,486.98930072784424
37,17.96,8.98,8.98,100,1000,144.0067294404436,1440.0672944044359,32.93036603927612,38,3800,38000,461.42354011535645,20.0,10.0,10.0,10,100,498.32183504104614
38,19.52,9.76,9.76,100,1000,93.91342275733021,939.1342275733022,33.995176553726196,39,3900,39000,477.2704575061798,18.0,9.0,9.0,10,100,515.3067500591278
39,17.86,8.93,8.93,100,1000,145.8953302964445,1458.9533029644451,34.68059945106506,40,4000,40000,487.44652938842773,20.0,10.0,10.0,10,100,526.2287397384644
