,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,165.25395414515447,1322.0316331612357,0.6051292419433594,1,100,800,2.264615297317505,14.0,7.0,7.0,10,80,2.9455370903015137
1,163.6043713604664,1308.834970883731,1.2163598537445068,2,200,1600,4.220116138458252,12.0,6.0,6.0,10,80,5.594995021820068
2,155.1349879866018,1241.0799038928144,1.860959768295288,3,300,2400,5.656402826309204,10.0,5.0,5.0,10,80,7.742651462554932
3,155.64157978483388,1245.132638278671,2.5034615993499756,4,400,3200,6.744812250137329,14.0,7.0,7.0,10,80,9.53068208694458
4,168.52594283712187,1348.207542696975,3.096842050552368,5,500,4000,8.275919198989868,12.0,6.0,6.0,10,80,11.718664169311523
5,175.04887157168636,1400.390972573491,3.6681110858917236,6,600,4800,9.667481184005737,12.0,6.0,6.0,10,80,13.73526668548584
6,165.48450224102012,1323.876017928161,4.27239727973938,7,700,5600,10.91860294342041,10.0,5.0,5.0,10,80,15.674402713775635
7,165.38036303760495,1323.0429043008396,4.877063989639282,8,800,6400,12.315911054611206,6.0,3.0,3.0,10,80,17.74237823486328
8,151.9258116792562,1215.4064934340497,5.535279989242554,9,900,7200,13.677375793457031,6.0,3.0,3.0,10,80,19.82761788368225
9,167.145498098529,1337.163984788232,6.133561134338379,10,1000,8000,14.998639106750488,4.0,2.0,2.0,10,80,21.81084656715393
10,168.06189871338188,1344.495189707055,6.728579998016357,11,1100,8800,16.621897220611572,14.0,7.0,7.0,10,80,24.10886812210083
11,145.3094166426465,1162.475333141172,7.41676664352417,12,1200,9600,18.06671690940857,10.0,5.0,5.0,10,80,26.322899341583252
12,148.2348118042057,1185.8784944336455,8.091372013092041,13,1300,10400,19.409655809402466,12.0,6.0,6.0,10,80,28.394496202468872
13,190.00924608400481,1520.0739686720385,8.617662191390991,14,1400,11200,21.00395131111145,10.0,5.0,5.0,10,80,30.568645000457764
14,208.31097571272056,1666.4878057017645,9.097713708877563,15,1500,12000,22.621649503707886,4.0,2.0,2.0,10,80,32.721389055252075
15,189.06836710683257,1512.5469368546605,9.626622915267944,16,1600,12800,24.21220088005066,8.0,4.0,4.0,10,80,34.91371440887451
16,149.19106881926353,1193.5285505541083,10.29690432548523,17,1700,13600,25.84189009666443,10.0,5.0,5.0,10,80,37.26759696006775
17,142.68669714783366,1141.4935771826692,10.997740507125854,18,1800,14400,27.105350255966187,14.0,7.0,7.0,10,80,39.295894145965576
18,165.40012374534328,1323.2009899627462,11.602334976196289,19,1900,15200,28.401977062225342,8.0,4.0,4.0,10,80,41.272836446762085
19,166.38438115367344,1331.0750492293876,12.203352928161621,20,2000,16000,29.805012941360474,10.0,5.0,5.0,10,80,43.36435675621033
20,190.2719298703237,1522.1754389625896,13.254480123519897,21,2200,17600,30.574262857437134,10.0,5.0,5.0,10,80,45.24601650238037
21,173.87820619117423,1391.0256495293938,14.404710531234741,22,2400,19200,31.380720853805542,10.0,5.0,5.0,10,80,47.25751233100891
22,181.44957492872217,1451.5965994297774,15.506945133209229,23,2600,20800,32.1343731880188,6.0,3.0,3.0,10,80,49.16927480697632
