,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.12,0.06,0.06,100,1000,177.00427834838365,1770.0427834838365,0.5649580955505371,1,100,1000,20.488364696502686,0.0,0.0,0.0,10,100,21.15174698829651
1,0.28,0.14,0.14,100,1000,88.44863191861629,884.4863191861629,1.6955578327178955,2,200,2000,36.282482624053955,8.0,4.0,4.0,10,100,38.232813596725464
2,6.94,3.47,3.47,100,1000,148.7136176202582,1487.136176202582,2.3679912090301514,3,300,3000,52.55295276641846,18.0,9.0,9.0,10,100,55.33690142631531
3,16.0,8.0,8.0,100,1000,96.9257312463228,969.257312463228,3.3997089862823486,4,400,4000,63.444744348526,20.0,10.0,10.0,10,100,67.35674357414246
4,18.32,9.16,9.16,100,1000,94.37503459492103,943.7503459492103,4.459311246871948,5,500,5000,74.74490904808044,20.0,10.0,10.0,10,100,79.83210587501526
5,18.34,9.17,9.17,100,1000,146.90891921891028,1469.089192189103,5.140005111694336,6,600,6000,85.30602216720581,20.0,10.0,10.0,10,100,91.15271186828613
6,18.04,9.02,9.02,100,1000,142.46787147571274,1424.6787147571276,5.8419177532196045,7,700,7000,99.75682330131531,20.0,10.0,10.0,10,100,106.36445689201355
7,18.18,9.09,9.09,100,1000,128.38058134986346,1283.8058134986345,6.620851755142212,8,800,8000,108.53175354003906,20.0,10.0,10.0,10,100,116.0306749343872
8,18.44,9.22,9.22,100,1000,111.70729589661245,1117.0729589661246,7.516048431396484,9,900,9000,116.52033734321594,20.0,10.0,10.0,10,100,125.04609155654907
9,18.06,9.03,9.03,100,1000,114.12019408277713,1141.2019408277713,8.392317533493042,10,1000,10000,124.88949418067932,20.0,10.0,10.0,10,100,134.35138463974
10,18.2,9.1,9.1,100,1000,157.60345875815673,1576.0345875815672,9.026821374893188,11,1100,11000,139.87141036987305,16.0,8.0,8.0,10,100,150.09158945083618
11,14.48,7.24,7.24,100,1000,127.82960214167638,1278.2960214167638,9.809112787246704,12,1200,12000,148.21160316467285,20.0,10.0,10.0,10,100,159.33929896354675
12,18.36,9.18,9.18,100,1000,98.2350359349288,982.350359349288,10.82707953453064,13,1300,13000,162.03061437606812,20.0,10.0,10.0,10,100,174.30237317085266
13,18.32,9.16,9.16,100,1000,87.60403007812778,876.0403007812778,11.968579530715942,14,1400,14000,172.09554171562195,20.0,10.0,10.0,10,100,185.63320922851562
14,18.12,9.06,9.06,100,1000,150.8190708650828,1508.1907086508281,12.631625652313232,15,1500,15000,184.5630555152893,20.0,10.0,10.0,10,100,198.89054679870605
15,18.28,9.14,9.14,100,1000,117.84781762728342,1178.4781762728342,13.480177640914917,16,1600,16000,197.6923828125,20.0,10.0,10.0,10,100,213.0098602771759
16,18.22,9.11,9.11,100,1000,119.74016497480044,1197.4016497480043,14.315319299697876,17,1700,17000,207.63080739974976,20.0,10.0,10.0,10,100,223.94564390182495
17,18.1,9.05,9.05,100,1000,146.91293290026232,1469.129329002623,14.995994567871094,18,1800,18000,216.62954139709473,20.0,10.0,10.0,10,100,233.74262166023254
