,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,133.54504558000804,1068.3603646400643,0.7488110065460205,1,100,800,1.5810949802398682,0.0,0.0,0.0,10,80,2.391838788986206
1,168.97029456469937,1351.762356517595,1.3406310081481934,2,200,1600,3.08286190032959,2.0,1.0,1.0,10,80,4.56127142906189
2,167.73150188394334,1341.8520150715467,1.9368219375610352,3,300,2400,4.494696855545044,14.0,7.0,7.0,10,80,6.648314714431763
3,165.87403029651097,1326.9922423720877,2.539689064025879,4,400,3200,6.098521709442139,16.0,8.0,8.0,10,80,8.936094522476196
4,155.0693731717633,1240.5549853741063,3.1845617294311523,5,500,4000,7.7266154289245605,12.0,6.0,6.0,10,80,11.26861023902893
5,161.6447880078589,1293.1583040628711,3.8032021522521973,6,600,4800,9.086193084716797,10.0,5.0,5.0,10,80,13.30429482460022
6,169.31003692741913,1354.480295419353,4.393834590911865,7,700,5600,10.369419574737549,16.0,8.0,8.0,10,80,15.23586392402649
7,166.02458521601622,1328.1966817281298,4.996155023574829,8,800,6400,11.760581731796265,16.0,8.0,8.0,10,80,17.296127557754517
8,162.05411303247183,1296.4329042597747,5.613232851028442,9,900,7200,13.145546197891235,16.0,8.0,8.0,10,80,19.37526774406433
9,144.67118147846404,1157.3694518277123,6.304455518722534,10,1000,8000,14.584980010986328,14.0,7.0,7.0,10,80,21.58785080909729
10,150.83078580596023,1206.6462864476819,6.967450141906738,11,1100,8800,16.006561040878296,10.0,5.0,5.0,10,80,23.759233951568604
11,143.44625686783826,1147.570054942706,7.6645753383636475,12,1200,9600,17.543750047683716,16.0,8.0,8.0,10,80,26.05954098701477
12,153.52430607028592,1228.1944485622873,8.315937995910645,13,1300,10400,19.116018056869507,16.0,8.0,8.0,10,80,28.347740173339844
13,149.37182198334594,1194.9745758667675,8.985408306121826,14,1400,11200,20.805331707000732,16.0,8.0,8.0,10,80,30.7801296710968
14,131.26068723790448,1050.0854979032358,9.747251033782959,15,1500,12000,22.432604551315308,16.0,8.0,8.0,10,80,33.23995304107666
15,189.85769852474874,1518.86158819799,10.273961305618286,16,1600,12800,23.922733545303345,16.0,8.0,8.0,10,80,35.35235357284546
16,165.02567076656618,1320.2053661325294,10.879927635192871,17,1700,13600,25.72809600830078,16.0,8.0,8.0,10,80,37.848491191864014
17,144.4780754738169,1155.824603790535,11.572074174880981,18,1800,14400,27.659996032714844,12.0,6.0,6.0,10,80,40.55721688270569
18,166.52964898300797,1332.2371918640638,12.17256784439087,19,1900,15200,29.278939723968506,10.0,5.0,5.0,10,80,42.83981442451477
19,173.87265600872203,1390.9812480697763,12.747701406478882,20,2000,16000,30.579050302505493,12.0,6.0,6.0,10,80,44.830472469329834
20,166.72482797562273,1333.7986238049818,13.947282791137695,21,2200,17600,31.385818481445312,6.0,3.0,3.0,10,80,46.907297134399414
21,197.1167305620404,1576.9338444963232,14.961910009384155,22,2400,19200,32.350810289382935,4.0,2.0,2.0,10,80,48.95677375793457
22,209.52526534696298,1676.2021227757039,15.916448831558228,23,2600,20800,33.11265015602112,6.0,3.0,3.0,10,80,50.744296073913574
23,169.12124013253725,1352.969921060298,17.099032402038574,24,2800,22400,33.93742251396179,8.0,4.0,4.0,10,80,52.81884407997131
24,171.70450216774526,1373.636017341962,18.263824224472046,25,3000,24000,34.70275640487671,14.0,7.0,7.0,10,80,54.821202993392944
25,186.19343047628814,1489.5474438103051,19.33797597885132,26,3200,25600,35.607182025909424,8.0,4.0,4.0,10,80,56.879558801651
26,173.7149483842243,1389.7195870737944,20.48928737640381,27,3400,27200,36.46941518783569,6.0,3.0,3.0,10,80,58.962716579437256
27,183.2520467997223,1466.0163743977785,21.58068037033081,28,3600,28800,37.34575390815735,6.0,3.0,3.0,10,80,60.99702048301697
28,191.61658263300203,1532.9326610640162,22.624431371688843,29,3800,30400,38.18717861175537,8.0,4.0,4.0,10,80,62.96519494056702
29,181.33982431545826,1450.718594523666,23.727333068847656,30,4000,32000,39.02990674972534,8.0,4.0,4.0,10,80,64.97258925437927
30,170.70789190016387,1365.663135201311,24.898925065994263,31,4200,33600,39.92141318321228,6.0,3.0,3.0,10,80,67.10164046287537
31,190.62734986059624,1525.01879888477,25.948092460632324,32,4400,35200,40.92524790763855,8.0,4.0,4.0,10,80,69.24446392059326
32,184.5065741649252,1476.0525933194017,27.03206467628479,33,4600,36800,41.72282886505127,6.0,3.0,3.0,10,80,71.20405554771423
33,176.3444766219657,1410.7558129757256,28.166208505630493,34,4800,38400,42.60916590690613,8.0,4.0,4.0,10,80,73.30123090744019
34,188.32889972302752,1506.6311977842201,29.228180408477783,35,5000,40000,43.556331396102905,8.0,4.0,4.0,10,80,75.36854577064514
35,187.30909834667267,1498.4727867733814,30.295934200286865,36,5200,41600,44.33758020401001,10.0,5.0,5.0,10,80,77.28847622871399
36,168.58419635701244,1348.6735708560996,31.482285022735596,37,5400,43200,45.23948097229004,8.0,4.0,4.0,10,80,79.45139813423157
37,168.8763410684419,1351.010728547535,32.66658353805542,38,5600,44800,46.06529498100281,10.0,5.0,5.0,10,80,81.53094220161438
38,183.66582948735154,1469.3266358988124,33.75551772117615,39,5800,46400,46.91462230682373,8.0,4.0,4.0,10,80,83.54602479934692
39,167.7424024977969,1341.939219982375,34.94782209396362,40,6000,48000,47.7879204750061,6.0,3.0,3.0,10,80,85.71392917633057
40,192.0884880287718,1536.7079042301743,35.98900890350342,41,6200,49600,48.66462421417236,8.0,4.0,4.0,10,80,87.70955014228821
41,155.11648518354767,1240.9318814683813,37.2783625125885,42,6400,51200,49.59129977226257,10.0,5.0,5.0,10,80,90.00918006896973
42,172.48766220694594,1379.9012976555675,38.43786573410034,43,6600,52800,50.52265167236328,6.0,3.0,3.0,10,80,92.17277979850769
43,157.29339955628026,1258.347196450242,39.70937490463257,44,6800,54400,51.45228981971741,6.0,3.0,3.0,10,80,94.43786382675171
44,180.92664913752253,1447.4131931001803,40.81479525566101,45,7000,56000,52.28502440452576,4.0,2.0,2.0,10,80,96.44624018669128
45,201.20184685494993,1609.6147748395995,41.8088219165802,46,7200,57600,53.22367858886719,4.0,2.0,2.0,10,80,98.4449679851532
46,181.91010414834705,1455.2808331867764,42.90826606750488,47,7400,59200,54.06803488731384,4.0,2.0,2.0,10,80,100.46105170249939
47,168.23210657938805,1345.8568526351044,44.09709978103638,48,7600,60800,54.89536952972412,4.0,2.0,2.0,10,80,102.5499153137207
48,190.71949101503023,1525.7559281202418,45.14576029777527,49,7800,62400,55.71082329750061,6.0,3.0,3.0,10,80,104.48879313468933
49,174.14264628645094,1393.1411702916075,46.294244050979614,50,8000,64000,56.53758406639099,6.0,3.0,3.0,10,80,106.52914237976074
