,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,2.32,1.16,1.16,100,1000,75.09948528172889,750.9948528172889,1.3315670490264893,1,100,1000,5.284931659698486,2.0,1.0,1.0,10,100,6.7269299030303955
1,3.02,1.51,1.51,100,1000,102.47417869624863,1024.7417869624862,2.307422637939453,2,200,2000,8.56071400642395,5.2,2.6,2.6,10,100,11.07750153541565
2,3.64,1.82,1.82,100,1000,105.44259551994465,1054.4259551994464,3.2558059692382812,3,300,3000,11.850614070892334,4.0,2.0,2.0,10,100,15.414685010910034
3,4.36,2.18,2.18,100,1000,106.59894710035789,1065.989471003579,4.193901538848877,4,400,4000,14.74608063697815,1.8,0.9,0.9,10,100,19.3361234664917
4,3.9,1.95,1.95,100,1000,105.10090860341691,1051.009086034169,5.1453680992126465,5,500,5000,17.76939606666565,2.0,1.0,1.0,10,100,23.408372163772583
5,2.18,1.09,1.09,100,1000,99.21290648856,992.1290648856,6.153301477432251,6,600,6000,20.95333981513977,2.6,1.3,1.3,10,100,27.695385932922363
6,2.64,1.32,1.32,100,1000,109.97083126311774,1099.7083126311775,7.062633514404297,7,700,7000,23.549426078796387,3.4,1.7,1.7,10,100,31.300739288330078
7,4.1,2.05,2.05,100,1000,108.77914247582471,1087.791424758247,7.981927394866943,8,800,8000,26.100595951080322,4.2,2.1,2.1,10,100,34.8664071559906
8,4.88,2.44,2.44,100,1000,106.8859751504297,1068.859751504297,8.917503833770752,9,900,9000,28.70823860168457,3.6,1.8,1.8,10,100,38.51190900802612
9,5.32,2.66,2.66,100,1000,105.86608028075447,1058.6608028075448,9.862093448638916,10,1000,10000,31.533075094223022,2.2,1.1,1.1,10,100,42.3743417263031
10,4.6,2.3,2.3,100,1000,100.37680453955538,1003.7680453955538,10.858339548110962,11,1100,11000,34.2120087146759,2.2,1.1,1.1,10,100,46.14457368850708
11,4.22,2.11,2.11,100,1000,103.24059419344516,1032.4059419344517,11.826950788497925,12,1200,12000,36.82281017303467,2.4,1.2,1.2,10,100,49.86981225013733
12,5.92,2.96,2.96,100,1000,106.01351839785097,1060.1351839785098,12.77022671699524,13,1300,13000,39.65932035446167,2.4,1.2,1.2,10,100,53.74341034889221
13,4.5,2.25,2.25,100,1000,112.3641427376608,1123.641427376608,13.660190343856812,14,1400,14000,42.02510929107666,2.8,1.4,1.4,10,100,57.09075856208801
14,6.68,3.34,3.34,100,1000,115.35381682349505,1153.5381682349505,14.527088403701782,15,1500,15000,44.822365045547485,7.4,3.7,3.7,10,100,60.86945033073425
15,6.72,3.36,3.36,100,1000,96.33377117541421,963.3377117541421,15.56514596939087,16,1600,16000,47.40799593925476,5.0,2.5,2.5,10,100,64.58448052406311
16,5.3,2.65,2.65,100,1000,109.38045444623835,1093.8045444623835,16.4793860912323,17,1700,17000,50.03160834312439,2.2,1.1,1.1,10,100,68.2142961025238
