,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.08,0.04,0.04,100,1000,90.57316956772046,905.7316956772046,1.1040797233581543,1,100,1000,3.2772250175476074,0.0,0.0,0.0,10,100,4.474084138870239
1,0.02,0.01,0.01,100,1000,98.59446082212041,985.9446082212041,2.118335485458374,2,200,2000,4.462873697280884,0.0,0.0,0.0,10,100,6.773314952850342
2,0.06,0.03,0.03,100,1000,104.74745804786268,1047.4745804786266,3.073012590408325,3,300,3000,5.338483810424805,2.0,1.0,1.0,10,100,8.706875801086426
3,1.94,0.97,0.97,100,1000,103.98341145985698,1039.8341145985698,4.0347044467926025,4,400,4000,5.769944667816162,20.0,10.0,10.0,10,100,10.179911136627197
4,19.68,9.84,9.84,100,1000,111.79837874779965,1117.9837874779964,4.929171800613403,5,500,5000,6.209319353103638,20.0,10.0,10.0,10,100,11.59786581993103
5,19.58,9.79,9.79,100,1000,112.599490573899,1125.99490573899,5.817275285720825,6,600,6000,6.608281850814819,20.0,10.0,10.0,10,100,12.976277589797974
6,19.62,9.81,9.81,100,1000,109.49961727514523,1094.9961727514524,6.730520486831665,7,700,7000,7.007399559020996,20.0,10.0,10.0,10,100,14.390049457550049
7,19.66,9.83,9.83,100,1000,108.98867966692522,1089.8867966692521,7.648046970367432,8,800,8000,7.407958030700684,20.0,10.0,10.0,10,100,15.79916262626648
8,19.74,9.87,9.87,100,1000,112.10550089672554,1121.0550089672554,8.540063858032227,9,900,9000,7.77377462387085,18.0,9.0,9.0,10,100,17.16063356399536
9,17.74,8.87,8.87,100,1000,110.72175638333033,1107.2175638333033,9.443228721618652,10,1000,10000,8.14363956451416,18.0,9.0,9.0,10,100,18.51956057548523
10,17.72,8.86,8.86,100,1000,109.33053067080392,1093.3053067080393,10.35788631439209,11,1100,11000,8.505534648895264,18.0,9.0,9.0,10,100,19.87573218345642
11,17.66,8.83,8.83,100,1000,111.85759219048443,1118.575921904844,11.251880168914795,12,1200,12000,8.875324726104736,16.0,8.0,8.0,10,100,21.231082916259766
12,15.84,7.92,7.92,100,1000,108.40347775744605,1084.0347775744606,12.174359798431396,13,1300,13000,9.251349687576294,18.0,9.0,9.0,10,100,22.615381717681885
13,17.6,8.8,8.8,100,1000,105.5281257107662,1055.281257107662,13.121974468231201,14,1400,14000,9.643020153045654,18.0,9.0,9.0,10,100,24.033031463623047
14,17.7,8.85,8.85,100,1000,116.77992533197313,1167.7992533197314,13.978286027908325,15,1500,15000,10.175963163375854,18.0,9.0,9.0,10,100,25.49609613418579
15,17.96,8.98,8.98,100,1000,110.83885241214266,1108.3885241214266,14.880496740341187,16,1600,16000,10.884800910949707,18.0,9.0,9.0,10,100,27.19469928741455
16,17.74,8.87,8.87,100,1000,115.08124520186597,1150.8124520186598,15.74944806098938,17,1700,17000,11.528203248977661,20.0,10.0,10.0,10,100,28.79491424560547
17,19.62,9.81,9.81,100,1000,115.07597234755254,1150.7597234755253,16.618439197540283,18,1800,18000,12.26880955696106,20.0,10.0,10.0,10,100,30.491068363189697
18,19.4,9.7,9.7,100,1000,120.15326021722845,1201.5326021722844,17.450709581375122,19,1900,19000,13.010627746582031,20.0,10.0,10.0,10,100,32.16489768028259
19,19.34,9.67,9.67,100,1000,110.27583788050163,1102.7583788050163,18.357526540756226,20,2000,20000,13.670011281967163,20.0,10.0,10.0,10,100,33.813329219818115
20,19.64,9.82,9.82,100,1000,108.39762245472065,1083.9762245472066,19.28005599975586,21,2100,21000,14.167481660842896,20.0,10.0,10.0,10,100,35.30829620361328
21,19.52,9.76,9.76,100,1000,106.82037090519755,1068.2037090519755,20.216207027435303,22,2200,22000,14.641197919845581,20.0,10.0,10.0,10,100,36.79985499382019
22,19.48,9.74,9.74,100,1000,113.23931965218556,1132.3931965218555,21.099292516708374,23,2300,23000,15.093905448913574,20.0,10.0,10.0,10,100,38.223037004470825
23,19.64,9.82,9.82,100,1000,111.95208776578353,1119.5208776578352,21.992531776428223,24,2400,24000,15.532033920288086,20.0,10.0,10.0,10,100,39.63648843765259
