,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.02,0.01,0.01,100,1000,96.34919526457584,963.4919526457584,1.0378913879394531,1,100,1000,2.733212471008301,0.0,0.0,0.0,10,100,3.875263214111328
1,0.02,0.01,0.01,100,1000,104.29648491117786,1042.9648491117787,1.9966964721679688,2,200,2000,3.2841923236846924,0.0,0.0,0.0,10,100,5.4970481395721436
2,0.04,0.02,0.02,100,1000,103.23050656317783,1032.3050656317782,2.965402364730835,3,300,3000,3.7979259490966797,0.0,0.0,0.0,10,100,7.076708555221558
3,0.06,0.03,0.03,100,1000,109.42976717464941,1094.2976717464942,3.879230499267578,4,400,4000,4.175312280654907,0.0,0.0,0.0,10,100,8.465747594833374
4,0.0,0.0,0.0,100,1000,107.53351782429877,1075.3351782429877,4.809173107147217,5,500,5000,4.5562498569488525,6.0,3.0,3.0,10,100,9.860811948776245
5,5.62,2.81,2.81,100,1000,110.50152040546956,1105.0152040546957,5.714138031005859,6,600,6000,4.925181150436401,16.0,8.0,8.0,10,100,11.222419023513794
6,15.7,7.85,7.85,100,1000,107.27218971837081,1072.721897183708,6.646346092224121,7,700,7000,5.297732830047607,18.0,9.0,9.0,10,100,12.628113269805908
7,17.58,8.79,8.79,100,1000,109.80344931671026,1098.0344931671025,7.5570642948150635,8,800,8000,5.699578285217285,20.0,10.0,10.0,10,100,14.03244662284851
8,19.76,9.88,9.88,100,1000,109.90904729074444,1099.0904729074443,8.466907501220703,9,900,9000,6.090372323989868,20.0,10.0,10.0,10,100,15.428676128387451
9,19.68,9.84,9.84,100,1000,109.6253432077856,1096.2534320778561,9.37910532951355,10,1000,10000,6.50597357749939,20.0,10.0,10.0,10,100,16.84598207473755
10,19.72,9.86,9.86,100,1000,109.67034604840154,1096.7034604840155,10.290928840637207,11,1100,11000,6.953875780105591,20.0,10.0,10.0,10,100,18.30263614654541
11,19.58,9.79,9.79,100,1000,112.69560768864734,1126.9560768864735,11.178274869918823,12,1200,12000,7.429414749145508,20.0,10.0,10.0,10,100,19.766332626342773
12,19.76,9.88,9.88,100,1000,111.96380259601588,1119.6380259601588,12.071420669555664,13,1300,13000,7.992050409317017,20.0,10.0,10.0,10,100,21.319753646850586
13,19.62,9.81,9.81,100,1000,112.91668999857855,1129.1668999857854,12.957029342651367,14,1400,14000,8.534942865371704,18.0,9.0,9.0,10,100,22.84198808670044
14,17.86,8.93,8.93,100,1000,115.4672505865168,1154.672505865168,13.823075771331787,15,1500,15000,9.076472997665405,18.0,9.0,9.0,10,100,24.341186046600342
15,17.88,8.94,8.94,100,1000,115.61792945887895,1156.1792945887894,14.68799352645874,16,1600,16000,9.453990697860718,18.0,9.0,9.0,10,100,25.665706634521484
16,17.86,8.93,8.93,100,1000,109.9344844252421,1099.3448442524211,15.597626209259033,17,1700,17000,9.823257684707642,18.0,9.0,9.0,10,100,27.032838821411133
17,17.82,8.91,8.91,100,1000,108.94864900738973,1089.4864900738974,16.51548981666565,18,1800,18000,10.293441772460938,16.0,8.0,8.0,10,100,28.497262716293335
18,15.74,7.87,7.87,100,1000,111.45202104414524,1114.5202104414525,17.412736892700195,19,1900,19000,10.894214868545532,18.0,9.0,9.0,10,100,30.0794939994812
19,17.7,8.85,8.85,100,1000,114.02060975672745,1140.2060975672746,18.28977131843567,20,2000,20000,11.48155665397644,18.0,9.0,9.0,10,100,31.63609027862549
20,17.76,8.88,8.88,100,1000,107.58976129578551,1075.897612957855,19.21922779083252,21,2100,21000,11.960062265396118,20.0,10.0,10.0,10,100,33.1328911781311
21,19.44,9.72,9.72,100,1000,109.47572393862704,1094.7572393862704,20.13267230987549,22,2200,22000,12.418713569641113,20.0,10.0,10.0,10,100,34.59283781051636
22,19.54,9.77,9.77,100,1000,108.42659697259933,1084.2659697259933,21.05495524406433,23,2300,23000,12.86759352684021,20.0,10.0,10.0,10,100,36.050410985946655
23,19.58,9.79,9.79,100,1000,105.0014257028565,1050.0142570285648,22.007323265075684,24,2400,24000,13.319420576095581,20.0,10.0,10.0,10,100,37.533113956451416
24,19.44,9.72,9.72,100,1000,109.22584178400736,1092.2584178400737,22.922857522964478,25,2500,25000,13.748677015304565,20.0,10.0,10.0,10,100,38.9648642539978
25,19.62,9.81,9.81,100,1000,110.30463595665242,1103.0463595665242,23.829437732696533,26,2600,26000,14.200299978256226,20.0,10.0,10.0,10,100,40.4084095954895
26,19.74,9.87,9.87,100,1000,109.75850952780831,1097.5850952780831,24.74052882194519,27,2700,27000,14.673330068588257,20.0,10.0,10.0,10,100,41.88145875930786
