,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,2.26,1.13,1.13,100,1000,111.89363991853752,1118.9363991853752,0.8937058448791504,1,100,1000,12.16674280166626,2.6,1.3,1.3,10,100,13.13723611831665
1,1.68,0.84,0.84,100,1000,122.05197745373914,1220.5197745373914,1.713028907775879,2,200,2000,18.83204412460327,4.0,2.0,2.0,10,100,20.696912050247192
2,2.9,1.45,1.45,100,1000,132.95118186111824,1329.5118186111824,2.4651846885681152,3,300,3000,22.886741638183594,4.0,2.0,2.0,10,100,25.58993363380432
3,5.18,2.59,2.59,100,1000,130.75887336044966,1307.5887336044964,3.2299511432647705,4,400,4000,25.877769231796265,4.0,2.0,2.0,10,100,29.421422481536865
4,4.52,2.26,2.26,100,1000,129.04482675126275,1290.4482675126274,4.004875659942627,5,500,5000,28.912521362304688,2.0,1.0,1.0,10,100,33.33156609535217
5,3.64,1.82,1.82,100,1000,128.66961761142812,1286.6961761142813,4.782059907913208,6,600,6000,32.143670082092285,2.2,1.1,1.1,10,100,37.41978454589844
6,3.3,1.65,1.65,100,1000,130.15336130672696,1301.5336130672695,5.550384283065796,7,700,7000,35.11954045295715,2.0,1.0,1.0,10,100,41.24886608123779
7,3.08,1.54,1.54,100,1000,133.21289778350314,1332.1289778350313,6.301062345504761,8,800,8000,38.42361760139465,5.4,2.7,2.7,10,100,45.393041133880615
8,3.6,1.8,1.8,100,1000,129.9886663305099,1299.8866633050989,7.07036018371582,9,900,9000,41.85499620437622,5.2,2.6,2.6,10,100,49.672595262527466
9,4.74,2.37,2.37,100,1000,128.59150995776164,1285.9150995776165,7.8480165004730225,10,1000,10000,45.279359102249146,4.0,2.0,2.0,10,100,53.96218967437744
10,4.02,2.01,2.01,100,1000,125.25242028129881,1252.524202812988,8.646404266357422,11,1100,11000,49.448065519332886,4.6,2.3,2.3,10,100,59.007845640182495
