,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.08,0.04,0.04,100,1000,93.73768580797191,937.3768580797191,1.0668067932128906,1,100,1000,3.7279417514801025,0.0,0.0,0.0,10,100,4.978613376617432
1,0.1,0.05,0.05,100,1000,102.12240457701161,1021.224045770116,2.0460238456726074,2,200,2000,6.070655107498169,0.0,0.0,0.0,10,100,8.403958797454834
2,0.08,0.04,0.04,100,1000,109.21992574937433,1092.1992574937433,2.9616076946258545,3,300,3000,7.020850658416748,0.0,0.0,0.0,10,100,10.371956586837769
3,0.08,0.04,0.04,100,1000,103.07137310410585,1030.7137310410585,3.931809186935425,4,400,4000,7.447148323059082,0.0,0.0,0.0,10,100,11.854901790618896
4,0.02,0.01,0.01,100,1000,115.42292390702221,1154.229239070222,4.798188209533691,5,500,5000,7.838562726974487,0.0,0.0,0.0,10,100,13.206316947937012
5,0.0,0.0,0.0,100,1000,113.16483230074085,1131.6483230074086,5.681854963302612,6,600,6000,8.236803770065308,8.0,4.0,4.0,10,100,14.578217029571533
6,8.06,4.03,4.03,100,1000,114.93000847800842,1149.3000847800843,6.551949739456177,7,700,7000,8.615481853485107,18.0,9.0,9.0,10,100,15.923869371414185
7,17.76,8.88,8.88,100,1000,114.26049613901613,1142.6049613901612,7.427142858505249,8,800,8000,8.968088150024414,20.0,10.0,10.0,10,100,17.238834381103516
8,19.74,9.87,9.87,100,1000,113.263844313198,1132.63844313198,8.31003713607788,9,900,9000,9.340693235397339,20.0,10.0,10.0,10,100,18.586519479751587
9,19.46,9.73,9.73,100,1000,113.47153637278298,1134.7153637278298,9.191315412521362,10,1000,10000,9.739187002182007,20.0,10.0,10.0,10,100,19.953010082244873
10,19.5,9.75,9.75,100,1000,116.19745486732037,1161.9745486732038,10.05191946029663,11,1100,11000,10.161320209503174,20.0,10.0,10.0,10,100,21.32354235649109
11,19.56,9.78,9.78,100,1000,116.73650217216023,1167.3650217216023,10.908549547195435,12,1200,12000,10.633720636367798,20.0,10.0,10.0,10,100,22.739442348480225
12,19.68,9.84,9.84,100,1000,113.5207977817143,1135.207977817143,11.789445400238037,13,1300,13000,11.12313437461853,20.0,10.0,10.0,10,100,24.200785875320435
13,19.62,9.81,9.81,100,1000,114.7070341984873,1147.070341984873,12.661231517791748,14,1400,14000,11.683631420135498,20.0,10.0,10.0,10,100,25.726107597351074
14,19.8,9.9,9.9,100,1000,120.19320072156543,1201.9320072156543,13.493225336074829,15,1500,15000,12.441100358963013,20.0,10.0,10.0,10,100,27.409307718276978
15,19.62,9.81,9.81,100,1000,124.31011257933679,1243.1011257933678,14.297665119171143,16,1600,16000,13.325594186782837,20.0,10.0,10.0,10,100,29.186760425567627
16,19.54,9.77,9.77,100,1000,121.79778387077478,1217.9778387077477,15.118698120117188,17,1700,17000,14.014158487319946,20.0,10.0,10.0,10,100,30.788408041000366
17,19.72,9.86,9.86,100,1000,117.26195019272453,1172.6195019272452,15.971489667892456,18,1800,18000,14.701566696166992,20.0,10.0,10.0,10,100,32.42676401138306
18,19.7,9.85,9.85,100,1000,125.52658836937098,1255.2658836937098,16.768133640289307,19,1900,19000,15.41703987121582,20.0,10.0,10.0,10,100,34.03181290626526
19,19.66,9.83,9.83,100,1000,118.49705544576554,1184.9705544576555,17.61203646659851,20,2000,20000,15.991079330444336,20.0,10.0,10.0,10,100,35.54500675201416
