,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_episodes,total_samples,learning/total_time_s,total_iterations,total_time_s
0,128.97821997433846,1031.8257597947077,1.5506494045257568,200,1600,3.2700419425964355,1,4.82172155380249
1,168.36916337951106,1346.9533070360885,2.7385153770446777,400,3200,6.335633993148804,2,9.075922012329102
2,167.04145386421638,1336.331630913731,3.9358229637145996,600,4800,10.05322551727295,3,13.991600751876831
3,168.15912778485853,1345.2730222788682,5.1251726150512695,800,6400,13.085776805877686,4,18.21405553817749
4,165.44967670817664,1323.5974136654131,6.333999395370483,1000,8000,16.219252586364746,5,22.557754278182983
5,174.17305459082368,1393.3844367265895,7.482282638549805,1200,9600,19.062479734420776,6,26.550214290618896
6,169.21771928879647,1353.7417543103718,8.664191961288452,1400,11200,21.956904649734497,7,30.627692461013794
7,161.04090772264576,1288.327261781166,9.906112432479858,1600,12800,24.8611261844635,8,34.77451777458191
8,174.9955930925559,1399.9647447404473,11.048998355865479,1800,14400,27.737420082092285,9,38.79434847831726
9,175.883742311672,1407.069938493376,12.186113119125366,2000,16000,31.02371859550476,10,43.218465089797974
10,167.63771455292854,1341.1017164234283,13.379162073135376,2200,17600,34.1254677772522,11,47.514018297195435
11,167.51274975572827,1340.1019980458261,14.573101043701172,2400,19200,37.26087307929993,12,51.84434127807617
12,175.8252003304134,1406.6016026433072,15.710594415664673,2600,20800,40.35404944419861,13,56.075597047805786
13,180.84107424919637,1446.728593993571,16.816537857055664,2800,22400,43.34823250770569,14,60.17644190788269
14,188.1730968314602,1505.3847746516817,17.87938904762268,3000,24000,46.37328100204468,15,64.26529026031494
15,172.85581494641096,1382.8465195712877,19.036422729492188,3200,25600,49.30690622329712,16,68.35668134689331
16,165.0305081678082,1320.2440653424655,20.24831986427307,3400,27200,52.231980085372925,17,72.49438285827637
17,162.88951423296405,1303.1161138637124,21.47614598274231,3600,28800,55.42293691635132,18,76.91409707069397
18,185.1680706677995,1481.344565342396,22.556245803833008,3800,30400,58.40317726135254,19,80.9751968383789
19,168.37947107627792,1347.0357686102234,23.744039058685303,4000,32000,61.42713165283203,20,85.2381854057312
20,170.90989475785955,1367.2791580628764,26.084453582763672,4400,35200,63.89632248878479,21,90.04910826683044
21,176.51873387079127,1412.1498709663301,28.350502014160156,4800,38400,66.2317464351654,22,94.651930809021
22,182.13452356319456,1457.0761885055565,30.54668092727661,5200,41600,68.61024022102356,23,99.22840142250061
23,203.22532622290055,1625.8026097832044,32.51493954658508,5600,44800,71.16176128387451,24,103.74935555458069
24,194.1756840823011,1553.4054726584088,34.57492971420288,6000,48000,73.52581977844238,25,108.17454218864441
25,180.24363141817585,1441.9490513454068,36.794148206710815,6400,51200,75.06881999969482,26,111.9380829334259
26,187.57975698688423,1500.6380558950739,38.92657446861267,6800,54400,76.67582058906555,27,115.67921757698059
27,181.7226242458424,1453.7809939667393,41.12773132324219,7200,57600,78.30671501159668,28,119.51279401779175
28,184.37534411269203,1475.0027529015363,43.297218799591064,7600,60800,79.90891909599304,29,123.2858316898346
29,175.91638495801632,1407.3310796641306,45.57102632522583,8000,64000,81.5088677406311,30,127.16123270988464
30,177.18064726867885,1417.4451781494308,47.828609228134155,8400,67200,82.99782514572144,31,130.90904188156128
31,184.76349101920252,1478.1079281536202,49.99353909492493,8800,70400,84.60152101516724,32,134.6790292263031
32,182.81539935938613,1462.523194875089,52.181538581848145,9200,73600,86.22922849655151,33,138.49636888504028
33,179.1266202945702,1433.0129623565615,54.41459584236145,9600,76800,87.77501440048218,34,142.27664017677307
34,177.60264394499967,1420.8211515599974,56.66681456565857,10000,80000,89.28478646278381,35,146.03977751731873
35,178.48347067741673,1427.8677654193339,58.90791845321655,10400,83200,90.8213860988617,36,149.81881976127625
36,179.7106820595091,1437.6854564760729,61.13371825218201,10800,86400,92.38532590866089,37,153.6101677417755
37,176.6216462900457,1412.9731703203656,63.39844632148743,11200,89600,93.94109749794006,38,157.4317708015442
38,181.00066608078026,1448.005328646242,65.60838294029236,11600,92800,95.47350406646729,39,161.1753706932068
39,175.19591155628606,1401.5672924502885,67.89154124259949,12000,96000,97.01073694229126,40,165.03857445716858
40,182.1616358874975,1457.29308709998,70.087393283844,12400,99200,98.55113911628723,41,168.77599668502808
41,178.98891183461325,1431.911294676906,72.3221685886383,12800,102400,100.10826373100281,42,172.56918096542358
42,187.83128250157552,1502.6502600126041,74.45173931121826,13200,105600,101.60747027397156,43,176.19933414459229
43,171.84704877465936,1374.7763901972748,76.77939057350159,13600,108800,103.22285008430481,44,180.14367651939392
44,175.16406607182438,1401.312528574595,79.06296396255493,14000,112000,104.81135511398315,45,184.01709699630737
45,181.05164648364826,1448.413171869186,81.27227830886841,14400,115200,106.36498522758484,46,187.78131699562073
46,179.40062122693604,1435.2049698154883,83.50192499160767,14800,118400,107.92760634422302,47,191.57503151893616
47,184.00924629896878,1472.0739703917502,85.6757287979126,15200,121600,109.49552202224731,48,195.31808423995972
48,180.9244639034622,1447.3957112276976,87.88659620285034,15600,124800,111.0433828830719,49,199.0779745578766
49,179.56926835215074,1436.554146817206,90.11414885520935,16000,128000,112.6281509399414,50,202.89149594306946
50,177.65263083883747,1421.2210467106997,92.36573386192322,16400,131200,114.22563099861145,51,206.74197387695312
51,137.3380484610347,1098.7043876882776,95.2782552242279,16800,134400,115.80529522895813,52,211.23565483093262
52,185.30739070627527,1482.4591256502022,97.43683075904846,17200,137600,117.3230197429657,53,214.9132080078125
53,177.44945473891406,1419.5956379113125,99.69099378585815,17600,140800,118.95442199707031,54,218.8001024723053
54,182.7203869522965,1461.763095618372,101.88013100624084,18000,144000,120.63053631782532,55,222.66652464866638
55,175.1522892851755,1401.218314281404,104.16385793685913,18400,147200,122.19560313224792,56,226.51656794548035
56,182.44107958665344,1459.5286366932276,106.35634660720825,18800,150400,123.71649026870728,57,230.23132252693176
57,175.58728675242008,1404.6982940193607,108.63441586494446,19200,153600,125.35494232177734,58,234.14974737167358
58,178.3983317519741,1427.1866540157928,110.87658929824829,19600,156800,126.95387244224548,59,237.99242734909058
59,185.8888707548839,1487.1109660390712,113.02841258049011,20000,160000,128.53530311584473,60,241.76854181289673
60,176.65355900165542,1413.2284720132434,115.2927315235138,20400,163200,130.09315943717957,61,245.5920684337616
61,183.35713109292317,1466.8570487433853,117.47426652908325,20800,166400,131.65501832962036,62,249.33684921264648
