,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,223.73905190380452,1789.9124152304362,0.4469492435455322,1,100,800,3.3533434867858887,0.0,0.0,0.0,10,80,3.851341485977173
1,191.95749964416754,1535.6599971533403,0.967897891998291,2,200,1600,5.02915358543396,0.0,0.0,0.0,10,80,6.099924325942993
2,184.92580356871233,1479.4064285496986,1.508655309677124,3,300,2400,6.582916259765625,0.0,0.0,0.0,10,80,8.256277799606323
3,143.74717684419332,1149.9774147535466,2.2043211460113525,4,400,3200,8.144958734512329,4.0,2.0,2.0,10,80,10.573019027709961
4,163.52572399918907,1308.2057919935125,2.8158457279205322,5,500,4000,9.427862405776978,6.0,3.0,3.0,10,80,12.517643928527832
5,154.22707463402222,1233.8165970721777,3.464240312576294,6,600,4800,10.883519887924194,10.0,5.0,5.0,10,80,14.68840503692627
6,158.49087118694408,1267.9269694955526,4.095191478729248,7,700,5600,11.96752142906189,10.0,5.0,5.0,10,80,16.470765829086304
7,178.26922226869183,1426.1537781495347,4.6561408042907715,8,800,6400,13.469959735870361,12.0,6.0,6.0,10,80,18.592726707458496
8,179.13612590042052,1433.0890072033642,5.2143754959106445,9,900,7200,14.608224630355835,16.0,8.0,8.0,10,80,20.35647678375244
9,178.82634636587588,1430.610770927007,5.7735772132873535,10,1000,8000,15.711785554885864,14.0,7.0,7.0,10,80,22.091183185577393
10,166.7364598062674,1333.8916784501391,6.373326063156128,11,1100,8800,17.148805379867554,14.0,7.0,7.0,10,80,24.194743633270264
11,165.74869987196308,1325.9895989757047,6.976649045944214,12,1200,9600,18.51301670074463,14.0,7.0,7.0,10,80,26.227367162704468
12,168.8518663743441,1350.8149309947528,7.5688841342926025,13,1300,10400,19.92263674736023,16.0,8.0,8.0,10,80,28.30081582069397
13,157.1613781237026,1257.2910249896208,8.205172777175903,14,1400,11200,20.998729944229126,16.0,8.0,8.0,10,80,30.08028554916382
14,165.09186062439088,1320.734884995127,8.810896158218384,15,1500,12000,22.42846989631653,16.0,8.0,8.0,10,80,32.18260979652405
15,170.56062148859272,1364.4849719087417,9.397197961807251,16,1600,12800,23.54754376411438,16.0,8.0,8.0,10,80,33.95417881011963
16,173.51889766808995,1388.1511813447196,9.973504066467285,17,1700,13600,24.962682723999023,16.0,8.0,8.0,10,80,36.01072549819946
17,168.14119629763405,1345.1295703810724,10.568242311477661,18,1800,14400,26.13655710220337,16.0,8.0,8.0,10,80,37.84901523590088
18,161.17370837896516,1289.3896670317213,11.188690900802612,19,1900,15200,27.28716731071472,16.0,8.0,8.0,10,80,39.68962216377258
19,163.99662959349848,1311.9730367479879,11.798459529876709,20,2000,16000,28.438220977783203,16.0,8.0,8.0,10,80,41.53799390792847
20,189.85494847717402,1518.8395878173922,12.851895332336426,21,2200,17600,29.286712646484375,16.0,8.0,8.0,10,80,43.49094748497009
