,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,10.46,5.23,5.23,100,1000,114.69232336297051,1146.9232336297052,0.8718979358673096,1,100,1000,9.622720956802368,20.0,10.0,10.0,10,100,10.564666271209717
1,18.24,9.12,9.12,100,1000,127.73134630166288,1277.313463016629,1.6547911167144775,2,200,2000,22.89575457572937,20.0,10.0,10.0,10,100,24.72446870803833
2,18.38,9.19,9.19,100,1000,117.37273159495854,1173.7273159495855,2.506777763366699,3,300,3000,39.643561124801636,20.0,10.0,10.0,10,100,42.394131898880005
3,18.22,9.11,9.11,100,1000,142.48592399535002,1424.8592399535,3.208601474761963,4,400,4000,49.446646213531494,18.0,9.0,9.0,10,100,53.011406898498535
4,16.98,8.49,8.49,100,1000,151.99463092696234,1519.9463092696235,3.8665194511413574,5,500,5000,63.50404644012451,18.0,9.0,9.0,10,100,67.79333353042603
5,16.78,8.39,8.39,100,1000,137.84188900029807,1378.4188900029808,4.5919883251190186,6,600,6000,75.95527458190918,20.0,10.0,10.0,10,100,81.13915514945984
6,18.48,9.24,9.24,100,1000,102.28470496025355,1022.8470496025354,5.5696516036987305,7,700,7000,84.95609164237976,18.0,9.0,9.0,10,100,91.20126032829285
7,16.92,8.46,8.46,100,1000,121.52098243491392,1215.2098243491391,6.392554759979248,8,800,8000,100.02162456512451,18.0,9.0,9.0,10,100,107.20014357566833
8,16.94,8.47,8.47,100,1000,135.6766097409651,1356.766097409651,7.12960147857666,9,900,9000,114.80852937698364,18.0,9.0,9.0,10,100,122.8334002494812
9,17.04,8.52,8.52,100,1000,107.98578624895279,1079.8578624895279,8.055649280548096,10,1000,10000,123.14128756523132,18.0,9.0,9.0,10,100,132.1541450023651
10,17.1,8.55,8.55,100,1000,107.24755821095196,1072.4755821095196,8.98807144165039,11,1100,11000,134.4158022403717,18.0,9.0,9.0,10,100,144.50088739395142
11,17.46,8.73,8.73,100,1000,119.62190353880058,1196.2190353880058,9.824038743972778,12,1200,12000,147.72472023963928,18.0,9.0,9.0,10,100,158.76983070373535
12,16.98,8.49,8.49,100,1000,85.86694454367812,858.6694454367811,10.988631248474121,13,1300,13000,161.34780740737915,20.0,10.0,10.0,10,100,173.63477611541748
13,18.18,9.09,9.09,100,1000,133.13775711833833,1331.3775711833832,11.73973298072815,14,1400,14000,176.9938464164734,20.0,10.0,10.0,10,100,190.15531849861145
14,18.48,9.24,9.24,100,1000,106.78884964868404,1067.8884964868405,12.676160335540771,15,1500,15000,188.93230485916138,20.0,10.0,10.0,10,100,203.155681848526
15,18.1,9.05,9.05,100,1000,99.05935856510851,990.593585651085,13.685656070709229,16,1600,16000,201.7220458984375,18.0,9.0,9.0,10,100,217.08982706069946
16,16.98,8.49,8.49,100,1000,100.48379175440992,1004.8379175440992,14.680841445922852,17,1700,17000,213.7881784439087,20.0,10.0,10.0,10,100,230.24240708351135
17,18.24,9.12,9.12,100,1000,142.7186441554588,1427.186441554588,15.381520748138428,18,1800,18000,225.9790494441986,18.0,9.0,9.0,10,100,243.23629307746887
18,17.38,8.69,8.69,100,1000,159.02827646923666,1590.2827646923668,16.010339736938477,19,1900,19000,239.83056473731995,20.0,10.0,10.0,10,100,257.8805229663849
19,17.76,8.88,8.88,100,1000,112.46157707215681,1124.6157707215682,16.899532318115234,20,2000,20000,252.689692735672,20.0,10.0,10.0,10,100,271.7471673488617
20,18.32,9.16,9.16,100,1000,120.53034104108367,1205.3034104108367,17.729198932647705,21,2100,21000,263.159303188324,20.0,10.0,10.0,10,100,283.1142387390137
21,18.36,9.18,9.18,100,1000,125.65245265157189,1256.524526515719,18.525044918060303,22,2200,22000,276.2956237792969,20.0,10.0,10.0,10,100,297.18208479881287
22,18.1,9.05,9.05,100,1000,144.77594836215525,1447.7594836215526,19.21576738357544,23,2300,23000,289.46004366874695,20.0,10.0,10.0,10,100,311.11350297927856
23,18.04,9.02,9.02,100,1000,160.03076763415817,1600.3076763415818,19.840647220611572,24,2400,24000,295.69702529907227,20.0,10.0,10.0,10,100,318.1082081794739
