,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,1.0,0.5,0.5,100,800,156.81722247251506,1254.5377797801204,0.6376850605010986,1,100,800,1.261810302734375,10.0,5.0,5.0,10,80,1.9680554866790771
1,4.22,2.11,2.11,100,800,172.57080177067687,1380.566414165415,1.2171573638916016,2,200,1600,2.577643871307373,10.0,5.0,5.0,10,80,3.9372971057891846
2,6.22,3.11,3.11,100,800,156.3942295681498,1251.1538365451984,1.856567144393921,3,300,2400,3.832916021347046,14.0,7.0,7.0,10,80,5.895711421966553
3,6.66,3.33,3.33,100,800,197.53862297206732,1580.3089837765385,2.362797260284424,4,400,3200,4.951267242431641,0.0,0.0,0.0,10,80,7.585750102996826
4,6.38,3.19,3.19,100,800,194.05622133205267,1552.4497706564214,2.8781118392944336,5,500,4000,6.204004764556885,10.0,5.0,5.0,10,80,9.404783487319946
5,5.92,2.96,2.96,100,800,184.40999892281414,1475.2799913825131,3.420381784439087,6,600,4800,7.290098428726196,6.0,3.0,3.0,10,80,11.084364175796509
6,7.0,3.5,3.5,100,800,174.87254491572205,1398.9803593257764,3.9922268390655518,7,700,5600,8.369669914245605,6.0,3.0,3.0,10,80,12.811729669570923
7,6.08,3.04,3.04,100,800,164.59062325252862,1316.724986020229,4.599794864654541,8,800,6400,9.4557626247406,4.0,2.0,2.0,10,80,14.570967435836792
8,7.3,3.65,3.65,100,800,186.57836346069328,1492.6269076855463,5.135762691497803,9,900,7200,10.675588130950928,8.0,4.0,4.0,10,80,16.406420707702637
9,6.0,3.0,3.0,100,800,166.53493863390102,1332.2795090712082,5.736237287521362,10,1000,8000,11.812527656555176,0.0,0.0,0.0,10,80,18.206270694732666
10,5.08,2.54,2.54,100,800,159.3248822053767,1274.5990576430136,6.3638856410980225,11,1100,8800,12.862810134887695,0.0,0.0,0.0,10,80,19.936517238616943
11,7.0,3.5,3.5,100,800,163.1625567127734,1305.3004537021873,6.976771354675293,12,1200,9600,14.03414011001587,16.0,8.0,8.0,10,80,21.77267026901245
12,6.24,3.12,3.12,100,800,181.6754949475436,1453.4039595803488,7.527203321456909,13,1300,10400,15.18024230003357,8.0,4.0,4.0,10,80,23.52165722846985
13,5.2,2.6,2.6,100,800,169.60978020262735,1356.8782416210188,8.11679196357727,14,1400,11200,16.321569442749023,6.0,3.0,3.0,10,80,25.30577301979065
14,5.56,2.78,2.78,100,800,186.33442250067193,1490.6753800053755,8.653461456298828,15,1500,12000,17.55449604988098,4.0,2.0,2.0,10,80,27.127177000045776
15,6.76,3.38,3.38,100,800,177.79382921245247,1422.3506336996197,9.21591067314148,16,1600,12800,18.68968367576599,10.0,5.0,5.0,10,80,28.896124124526978
16,6.94,3.47,3.47,100,800,160.2861553982788,1282.2892431862304,9.839794874191284,17,1700,13600,19.85362982749939,2.0,1.0,1.0,10,80,30.738900423049927
17,3.7,1.85,1.85,100,800,169.18860701795433,1353.5088561436346,10.430851221084595,18,1800,14400,21.003169298171997,2.0,1.0,1.0,10,80,32.54304552078247
18,5.0,2.5,2.5,100,800,158.87232310636895,1270.9785848509516,11.060287475585938,19,1900,15200,22.189791202545166,12.0,6.0,6.0,10,80,34.42644262313843
19,4.62,2.31,2.31,100,800,181.53482324793072,1452.2785859834457,11.611145973205566,20,2000,16000,23.32079792022705,4.0,2.0,2.0,10,80,36.17332577705383
