,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
36,15.76,7.88,7.88,100,1000,19.62,9.81,9.81,100,1000,275.6477235573329,2756.477235573329,32.57693433761597,37,7400,74000,22.182416439056396,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,58.11772704124451
37,15.62,7.81,7.81,100,1000,19.6,9.8,9.8,100,1000,270.1037029023096,2701.037029023096,33.31739068031311,38,7600,76000,22.542537212371826,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,59.313979625701904
38,15.68,7.84,7.84,100,1000,19.66,9.83,9.83,100,1000,245.63042035832268,2456.304203583227,34.131622076034546,39,7800,78000,22.976487636566162,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,60.65955686569214
39,15.74,7.87,7.87,100,1000,19.68,9.84,9.84,100,1000,245.92941270285215,2459.2941270285214,34.94486355781555,40,8000,80000,23.280959129333496,16.0,8.0,8.0,10,100,20.0,10.0,10.0,10,100,61.84860038757324
40,15.82,7.91,7.91,100,1000,19.66,9.83,9.83,100,1000,256.28148103339817,2562.8148103339818,35.725255489349365,41,8200,82000,23.524402856826782,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,62.93984508514404
41,17.62,8.81,8.81,100,1000,19.72,9.86,9.86,100,1000,232.88647246430887,2328.8647246430887,36.58404302597046,42,8400,84000,23.80929708480835,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,64.16028642654419
42,17.66,8.83,8.83,100,1000,19.66,9.83,9.83,100,1000,239.21522106127662,2392.1522106127663,37.42011022567749,43,8600,86000,24.147284507751465,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,65.41551685333252
43,17.76,8.88,8.88,100,1000,19.66,9.83,9.83,100,1000,236.18810788407913,2361.8810788407914,38.26689291000366,44,8800,88000,24.479414463043213,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,66.67660164833069
44,17.54,8.77,8.77,100,1000,19.54,9.77,9.77,100,1000,259.702150529645,2597.02150529645,39.03700590133667,45,9000,90000,24.8838951587677,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,67.93431735038757
45,19.58,9.79,9.79,100,1000,19.62,9.81,9.81,100,1000,279.0043181336669,2790.043181336669,39.75384068489075,46,9200,92000,25.16051459312439,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,69.02210974693298
46,19.74,9.87,9.87,100,1000,19.74,9.87,9.87,100,1000,244.84565450894317,2448.4565450894315,40.57068181037903,47,9400,94000,25.447653770446777,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,70.22906470298767
47,19.78,9.89,9.89,100,1000,19.7,9.85,9.85,100,1000,214.76221954030697,2147.62219540307,41.50194430351257,48,9600,96000,25.75343680381775,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,71.55026865005493
48,19.68,9.84,9.84,100,1000,19.56,9.78,9.78,100,1000,260.6145995111811,2606.145995111811,42.26936101913452,49,9800,98000,26.02569317817688,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,72.66995906829834
49,19.62,9.81,9.81,100,1000,19.76,9.88,9.88,100,1000,251.7778344713739,2517.778344713739,43.06371212005615,50,10000,100000,26.253774404525757,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,73.760324716568
50,19.78,9.89,9.89,100,1000,19.52,9.76,9.76,100,1000,263.6281440673039,2636.281440673039,43.82235646247864,51,10200,102000,26.569127082824707,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,74.90301465988159
51,17.88,8.94,8.94,100,1000,19.6,9.8,9.8,100,1000,257.9981312791757,2579.981312791757,44.5975558757782,52,10400,104000,26.965989589691162,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,76.17193698883057
52,17.82,8.91,8.91,100,1000,19.6,9.8,9.8,100,1000,210.14542021152806,2101.4542021152806,45.549277782440186,53,10600,106000,27.268208980560303,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,77.52105808258057
53,17.9,8.95,8.95,100,1000,19.62,9.81,9.81,100,1000,240.16706262157075,2401.6706262157077,46.38203144073486,54,10800,108000,27.564794540405273,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,78.75056886672974
54,17.9,8.95,8.95,100,1000,19.66,9.83,9.83,100,1000,257.9997182753778,2579.9971827537784,47.15722608566284,55,11000,110000,27.96923565864563,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,80.0087833404541
55,17.94,8.97,8.97,100,1000,19.7,9.85,9.85,100,1000,261.4286658131687,2614.286658131687,47.922253131866455,56,11200,112000,28.413520097732544,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,81.30390119552612
56,19.44,9.72,9.72,100,1000,19.68,9.84,9.84,100,1000,262.22561772351645,2622.2561772351646,48.68495512008667,57,11400,114000,28.662773609161377,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,82.39362859725952
57,19.78,9.89,9.89,100,1000,19.64,9.82,9.82,100,1000,248.64122734736705,2486.4122734736707,49.48932695388794,58,11600,116000,28.902950286865234,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,83.50651669502258
58,19.4,9.7,9.7,100,1000,19.64,9.82,9.82,100,1000,246.52777512465826,2465.2777512465823,50.30059456825256,59,11800,118000,29.230013847351074,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,84.74494743347168
59,19.48,9.74,9.74,100,1000,19.78,9.89,9.89,100,1000,227.86003649625124,2278.6003649625122,51.17832636833191,60,12000,120000,29.564278841018677,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,86.0583279132843
60,19.62,9.81,9.81,100,1000,19.66,9.83,9.83,100,1000,244.2164518573574,2442.1645185735742,51.99727201461792,61,12200,122000,29.864088535308838,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,87.24526953697205
61,19.5,9.75,9.75,100,1000,19.78,9.89,9.89,100,1000,246.89557497952987,2468.9557497952987,52.80733108520508,62,12400,124000,30.200693607330322,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,88.4602518081665
62,19.32,9.66,9.66,100,1000,19.62,9.81,9.81,100,1000,248.35296012429774,2483.5296012429776,53.61263656616211,63,12600,126000,30.587210416793823,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,89.73545694351196
63,19.54,9.77,9.77,100,1000,19.66,9.83,9.83,100,1000,240.19278168207515,2401.9278168207516,54.4453010559082,64,12800,128000,30.97052311897278,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,91.01993703842163
64,18.02,9.01,9.01,100,1000,19.64,9.82,9.82,100,1000,277.2128578052004,2772.128578052004,55.166768312454224,65,13000,130000,31.579338788986206,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,92.42073440551758
65,19.48,9.74,9.74,100,1000,19.7,9.85,9.85,100,1000,293.41487353084585,2934.1487353084585,55.84839701652527,66,13200,132000,32.0983099937439,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,93.71102595329285
66,19.7,9.85,9.85,100,1000,19.7,9.85,9.85,100,1000,245.76873631054855,2457.6873631054855,56.66217017173767,67,13400,134000,32.454408407211304,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,94.9827823638916
67,19.66,9.83,9.83,100,1000,19.54,9.77,9.77,100,1000,261.5387829101719,2615.3878291017195,57.42687511444092,68,13600,136000,32.83481001853943,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,96.20863890647888
68,19.28,9.64,9.64,100,1000,19.74,9.87,9.87,100,1000,252.83767719658664,2528.3767719658663,58.217896461486816,69,13800,138000,33.10643434524536,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,97.34187650680542
69,19.56,9.78,9.78,100,1000,19.78,9.89,9.89,100,1000,253.39858145744975,2533.9858145744975,59.00716686248779,70,14000,140000,33.51539492607117,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,98.64159607887268
70,19.66,9.83,9.83,100,1000,19.62,9.81,9.81,100,1000,213.3847780277431,2133.847780277431,59.944440841674805,71,14200,142000,34.04261803627014,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,100.19189357757568
71,19.62,9.81,9.81,100,1000,19.62,9.81,9.81,100,1000,247.63930177154953,2476.3930177154953,60.75206708908081,72,14400,144000,34.349599838256836,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,101.37486481666565
72,19.5,9.75,9.75,100,1000,19.5,9.75,9.75,100,1000,249.12962414089475,2491.2962414089475,61.5548620223999,73,14600,146000,34.722732067108154,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,102.62104320526123
73,19.74,9.87,9.87,100,1000,19.84,9.92,9.92,100,1000,226.97942532477109,2269.794253247711,62.435999155044556,74,14800,148000,35.02145290374756,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,103.9015862941742
74,19.7,9.85,9.85,100,1000,19.66,9.83,9.83,100,1000,222.08694174187943,2220.8694174187945,63.33654737472534,75,15000,150000,35.275389671325684,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,105.15423488616943
75,19.56,9.78,9.78,100,1000,19.76,9.88,9.88,100,1000,230.99236910279683,2309.9236910279683,64.20237684249878,76,15200,152000,35.576092004776,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,106.42379951477051
76,19.44,9.72,9.72,100,1000,19.68,9.84,9.84,100,1000,216.8687232714711,2168.687232714711,65.12459373474121,77,15400,154000,35.86903738975525,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,107.70972204208374
77,19.4,9.7,9.7,100,1000,19.52,9.76,9.76,100,1000,225.98261503925448,2259.826150392545,66.00961756706238,78,15600,156000,36.113205671310425,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,108.91375422477722
78,19.74,9.87,9.87,100,1000,19.68,9.84,9.84,100,1000,215.26511128281572,2152.6511128281572,66.93870449066162,79,15800,158000,36.4200279712677,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,110.23102188110352
79,19.44,9.72,9.72,100,1000,19.58,9.79,9.79,100,1000,245.51359929102404,2455.1359929102405,67.7533233165741,80,16000,160000,36.6674382686615,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,111.36718583106995
80,19.46,9.73,9.73,100,1000,19.64,9.82,9.82,100,1000,205.1726769327098,2051.726769327098,68.72811198234558,81,16200,162000,36.87524437904358,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,112.61860418319702
81,19.66,9.83,9.83,100,1000,19.62,9.81,9.81,100,1000,223.37455397560845,2233.745539756085,69.62346911430359,82,16400,164000,37.17938590049744,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,113.91617155075073
82,19.6,9.8,9.8,100,1000,19.74,9.87,9.87,100,1000,232.35216806142648,2323.521680614265,70.48423147201538,83,16600,166000,37.422407388687134,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,115.08806943893433
83,19.68,9.84,9.84,100,1000,19.64,9.82,9.82,100,1000,238.4055157831315,2384.0551578313152,71.32313823699951,84,16800,168000,37.67569017410278,18.0,9.0,9.0,10,100,20.0,10.0,10.0,10,100,116.2589910030365
84,17.86,8.93,8.93,100,1000,19.62,9.81,9.81,100,1000,280.50732432863526,2805.0732432863524,72.03613209724426,85,17000,170000,38.09264945983887,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,117.45825457572937
85,19.48,9.74,9.74,100,1000,19.76,9.88,9.88,100,1000,244.16022595699621,2441.6022595699624,72.85526633262634,86,17200,172000,38.46438980102539,20.0,10.0,10.0,10,100,20.0,10.0,10.0,10,100,118.73585653305054
86,19.38,9.69,9.69,100,1000,19.56,9.78,9.78,100,1000,251.55940231083207,2515.594023108321,73.65030717849731,87,17400,174000,38.87764763832092,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,120.04576706886292
87,2.14,1.07,1.07,100,1000,1.98,0.99,0.99,100,1000,262.06587161202566,2620.6587161202565,74.41347408294678,88,17600,176000,39.27379775047302,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,121.30513048171997
88,0.08,0.04,0.04,100,1000,0.1,0.05,0.05,100,1000,211.6861034663232,2116.861034663232,75.35826921463013,89,17800,178000,39.527278900146484,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,122.57204675674438
89,0.1,0.05,0.05,100,1000,0.06,0.03,0.03,100,1000,254.71708654894903,2547.17086548949,76.14345407485962,90,18000,180000,39.877870321273804,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,123.81186437606812
90,0.04,0.02,0.02,100,1000,0.04,0.02,0.02,100,1000,208.47363526517822,2084.7363526517825,77.10280799865723,91,18200,182000,40.17079401016235,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,125.14418196678162
91,0.02,0.01,0.01,100,1000,0.04,0.02,0.02,100,1000,234.461693949605,2344.6169394960502,77.95582580566406,92,18400,184000,40.44427227973938,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,126.35692024230957
92,0.02,0.01,0.01,100,1000,0.06,0.03,0.03,100,1000,223.28447675819123,2232.8447675819125,78.85154414176941,93,18600,186000,40.724228620529175,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,127.60937285423279
93,2.04,1.02,1.02,100,1000,2.06,1.03,1.03,100,1000,221.25561638090767,2212.5561638090767,79.7554759979248,94,18800,188000,41.00983762741089,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,128.8878993988037
94,2.1,1.05,1.05,100,1000,2.04,1.02,1.02,100,1000,220.34815532210712,2203.481553221071,80.66313052177429,95,19000,190000,41.30143427848816,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,130.1676743030548
95,2.0,1.0,1.0,100,1000,2.04,1.02,1.02,100,1000,240.1106925094214,2401.106925094214,81.49607968330383,96,19200,192000,41.59746026992798,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,131.39896631240845
96,2.0,1.0,1.0,100,1000,2.12,1.06,1.06,100,1000,263.17176799519876,2631.7176799519875,82.2560396194458,97,19400,194000,41.8486111164093,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,132.4888231754303
97,5.96,2.98,2.98,100,1000,2.24,1.12,1.12,100,1000,224.85370022108475,2248.5370022108477,83.14550685882568,98,19600,196000,42.220510721206665,6.0,3.0,3.0,10,100,2.0,1.0,1.0,10,100,133.82222986221313
98,5.76,2.88,2.88,100,1000,2.06,1.03,1.03,100,1000,292.5272515695,2925.272515695,83.82920384407043,99,19800,198000,42.78862237930298,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,135.1535062789917
99,3.92,1.96,1.96,100,1000,2.02,1.01,1.01,100,1000,232.37353693260908,2323.7353693260907,84.68988704681396,100,20000,200000,43.361004114151,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,136.65608859062195
100,3.92,1.96,1.96,100,1000,2.12,1.06,1.06,100,1000,243.46767103829927,2434.6767103829925,85.5113513469696,101,20200,202000,43.807891845703125,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,137.99420809745789
101,2.0,1.0,1.0,100,1000,2.06,1.03,1.03,100,1000,233.91577523182139,2339.157752318214,86.36635994911194,102,20400,204000,44.22823214530945,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,139.36977434158325
102,2.08,1.04,1.04,100,1000,2.02,1.01,1.01,100,1000,229.946464843054,2299.46464843054,87.23612761497498,103,20600,206000,44.51502871513367,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,140.59974575042725
103,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,217.48106835923878,2174.8106835923877,88.15574789047241,104,20800,208000,44.813878536224365,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,141.9202275276184
104,2.04,1.02,1.02,100,1000,2.04,1.02,1.02,100,1000,216.13338905467305,2161.3338905467303,89.08110237121582,105,21000,210000,45.110581398010254,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,143.245463848114
105,2.0,1.0,1.0,100,1000,2.04,1.02,1.02,100,1000,199.5747567174949,1995.7475671749492,90.08323311805725,106,21200,212000,45.42553114891052,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,144.65203523635864
106,2.14,1.07,1.07,100,1000,2.12,1.06,1.06,100,1000,218.1480964265365,2181.480964265365,91.00004148483276,107,21400,214000,45.71709394454956,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,145.95811343193054
107,2.18,1.09,1.09,100,1000,2.1,1.05,1.05,100,1000,250.07103911473877,2500.7103911473873,91.79981422424316,108,21600,216000,45.97791242599487,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,147.1213457584381
108,2.08,1.04,1.04,100,1000,2.1,1.05,1.05,100,1000,210.90624026533843,2109.062402653384,92.74810290336609,109,21800,218000,46.251466512680054,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,148.4218590259552
109,2.1,1.05,1.05,100,1000,2.08,1.04,1.04,100,1000,227.01775551786633,2270.177555178663,93.62909126281738,110,22000,220000,46.50424408912659,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,149.6515998840332
110,3.92,1.96,1.96,100,1000,2.06,1.03,1.03,100,1000,223.64098891846973,2236.4098891846975,94.52338171005249,111,22200,222000,46.76594424247742,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,150.88436818122864
111,3.9,1.95,1.95,100,1000,1.96,0.98,0.98,100,1000,225.6707420580444,2256.707420580444,95.40962862968445,112,22400,224000,46.994693756103516,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,152.0809142589569
112,2.04,1.02,1.02,100,1000,2.06,1.03,1.03,100,1000,224.34081928741918,2243.4081928741916,96.30112934112549,113,22600,226000,47.27320861816406,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,153.3506190776825
113,2.02,1.01,1.01,100,1000,2.0,1.0,1.0,100,1000,248.76974956087375,2487.6974956087374,97.10508561134338,114,22800,228000,47.5249981880188,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,154.48586130142212
