,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,2.36,1.18,1.18,100,1000,76.20872190484012,762.0872190484012,1.3121857643127441,1,100,1000,5.400200605392456,0.4,0.2,0.2,10,100,6.826817274093628
1,2.08,1.04,1.04,100,1000,103.2741745374482,1032.7417453744822,2.280482053756714,2,200,2000,8.243443489074707,4.0,2.0,2.0,10,100,10.817748546600342
2,4.16,2.08,2.08,100,1000,106.9852695481386,1069.852695481386,3.2151901721954346,3,300,3000,11.163696050643921,0.0,0.0,0.0,10,100,14.832728147506714
3,1.44,0.72,0.72,100,1000,110.13855076680443,1101.3855076680443,4.123137474060059,4,400,4000,13.76090407371521,3.6,1.8,1.8,10,100,18.421565532684326
4,2.82,1.41,1.41,100,1000,113.81621668559396,1138.1621668559396,5.001746892929077,5,500,5000,16.575225353240967,4.4,2.2,2.2,10,100,22.24857258796692
5,2.82,1.41,1.41,100,1000,103.7736838719574,1037.736838719574,5.96538233757019,6,600,6000,19.226916313171387,4.8,2.4,2.4,10,100,25.944968461990356
6,3.3,1.65,1.65,100,1000,114.12221238470927,1141.2221238470927,6.8416359424591064,7,700,7000,21.466941595077515,2.0,1.0,1.0,10,100,29.151365518569946
7,3.32,1.66,1.66,100,1000,112.37251172136638,1123.7251172136637,7.7315332889556885,8,800,8000,23.95667552947998,0.0,0.0,0.0,10,100,32.64413905143738
8,4.62,2.31,2.31,100,1000,107.52924473230773,1075.2924473230773,8.661512851715088,9,900,9000,26.518316507339478,1.4,0.7,0.7,10,100,36.25409531593323
9,3.22,1.61,1.61,100,1000,111.68513571662896,1116.8513571662895,9.556887149810791,10,1000,10000,28.893459796905518,1.8,0.9,0.9,10,100,39.61918830871582
10,2.82,1.41,1.41,100,1000,111.18670882300937,1111.8670882300937,10.456275224685669,11,1100,11000,31.201904296875,6.0,3.0,3.0,10,100,42.925713539123535
11,4.78,2.39,2.39,100,1000,106.01499217330401,1060.14992173304,11.399538040161133,12,1200,12000,34.13803505897522,11.2,5.6,5.6,10,100,46.91568446159363
12,3.14,1.57,1.57,100,1000,104.22624949369197,1042.2624949369197,12.358989238739014,13,1300,13000,36.600401401519775,6.6,3.3,3.3,10,100,50.49338173866272
13,5.0,2.5,2.5,100,1000,100.74740799598769,1007.4740799598769,13.35157060623169,14,1400,14000,39.87277936935425,5.2,2.6,2.6,10,100,54.86811971664429
14,3.84,1.92,1.92,100,1000,103.18936335990132,1031.8936335990131,14.3206627368927,15,1500,15000,42.83190679550171,3.4,1.7,1.7,10,100,58.89505887031555
15,4.26,2.13,2.13,100,1000,107.89905866566785,1078.9905866566785,15.24745488166809,16,1600,16000,45.56887936592102,1.2,0.6,0.6,10,100,62.67274236679077
16,3.88,1.94,1.94,100,1000,105.43679065023943,1054.3679065023944,16.195890426635742,17,1700,17000,48.11313056945801,3.8,1.9,1.9,10,100,66.27389907836914
17,3.56,1.78,1.78,100,1000,102.76552513076909,1027.6552513076908,17.16897940635681,18,1800,18000,50.68089962005615,0.0,0.0,0.0,10,100,69.91847157478333
18,4.1,2.05,2.05,100,1000,100.83511096227083,1008.3511096227083,18.16069746017456,19,1900,19000,53.56481075286865,2.0,1.0,1.0,10,100,73.89262795448303
19,2.84,1.42,1.42,100,1000,102.85692985734478,1028.569298573448,19.13292169570923,20,2000,20000,56.17721080780029,3.2,1.6,1.6,10,100,77.57343935966492
20,2.64,1.32,1.32,100,1000,107.6145778704634,1076.145778704634,20.062163829803467,21,2100,21000,58.5507435798645,2.4,1.2,1.2,10,100,80.96441674232483
21,3.86,1.93,1.93,100,1000,107.41001094253008,1074.1001094253008,20.993175745010376,22,2200,22000,60.71590828895569,5.4,2.7,2.7,10,100,84.15803647041321
22,3.82,1.91,1.91,100,1000,109.65320048323387,1096.5320048323388,21.905141830444336,23,2300,23000,63.27985596656799,4.2,2.1,2.1,10,100,87.7215530872345
23,4.98,2.49,2.49,100,1000,106.85199243887153,1068.5199243887155,22.841015815734863,24,2400,24000,66.2112045288086,4.2,2.1,2.1,10,100,91.72547912597656
24,2.82,1.41,1.41,100,1000,84.67646707900889,846.7646707900889,24.021981477737427,25,2500,25000,69.42199730873108,3.8,1.9,1.9,10,100,96.23199701309204
25,3.48,1.74,1.74,100,1000,77.52833765894329,775.2833765894329,25.311832427978516,26,2600,26000,72.85896921157837,5.4,2.7,2.7,10,100,101.08518481254578
26,3.82,1.91,1.91,100,1000,84.98331659725042,849.8331659725042,26.488533973693848,27,2700,27000,75.58869314193726,5.8,2.9,2.9,10,100,105.09457516670227
27,3.56,1.78,1.78,100,1000,96.04503576582464,960.4503576582464,27.529712200164795,28,2800,28000,78.3192400932312,6.4,3.2,3.2,10,100,108.96655225753784
28,4.44,2.22,2.22,100,1000,97.606191982165,976.06191982165,28.554237365722656,29,2900,29000,80.91406178474426,2.8,1.4,1.4,10,100,112.72720623016357
29,3.88,1.94,1.94,100,1000,87.32871778087036,873.2871778087036,29.699336051940918,30,3000,30000,83.81423425674438,4.0,2.0,2.0,10,100,116.9147834777832
30,3.48,1.74,1.74,100,1000,77.62240234101377,776.2240234101376,30.987623929977417,31,3100,31000,86.62005019187927,8.6,4.3,4.3,10,100,121.11383891105652
31,4.58,2.29,2.29,100,1000,87.27543913385092,872.7543913385093,32.133421659469604,32,3200,32000,89.71201062202454,3.4,1.7,1.7,10,100,125.4619448184967
32,5.94,2.97,2.97,100,1000,99.95029060692643,999.5029060692643,33.13391900062561,33,3300,33000,92.34065294265747,7.6,3.8,3.8,10,100,129.21402311325073
33,4.3,2.15,2.15,100,1000,97.91224393275219,979.1224393275219,34.15524172782898,34,3400,34000,94.8932363986969,1.4,0.7,0.7,10,100,132.89661359786987
34,4.68,2.34,2.34,100,1000,88.36332602081845,883.6332602081844,35.286932945251465,35,3500,35000,97.11440777778625,3.4,1.7,1.7,10,100,136.40134716033936
35,2.64,1.32,1.32,100,1000,87.22590766910545,872.2590766910545,36.43338131904602,36,3600,36000,100.58308625221252,4.8,2.4,2.4,10,100,141.1243543624878
36,5.06,2.53,2.53,100,1000,105.12098061693574,1051.2098061693573,37.384666204452515,37,3700,37000,103.60681223869324,3.6,1.8,1.8,10,100,145.192316532135
37,5.96,2.98,2.98,100,1000,97.3563198914442,973.563198914442,38.41182088851929,38,3800,38000,106.09512400627136,4.6,2.3,2.3,10,100,148.84013772010803
38,5.94,2.97,2.97,100,1000,86.70910294832996,867.0910294832996,39.565102338790894,39,3900,39000,108.71115374565125,3.2,1.6,1.6,10,100,152.72646737098694
39,5.36,2.68,2.68,100,1000,91.30578931224991,913.0578931224992,40.66032314300537,40,4000,40000,111.12479138374329,2.2,1.1,1.1,10,100,156.32858300209045
40,5.6,2.8,2.8,100,1000,107.28708931578359,1072.870893157836,41.59240174293518,41,4100,41000,114.17967009544373,3.0,1.5,1.5,10,100,160.4465208053589
41,4.82,2.41,2.41,100,1000,101.26330946229072,1012.6330946229073,42.57992625236511,42,4200,42000,116.61829566955566,7.4,3.7,3.7,10,100,164.04866194725037
42,4.58,2.29,2.29,100,1000,86.30553484153361,863.0553484153362,43.73860049247742,43,4300,43000,119.00630712509155,7.2,3.6,3.6,10,100,167.7040569782257
43,4.46,2.23,2.23,100,1000,102.99486069812882,1029.948606981288,44.70952272415161,44,4400,44000,121.00387763977051,2.4,1.2,1.2,10,100,170.77052855491638
44,6.72,3.36,3.36,100,1000,107.05517510700913,1070.5517510700913,45.64362049102783,45,4500,45000,123.19801616668701,9.2,4.6,4.6,10,100,173.99633741378784
45,5.94,2.97,2.97,100,1000,106.13657222950863,1061.3657222950865,46.58580279350281,46,4600,46000,125.4546103477478,2.6,1.3,1.3,10,100,177.29409408569336
46,5.38,2.69,2.69,100,1000,107.5654802922471,1075.654802922471,47.51546907424927,47,4700,47000,127.63008069992065,3.0,1.5,1.5,10,100,180.5036780834198
47,4.58,2.29,2.29,100,1000,103.63691262465055,1036.3691262465056,48.48037624359131,48,4800,48000,129.98396492004395,6.4,3.2,3.2,10,100,183.92553091049194
