,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,0.06,0.03,0.03,100,1000,5.846855739681609,58.46855739681609,17.103209733963013,1,100,1000,22.460344076156616,20.0,10.0,10.0,10,100,40.43974423408508
1,19.64,9.82,9.82,100,1000,9.070407100061288,90.70407100061288,28.12807321548462,2,200,2000,54.96743559837341,20.0,10.0,10.0,10,100,85.51230716705322
2,19.56,9.78,9.78,100,1000,9.347113346371692,93.47113346371692,38.826563358306885,3,300,3000,78.63396453857422,18.0,9.0,9.0,10,100,121.27225923538208
3,17.84,8.92,8.92,100,1000,5.1092362387963846,51.092362387963846,58.39896035194397,4,400,4000,111.96246242523193,18.0,9.0,9.0,10,100,174.95435333251953
4,17.74,8.87,8.87,100,1000,6.726143337837791,67.2614333783779,73.26632118225098,5,500,5000,159.99340891838074,20.0,10.0,10.0,10,100,238.56569147109985
5,19.66,9.83,9.83,100,1000,15.741197146493686,157.41197146493687,79.61907815933228,6,600,6000,175.9740629196167,18.0,9.0,9.0,10,100,262.2808532714844
6,17.78,8.89,8.89,100,1000,4.718800517896385,47.18800517896385,100.81090426445007,7,700,7000,215.96335315704346,18.0,9.0,9.0,10,100,325.96300530433655
7,17.46,8.73,8.73,100,1000,8.53446959572417,85.3446959572417,112.52809405326843,8,800,8000,249.5597620010376,18.0,9.0,9.0,10,100,372.3249251842499
8,17.68,8.84,8.84,100,1000,4.923081083583398,49.23081083583398,132.84057688713074,9,900,9000,278.37365102767944,18.0,9.0,9.0,10,100,422.08717584609985
9,17.8,8.9,8.9,100,1000,9.949404988527228,99.49404988527228,142.8914291858673,10,1000,10000,303.96625542640686,20.0,10.0,10.0,10,100,459.2864441871643
10,19.54,9.77,9.77,100,1000,10.525397594802266,105.25397594802266,152.39225792884827,11,1100,11000,330.7040104866028,18.0,9.0,9.0,10,100,496.2328722476959
11,17.78,8.89,8.89,100,1000,6.099513519797391,60.99513519797391,168.78700804710388,12,1200,12000,356.6179299354553,20.0,10.0,10.0,10,100,539.4741456508636
12,19.5,9.75,9.75,100,1000,6.820219427988646,68.20219427988646,183.4492928981781,13,1300,13000,377.5049111843109,20.0,10.0,10.0,10,100,575.9263722896576
13,19.38,9.69,9.69,100,1000,12.391167847031396,123.91167847031396,191.51955723762512,14,1400,14000,398.7028090953827,18.0,9.0,9.0,10,100,606.055811882019
14,17.7,8.85,8.85,100,1000,8.003579329004806,80.03579329004806,204.01396703720093,15,1500,15000,435.5855960845947,20.0,10.0,10.0,10,100,656.119918346405
15,19.44,9.72,9.72,100,1000,8.306844724201056,83.06844724201056,216.0522322654724,16,1600,16000,450.2786476612091,20.0,10.0,10.0,10,100,683.5749316215515
16,19.5,9.75,9.75,100,1000,9.983018911260988,99.83018911260989,226.0692422389984,17,1700,17000,474.9959924221039,20.0,10.0,10.0,10,100,718.9713990688324
17,19.68,9.84,9.84,100,1000,5.299897824516776,52.99897824516776,244.93753051757812,18,1800,18000,507.30168199539185,20.0,10.0,10.0,10,100,770.8285572528839
18,19.64,9.82,9.82,100,1000,9.253876754664567,92.53876754664567,255.74381232261658,19,1900,19000,525.7249462604523,18.0,9.0,9.0,10,100,800.8793292045593
19,17.86,8.93,8.93,100,1000,9.298643350002061,92.98643350002061,266.49806928634644,20,2000,20000,543.3589923381805,20.0,10.0,10.0,10,100,830.1334614753723
20,19.76,9.88,9.88,100,1000,7.441656602055863,74.41656602055863,279.93593740463257,21,2100,21000,559.0152158737183,20.0,10.0,10.0,10,100,859.8179595470428
21,19.56,9.78,9.78,100,1000,13.07963263053854,130.7963263053854,287.5814120769501,22,2200,22000,574.7729675769806,20.0,10.0,10.0,10,100,883.9674124717712
22,19.68,9.84,9.84,100,1000,6.156037789226761,61.56037789226761,303.8256268501282,23,2300,23000,594.0848586559296,20.0,10.0,10.0,10,100,919.923526763916
