,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_episodes,total_samples,learning/total_time_s,total_iterations,total_time_s
0,217.15239819777608,1737.2191855822086,0.9210121631622314,200,1600,5.565497159957886,1,6.487154006958008
1,146.0467939150187,1168.3743513201496,2.290436267852783,400,3200,8.827262878417969,2,11.118958711624146
2,182.61535520988576,1460.922841679086,3.385634422302246,600,4800,12.139443159103394,3,15.52684235572815
3,189.5589255490551,1516.4714043924407,4.440715312957764,800,6400,15.631929874420166,4,20.07500982284546
4,181.5288127971567,1452.2305023772535,5.542468786239624,1000,8000,19.236071586608887,5,24.781829595565796
5,179.17496209254693,1433.3996967403755,6.658696174621582,1200,9600,22.932501077651978,6,29.595249891281128
6,169.64730559823846,1357.1784447859077,7.837612628936768,1400,11200,26.1666362285614,7,34.009273529052734
7,165.93607730462432,1327.4886184369946,9.042896032333374,1600,12800,28.983357906341553,8,38.032231092453
8,191.8248912945298,1534.5991303562384,10.085513591766357,1800,14400,31.790377855300903,9,41.88275361061096
9,150.9251954301839,1207.4015634414711,11.410673379898071,2000,16000,35.09112739562988,10,46.50953674316406
10,169.7404018031486,1357.9232144251887,12.588943243026733,2200,17600,38.02112150192261,11,50.61856484413147
11,174.4671991953627,1395.7375935629016,13.73529052734375,2400,19200,40.95423364639282,12,54.69874930381775
12,167.45673848738517,1339.6539078990813,14.929628849029541,2600,20800,44.19403600692749,13,59.133628845214844
13,177.50951547519819,1420.0761238015855,16.056329011917114,2800,22400,47.28371214866638,14,63.35089063644409
14,180.1905310166022,1441.5242481328175,17.16626524925232,3000,24000,50.38330388069153,15,67.56116437911987
15,186.67755614330048,1493.4204491464038,18.23763132095337,3200,25600,53.42753529548645,16,71.67755722999573
16,169.68217038269577,1357.4573630615662,19.416305541992188,3400,27200,56.46837639808655,17,75.89781594276428
17,168.23993431336487,1345.919474506919,20.60508394241333,3600,28800,59.86898589134216,18,80.48800325393677
18,195.91499661704455,1567.3199729363564,21.625934839248657,3800,30400,63.138580083847046,19,84.77897620201111
19,177.5353621719204,1420.2828973753633,22.75247097015381,4000,32000,66.53334760665894,20,89.3410131931305
20,180.91724520187805,1447.3379616150244,24.96342658996582,4400,35200,68.27170586585999,21,93.29141855239868
21,195.65401091389433,1565.2320873111546,27.00785183906555,4800,38400,69.75101947784424,22,96.81640100479126
22,192.93419380776265,1543.4735504621012,29.08109760284424,5200,41600,71.46697783470154,23,100.6069266796112
23,183.4107310021146,1467.2858480169168,31.26199507713318,5600,44800,73.0135006904602,24,104.33567380905151
24,191.79636123191193,1534.3708898552954,33.34754037857056,6000,48000,74.51016736030579,25,107.91913318634033
25,199.87650395393453,1599.0120316314762,35.34877610206604,6400,51200,76.00781083106995,26,111.41925883293152
26,180.67226836459295,1445.3781469167436,37.562729597091675,6800,54400,77.68075203895569,27,115.30752205848694
27,163.99975562132056,1311.9980449705645,40.00175762176514,7200,57600,79.52360486984253,28,119.59073138237
28,190.38623726197773,1523.0898980958218,42.102749824523926,7600,60800,81.1726701259613,29,123.34201884269714
29,171.65399493772009,1373.2319595017607,44.433018922805786,8000,64000,83.18671822547913,30,127.6876699924469
30,160.79755018113812,1286.380401449105,46.92061901092529,8400,67200,85.42541265487671,31,132.41547322273254
31,184.04057374900202,1472.3245899920162,49.09405279159546,8800,70400,88.08869528770447,32,137.25365352630615
32,155.3598121001113,1242.8784968008904,51.668721199035645,9200,73600,91.03842282295227,33,142.7794270515442
33,101.41857227798282,811.3485782238625,55.61277198791504,9600,76800,93.54663681983948,34,149.23317170143127
34,174.99780173380879,1399.9824138704703,57.89851498603821,10000,80000,96.01277351379395,35,153.98641180992126
35,175.61981944166033,1404.9585555332826,60.176162242889404,10400,83200,98.08708071708679,36,158.3400423526764
36,154.6601070558283,1237.2808564466263,62.762478828430176,10800,86400,100.39927530288696,37,163.24014449119568
37,178.95380199134607,1431.6304159307685,64.99769258499146,11200,89600,102.48029375076294,38,167.55763745307922
38,167.74111112033162,1341.928888962653,67.382319688797,11600,92800,104.47761750221252,39,171.940851688385
39,195.76841351096218,1566.1473080876974,69.42555022239685,12000,96000,106.92112898826599,40,176.47614288330078
40,171.50866492492082,1372.0693193993666,71.75779390335083,12400,99200,108.83547711372375,41,180.72441816329956
41,194.62718938268233,1557.0175150614587,73.81300520896912,12800,102400,111.312171459198,42,185.25766682624817
42,177.36726804641407,1418.9381443713125,76.06821274757385,13200,105600,113.42814493179321,43,189.6305136680603
43,181.38611283764038,1451.088902701123,78.27345323562622,13600,108800,116.19235730171204,44,194.60120582580566
44,191.9991943393182,1535.9935547145456,80.35679531097412,14000,112000,118.78465747833252,45,199.2783806324005
45,167.3148717240909,1338.5189737927271,82.74749732017517,14400,115200,120.66287732124329,46,203.54891920089722
46,172.10954425770163,1376.876354061613,85.07159852981567,14800,118400,122.60476446151733,47,207.81678128242493
47,184.99352139571332,1479.9481711657065,87.23383641242981,15200,121600,124.66105961799622,48,212.03685593605042
48,175.9334856875123,1407.4678855000984,89.50742292404175,15600,124800,126.80684971809387,49,216.457426071167
49,183.63601636361147,1469.0881309088918,91.68564486503601,16000,128000,128.9650092124939,50,220.79525351524353
50,175.83594362380458,1406.6875489904367,93.9604926109314,16400,131200,131.01828622817993,51,225.12482571601868
51,183.20128021944123,1465.6102417555298,96.14388346672058,16800,134400,133.51254749298096,52,229.80371117591858
52,172.113781779523,1376.910254236184,98.4679274559021,17200,137600,135.3749761581421,53,233.99207139015198
53,162.78880401594236,1302.310432127539,100.92509889602661,17600,140800,137.28598475456238,54,238.36188983917236
54,193.33614819704292,1546.6891855763433,102.99403429031372,18000,144000,139.04264116287231,55,242.1886830329895
55,198.26795195872316,1586.1436156697853,105.01150608062744,18400,147200,141.096444606781,56,246.26122903823853
56,187.24588146953704,1497.9670517562963,107.14773464202881,18800,150400,143.24001097679138,57,250.54246068000793
57,193.16910697311118,1545.3528557848895,109.2184591293335,19200,153600,145.50248503684998,58,254.87702178955078
58,160.3988187792982,1283.1905502343857,111.71224308013916,19600,156800,147.3142535686493,59,259.18443298339844
59,161.42976221529932,1291.4380977223946,114.19010090827942,20000,160000,148.99490451812744,60,263.40860509872437
60,163.66757365384984,1309.3405892307987,116.63407921791077,20400,163200,150.58930087089539,61,267.44871068000793
61,172.2105776601506,1377.6846212812047,118.95681691169739,20800,166400,152.81476068496704,62,271.9983832836151
62,170.65746577383828,1365.2597261907063,121.30069327354431,21200,169600,154.5695559978485,63,276.09835481643677
63,173.88281959949322,1391.0625567959457,123.60109305381775,21600,172800,156.29988741874695,64,280.1305499076843
64,180.33998115037733,1442.7198492030186,125.81912589073181,22000,176000,158.27020406723022,65,284.320436000824
65,169.4327534735186,1355.4620277881488,128.17994451522827,22400,179200,159.97452688217163,66,288.38687109947205
66,165.14929197471596,1321.1943357977277,130.60199546813965,22800,182400,161.6136598587036,67,292.44921135902405
67,178.27357910550467,1426.1886328440373,132.84573793411255,23200,185600,163.2592957019806,68,296.3399815559387
68,171.9522328033326,1375.6178624266608,135.17196536064148,23600,188800,164.88714456558228,69,300.29558205604553
69,176.4550915636263,1411.6407325090104,137.43883109092712,24000,192000,166.50346994400024,70,304.180282831192
70,175.15494075272747,1401.2395260218198,139.72252345085144,24400,195200,168.12856698036194,71,308.0905659198761
71,167.9272071903989,1343.417657523191,142.10450792312622,24800,198400,169.75697135925293,72,312.1022078990936
72,165.64581437461734,1325.1665149969388,144.51929879188538,25200,201600,171.33078289031982,73,316.09262013435364
73,175.0603969897554,1400.4831759180431,146.80422449111938,25600,204800,173.14168095588684,74,320.1895914077759
74,172.33927132767326,1378.714170621386,149.12522768974304,26000,208000,174.785973072052,75,324.1560184955597
75,176.86267138786337,1414.901371102907,151.386869430542,26400,211200,176.3450484275818,76,327.9779975414276
76,176.62188800966845,1412.9751040773476,153.65159440040588,26800,214400,177.97472620010376,77,331.8737099170685
77,173.19644758291503,1385.5715806633202,155.96111059188843,27200,217600,179.6190779209137,78,335.8288552761078
78,168.04508201770494,1344.3606561416395,158.34142422676086,27600,220800,181.21017622947693,79,339.80141973495483
79,167.19775212258287,1337.582016980663,160.73380088806152,28000,224000,182.80463337898254,80,343.84192395210266
80,172.96065090181781,1383.6852072145425,163.04646563529968,28400,227200,184.3490915298462,81,347.70035791397095
81,156.69066698072263,1253.525335845781,165.5992660522461,28800,230400,185.92375588417053,82,351.829638004303
82,172.77288099008905,1382.1830479207124,167.91444420814514,29200,233600,187.58293271064758,83,355.80524492263794
83,133.04337013700507,1064.3469610960406,170.92098259925842,29600,236800,189.3228211402893,84,360.5528955459595
84,172.58953075941605,1380.7162460753284,173.23862028121948,30000,240000,191.22649431228638,85,364.7753233909607
85,133.81910764215556,1070.5528611372445,176.22773003578186,30400,243200,192.98120141029358,86,369.52052307128906
86,151.6780290373302,1213.4242322986415,178.86489510536194,30800,246400,194.6687135696411,87,373.8465178012848
87,146.76047716091895,1174.0838172873516,181.5904245376587,31200,249600,196.67022466659546,88,378.5749342441559
88,149.17674206529014,1193.4139365223211,184.27180767059326,31600,252800,198.43439984321594,89,383.0223081111908
89,143.58342190397366,1148.6673752317893,187.0576446056366,32000,256000,200.502783536911,90,387.877925157547
90,163.86029051253612,1310.882324100289,189.4987485408783,32400,259200,202.43645405769348,91,392.25405192375183
91,160.7613572119853,1286.0908576958825,191.9869086742401,32800,262400,204.09354519844055,92,396.40048384666443
92,182.73903519998433,1461.9122815998746,194.17582249641418,33200,265600,205.71821236610413,93,400.2155616283417
93,167.51336859685472,1340.1069487748377,196.56369161605835,33600,268800,207.19703578948975,94,404.0838985443115
94,174.20750726357142,1393.6600581085713,198.8598039150238,34000,272000,208.89625430107117,95,408.08079862594604
95,172.92275058762777,1383.3820047010222,201.17297554016113,34400,275200,210.63721776008606,96,412.1365170478821
96,154.26515076771602,1234.1212061417282,203.7659137248993,34800,278400,212.30252122879028,97,416.3961741924286
97,161.8671180401991,1294.9369443215928,206.2370765209198,35200,281600,214.24126362800598,98,420.80770659446716
98,168.0457384622165,1344.365907697732,208.61738085746765,35600,284800,216.25991201400757,99,425.2081308364868
99,121.89245978752173,975.1396783001738,211.89896202087402,36000,288000,218.3110830783844,100,430.61054515838623
100,144.65179776495717,1157.2143821196573,214.66422319412231,36400,291200,220.38248133659363,101,435.44843888282776
101,173.31263566830805,1386.5010853464644,216.97219109535217,36800,294400,222.22244882583618,102,439.59775972366333
102,165.06025305436737,1320.482024434939,219.39554858207703,37200,297600,223.9097077846527,103,443.70968985557556
103,164.29759447210395,1314.3807557768316,221.83015513420105,37600,300800,225.64548993110657,104,447.88138723373413
104,169.7138733969215,1357.710987175372,224.1870632171631,38000,304000,227.62080430984497,105,452.21518445014954
105,195.5285981221711,1564.2287849773688,226.23279976844788,38400,307200,229.1740918159485,106,455.81564950942993
106,170.9581358191252,1367.6650865530016,228.57255387306213,38800,310400,231.1281898021698,107,460.1109402179718
107,188.7683968619641,1510.1471748957129,230.69155263900757,39200,313600,232.7756426334381,108,463.87882566452026
108,177.68429623383406,1421.4743698706725,232.9427363872528,39600,316800,234.37672924995422,109,467.73247051239014
109,173.8947507202075,1391.15800576166,235.24297833442688,40000,320000,236.0595850944519,110,471.7169237136841
110,183.84859845876872,1470.7887876701498,237.4186816215515,40400,323200,237.68391227722168,111,475.5183641910553
111,192.87692398778856,1543.0153919023085,239.49254298210144,40800,326400,239.3657763004303,112,479.27556896209717
112,185.57945517971507,1484.6356414377206,241.64795398712158,41200,329600,240.9923985004425,113,483.0591790676117
113,195.2606405611777,1562.0851244894216,243.6964979171753,41600,332800,242.62919092178345,114,486.7458233833313
114,152.16020357661208,1217.2816286128966,246.32530617713928,42000,336000,244.2486925125122,115,490.99525928497314
115,191.48748259577303,1531.8998607661842,248.41421556472778,42400,339200,245.95911836624146,116,494.79612040519714
116,170.08249254574437,1360.659940365955,250.76601552963257,42800,342400,247.54444336891174,117,498.7346622943878
117,181.87151257978118,1454.9721006382495,252.96537041664124,43200,345600,249.58057737350464,118,502.97163581848145
118,155.31242278798365,1242.4993823038692,255.54082441329956,43600,348800,251.30662631988525,119,507.2745831012726
119,177.30762206876028,1418.4609765500823,257.796790599823,44000,352000,253.34524822235107,120,511.63876962661743
120,139.48755673442193,1115.9004538753754,260.6644299030304,44400,355200,255.24019074440002,121,516.4027581214905
121,180.9853970818328,1447.8831766546623,262.8745529651642,44800,358400,257.2470545768738,122,520.6209785938263
122,160.4992335320359,1283.9938682562872,265.3667767047882,45200,361600,259.00712060928345,123,524.8751239776611
123,179.30676708941849,1434.4541367153479,267.59759044647217,45600,364800,260.6020498275757,124,528.7023100852966
124,186.58245115494017,1492.6596092395214,269.74141478538513,46000,368000,262.21067571640015,125,532.456273317337
