,sampling/learner/mean_reward,sampling/learner/learner/mean_reward,sampling/learner/partner/mean_reward,sampling/learner/episodes,sampling/learner/samples,sampling/partner/mean_reward,sampling/partner/response/mean_reward,sampling/partner/partner/mean_reward,sampling/partner/episodes,sampling/partner/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/learner/mean_reward,eval/learner/learner/mean_reward,eval/learner/partner/mean_reward,eval/learner/episodes,eval/learner/samples,eval/partner/mean_reward,eval/partner/response/mean_reward,eval/partner/partner/mean_reward,eval/partner/episodes,eval/partner/samples,total_time_s
106,2.2,1.1,1.1,100,1000,2.08,1.04,1.04,100,1000,220.20077558185045,2202.0077558185044,94.56001353263855,107,21400,214000,37.529677391052246,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,142.0001208782196
107,2.2,1.1,1.1,100,1000,2.12,1.06,1.06,100,1000,237.66825469005212,2376.682546900521,95.40152263641357,108,21600,216000,37.801554679870605,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,143.18807983398438
108,2.22,1.11,1.11,100,1000,2.14,1.07,1.07,100,1000,226.55111992619527,2265.5111992619527,96.28432559967041,109,21800,218000,38.053494453430176,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,144.40824389457703
109,2.22,1.11,1.11,100,1000,2.14,1.07,1.07,100,1000,206.1672674937009,2061.672674937009,97.2544116973877,110,22000,220000,38.37148714065552,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,145.804301738739
110,2.08,1.04,1.04,100,1000,2.22,1.11,1.11,100,1000,220.27658095024023,2202.765809502402,98.16236114501953,111,22200,222000,38.628361225128174,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,147.0520715713501
111,2.16,1.08,1.08,100,1000,2.28,1.14,1.14,100,1000,233.63511335829196,2336.35113358292,99.01839685440063,112,22400,224000,38.87496876716614,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,148.24156761169434
112,2.14,1.07,1.07,100,1000,2.26,1.13,1.13,100,1000,201.0105391091479,2010.105391091479,100.0133695602417,113,22600,226000,39.18407392501831,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,149.62502098083496
113,2.14,1.07,1.07,100,1000,2.12,1.06,1.06,100,1000,210.18106633352826,2101.8106633352827,100.96493005752563,114,22800,228000,39.535388231277466,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,151.0226662158966
114,2.0,1.0,1.0,100,1000,2.14,1.07,1.07,100,1000,226.80415604444153,2268.041560444415,101.8467481136322,115,23000,230000,39.87773060798645,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,152.34130096435547
115,2.02,1.01,1.01,100,1000,2.18,1.09,1.09,100,1000,203.91162039405958,2039.1162039405958,102.82756519317627,116,23200,232000,40.163733959198,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,153.72062635421753
116,2.28,1.14,1.14,100,1000,2.08,1.04,1.04,100,1000,244.73493346714784,2447.3493346714786,103.64477586746216,117,23400,234000,40.422003746032715,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,154.87104487419128
117,2.14,1.07,1.07,100,1000,2.28,1.14,1.14,100,1000,229.27392832183267,2292.739283218327,104.51709485054016,118,23600,236000,40.71996712684631,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,156.1535768508911
118,2.06,1.03,1.03,100,1000,2.06,1.03,1.03,100,1000,217.54169765659117,2175.4169765659117,105.43645882606506,119,23800,238000,40.99268054962158,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,157.43013668060303
119,2.2,1.1,1.1,100,1000,2.12,1.06,1.06,100,1000,240.90471140196783,2409.0471140196782,106.26666259765625,120,24000,240000,41.29249382019043,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,158.634831905365
120,2.26,1.13,1.13,100,1000,2.1,1.05,1.05,100,1000,220.2470852458276,2202.470852458276,107.17473363876343,121,24200,242000,41.55088543891907,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,159.89006328582764
121,2.14,1.07,1.07,100,1000,2.06,1.03,1.03,100,1000,225.6683136820465,2256.683136820465,108.06099009513855,122,24400,244000,41.90603446960449,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,161.23916506767273
122,2.16,1.08,1.08,100,1000,2.06,1.03,1.03,100,1000,208.40718440885394,2084.0718440885394,109.02064990997314,123,24600,246000,42.218714237213135,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,162.6252737045288
123,2.1,1.05,1.05,100,1000,1.96,0.98,0.98,100,1000,200.11379036665545,2001.1379036665546,110.02008128166199,124,24800,248000,42.59370565414429,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,164.091801404953
124,3.72,1.86,1.86,100,1000,2.1,1.05,1.05,100,1000,252.64228168717153,2526.4228168717154,110.81171441078186,125,25000,250000,42.84588980674744,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,165.21337866783142
125,2.06,1.03,1.03,100,1000,2.02,1.01,1.01,100,1000,243.31965122070145,2433.1965122070146,111.6336784362793,126,25200,252000,43.07826280593872,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,166.3508415222168
126,2.1,1.05,1.05,100,1000,2.0,1.0,1.0,100,1000,227.4557228299862,2274.557228299862,112.51297044754028,127,25400,254000,43.36243653297424,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,167.62812447547913
127,2.04,1.02,1.02,100,1000,2.16,1.08,1.08,100,1000,203.1682061412028,2031.6820614120281,113.49737644195557,128,25600,256000,43.688241958618164,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,169.05136036872864
128,2.04,1.02,1.02,100,1000,2.04,1.02,1.02,100,1000,230.62143683676743,2306.2143683676745,114.36459851264954,129,25800,258000,43.98909616470337,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,170.32609796524048
129,2.08,1.04,1.04,100,1000,2.2,1.1,1.1,100,1000,205.03176197703948,2050.3176197703947,115.3400571346283,130,26000,260000,44.337929487228394,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,171.73879170417786
130,2.1,1.05,1.05,100,1000,2.0,1.0,1.0,100,1000,199.3938277488647,1993.9382774886471,116.34309720993042,131,26200,262000,44.73651075363159,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,173.22979927062988
131,2.1,1.05,1.05,100,1000,2.08,1.04,1.04,100,1000,204.57639440484607,2045.7639440484606,117.32072710990906,132,26400,264000,45.058058738708496,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,174.6320297718048
132,2.12,1.06,1.06,100,1000,1.98,0.99,0.99,100,1000,248.25454604643042,2482.545460464304,118.1263518333435,133,26600,266000,45.38619589805603,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,175.855131149292
133,2.1,1.05,1.05,100,1000,2.08,1.04,1.04,100,1000,246.03695976906818,2460.3695976906815,118.93923783302307,134,26800,268000,45.67316675186157,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,177.04982542991638
134,2.02,1.01,1.01,100,1000,2.12,1.06,1.06,100,1000,213.63209098009733,2136.3209098009734,119.87542676925659,135,27000,270000,45.96718096733093,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,178.36946082115173
135,2.06,1.03,1.03,100,1000,2.02,1.01,1.01,100,1000,244.21837152971864,2442.1837152971866,120.69436597824097,136,27200,272000,46.23521113395691,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,179.56368947029114
136,2.0,1.0,1.0,100,1000,2.04,1.02,1.02,100,1000,217.16442851813625,2171.644285181362,121.61532711982727,137,27400,274000,46.5553674697876,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,180.91188430786133
137,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,198.85790631645747,1988.5790631645748,122.62107038497925,138,27600,276000,46.89759945869446,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,182.35143303871155
138,2.08,1.04,1.04,100,1000,2.02,1.01,1.01,100,1000,255.4079349749543,2554.079349749543,123.4041314125061,139,27800,278000,47.15627431869507,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,183.49422955513
139,2.08,1.04,1.04,100,1000,2.06,1.03,1.03,100,1000,218.79223338650598,2187.92233386506,124.31824064254761,140,28000,280000,47.53456258773804,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,184.8766224384308
140,2.06,1.03,1.03,100,1000,2.1,1.05,1.05,100,1000,215.8002268979551,2158.002268979551,125.24502372741699,141,28200,282000,48.01595139503479,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,186.37901186943054
141,2.02,1.01,1.01,100,1000,1.94,0.97,0.97,100,1000,215.25914547697306,2152.5914547697307,126.17413640022278,142,28400,284000,48.261704444885254,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,187.6297595500946
142,3.98,1.99,1.99,100,1000,1.96,0.98,0.98,100,1000,194.86588377515295,1948.6588377515295,127.20048332214355,143,28600,286000,48.59863758087158,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,189.09600687026978
143,2.02,1.01,1.01,100,1000,2.02,1.01,1.01,100,1000,262.3935198377707,2623.9351983777074,127.96269726753235,144,28800,288000,48.960383892059326,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,190.30579948425293
144,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,205.55245446833453,2055.524544683345,128.9356849193573,145,29000,290000,49.388105154037476,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,191.78199934959412
145,3.64,1.82,1.82,100,1000,2.0,1.0,1.0,100,1000,209.98161417298198,2099.8161417298197,129.8881492614746,146,29200,292000,49.68063402175903,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,193.12932753562927
146,2.04,1.02,1.02,100,1000,1.98,0.99,0.99,100,1000,235.36134944194112,2353.613494419411,130.73790645599365,147,29400,294000,49.99854230880737,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,194.38299918174744
147,1.98,0.99,0.99,100,1000,2.02,1.01,1.01,100,1000,246.6808857636805,2466.808857636805,131.5486705303192,148,29600,296000,50.282336950302124,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,195.5648250579834
148,1.96,0.98,0.98,100,1000,2.02,1.01,1.01,100,1000,216.7198006777041,2167.1980067770405,132.4715211391449,149,29800,298000,50.61271262168884,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,196.91518998146057
149,1.98,0.99,0.99,100,1000,1.96,0.98,0.98,100,1000,232.1225722009923,2321.2257220099227,133.33313488960266,150,30000,300000,50.90498399734497,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,198.16230297088623
150,2.0,1.0,1.0,100,1000,2.08,1.04,1.04,100,1000,220.87129887028885,2208.7129887028887,134.2386395931244,151,30200,302000,51.39071226119995,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,199.66406059265137
151,2.02,1.01,1.01,100,1000,2.04,1.02,1.02,100,1000,234.30720565335494,2343.072056533549,135.09221982955933,152,30400,304000,51.740102767944336,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,200.95633935928345
152,2.06,1.03,1.03,100,1000,1.98,0.99,0.99,100,1000,195.20847722360503,1952.0847722360502,136.116765499115,153,30600,306000,52.17258906364441,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,202.498920917511
153,2.08,1.04,1.04,100,1000,1.96,0.98,0.98,100,1000,256.2389728702061,2562.389728702061,136.89728689193726,154,30800,308000,52.60761284828186,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,203.8100836277008
154,2.0,1.0,1.0,100,1000,2.02,1.01,1.01,100,1000,217.5735204101747,2175.735204101747,137.81651639938354,155,31000,310000,52.86977815628052,4.0,2.0,2.0,10,100,2.0,1.0,1.0,10,100,205.08580994606018
155,3.94,1.97,1.97,100,1000,2.0,1.0,1.0,100,1000,201.55528468821865,2015.5528468821865,138.80879998207092,156,31200,312000,53.334346771240234,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,206.63197946548462
156,2.0,1.0,1.0,100,1000,2.1,1.05,1.05,100,1000,244.43356597712724,2444.3356597712723,139.6270182132721,157,31400,314000,53.67796730995178,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,207.8872992992401
157,2.0,1.0,1.0,100,1000,1.96,0.98,0.98,100,1000,245.2062983167989,2452.062983167989,140.44265794754028,158,31600,316000,53.91882348060608,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,209.01799774169922
158,0.0,0.0,0.0,100,1000,0.04,0.02,0.02,100,1000,243.83050067086316,2438.3050067086315,141.26289987564087,159,31800,318000,54.15615963935852,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,210.15095472335815
159,0.04,0.02,0.02,100,1000,0.02,0.01,0.01,100,1000,216.13728721501988,2161.372872150199,142.18823766708374,160,32000,320000,54.40812659263611,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,211.43799495697021
160,0.04,0.02,0.02,100,1000,0.02,0.01,0.01,100,1000,196.89848679880535,1968.9848679880536,143.20398950576782,161,32200,322000,54.70687127113342,0.0,0.0,0.0,10,100,10.0,5.0,5.0,10,100,212.8375325202942
161,0.02,0.01,0.01,100,1000,9.12,4.56,4.56,100,1000,236.84074856354414,2368.4074856354414,144.04843878746033,162,32400,324000,54.963682889938354,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,214.01356482505798
162,0.0,0.0,0.0,100,1000,0.14,0.07,0.07,100,1000,252.7857910208485,2527.857910208485,144.8396224975586,163,32600,326000,55.28531241416931,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,215.23082304000854
163,0.02,0.01,0.01,100,1000,0.38,0.19,0.19,100,1000,204.45553036741563,2044.5553036741564,145.81783032417297,164,32800,328000,55.689279556274414,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,216.70016932487488
164,0.04,0.02,0.02,100,1000,0.34,0.17,0.17,100,1000,236.75846177988365,2367.5846177988365,146.66257309913635,165,33000,330000,56.17941117286682,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,218.11054491996765
165,2.0,1.0,1.0,100,1000,1.98,0.99,0.99,100,1000,247.70153006913466,2477.0153006913465,147.46999645233154,166,33200,332000,56.62116360664368,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,219.44654321670532
166,2.06,1.03,1.03,100,1000,2.0,1.0,1.0,100,1000,263.2503920382884,2632.503920382884,148.2297294139862,167,33400,334000,56.96397519111633,2.0,1.0,1.0,10,100,12.0,6.0,6.0,10,100,220.6432499885559
167,1.96,0.98,0.98,100,1000,11.4,5.7,5.7,100,1000,205.5148867447116,2055.1488674471157,149.20289492607117,168,33600,336000,57.32784390449524,2.0,1.0,1.0,10,100,12.0,6.0,6.0,10,100,222.07127737998962
168,2.02,1.01,1.01,100,1000,11.48,5.74,5.74,100,1000,253.29467558105898,2532.94675581059,149.99248909950256,169,33800,338000,57.58787655830383,2.0,1.0,1.0,10,100,12.0,6.0,6.0,10,100,223.2273268699646
169,2.0,1.0,1.0,100,1000,11.56,5.78,5.78,100,1000,236.84155099079157,2368.4155099079157,150.83693552017212,170,34000,340000,57.84257912635803,2.0,1.0,1.0,10,100,12.0,6.0,6.0,10,100,224.42852067947388
170,2.02,1.01,1.01,100,1000,11.4,5.7,5.7,100,1000,228.6104229858369,2286.104229858369,151.7117862701416,171,34200,342000,58.10476207733154,2.0,1.0,1.0,10,100,12.0,6.0,6.0,10,100,225.67018365859985
171,2.02,1.01,1.01,100,1000,11.34,5.67,5.67,100,1000,223.29963318479713,2232.9963318479713,152.60744380950928,172,34400,344000,58.37892532348633,4.0,2.0,2.0,10,100,12.0,6.0,6.0,10,100,226.94599866867065
172,3.76,1.88,1.88,100,1000,11.2,5.6,5.6,100,1000,229.2408464025487,2292.408464025487,153.47988867759705,173,34600,346000,58.67862415313721,4.0,2.0,2.0,10,100,12.0,6.0,6.0,10,100,228.2239546775818
173,3.88,1.94,1.94,100,1000,11.48,5.74,5.74,100,1000,208.94148966377503,2089.41489663775,154.43709444999695,174,34800,348000,58.95129323005676,2.0,1.0,1.0,10,100,12.0,6.0,6.0,10,100,229.53764390945435
174,2.14,1.07,1.07,100,1000,11.4,5.7,5.7,100,1000,233.6813878799241,2336.813878799241,155.2929606437683,175,35000,350000,59.249372720718384,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,230.79667282104492
175,2.06,1.03,1.03,100,1000,0.26,0.13,0.13,100,1000,215.02067386204044,2150.2067386204044,156.22310376167297,176,35200,352000,59.50069785118103,4.0,2.0,2.0,10,100,12.0,6.0,6.0,10,100,232.06468033790588
176,3.64,1.82,1.82,100,1000,11.58,5.79,5.79,100,1000,242.7243105731646,2427.2431057316458,157.0470838546753,177,35400,354000,59.76039528846741,4.0,2.0,2.0,10,100,0.0,0.0,0.0,10,100,233.2212314605713
177,3.8,1.9,1.9,100,1000,0.16,0.08,0.08,100,1000,207.7551341865173,2077.551341865173,158.00975561141968,178,35600,356000,60.04119849205017,4.0,2.0,2.0,10,100,12.0,6.0,6.0,10,100,234.5431272983551
178,3.74,1.87,1.87,100,1000,11.26,5.63,5.63,100,1000,233.25630056405114,2332.5630056405116,158.86718153953552,179,35800,358000,60.27363038063049,4.0,2.0,2.0,10,100,12.0,6.0,6.0,10,100,235.7139859199524
179,3.7,1.85,1.85,100,1000,11.08,5.54,5.54,100,1000,215.39157573913525,2153.915757391352,159.79572296142578,180,36000,360000,60.529890060424805,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,236.9721200466156
180,1.76,0.88,0.88,100,1000,0.4,0.2,0.2,100,1000,237.58781445249437,2375.8781445249438,160.63751697540283,181,36200,362000,60.874955892562866,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,238.2651698589325
181,1.82,0.91,0.91,100,1000,0.28,0.14,0.14,100,1000,217.405653225796,2174.05653225796,161.5574562549591,182,36400,364000,61.12650156021118,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,239.5153524875641
182,1.78,0.89,0.89,100,1000,0.18,0.09,0.09,100,1000,223.73958898165057,2237.3958898165056,162.45135259628296,183,36600,366000,61.45809078216553,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,240.8394386768341
183,1.78,0.89,0.89,100,1000,0.2,0.1,0.1,100,1000,191.8970766869271,1918.970766869271,163.49357795715332,184,36800,368000,61.77675175666809,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,242.30767798423767
184,1.8,0.9,0.9,100,1000,0.12,0.06,0.06,100,1000,191.38684719182746,1913.8684719182745,164.53858184814453,185,37000,370000,62.21774411201477,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,243.8717336654663
185,1.86,0.93,0.93,100,1000,0.24,0.12,0.12,100,1000,257.723953656063,2577.23953656063,165.3146059513092,186,37200,372000,63.29224419593811,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,245.85293769836426
186,1.82,0.91,0.91,100,1000,0.2,0.1,0.1,100,1000,229.39581227113013,2293.9581227113013,166.18646144866943,187,37400,374000,63.62472105026245,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,247.16549921035767
187,1.8,0.9,0.9,100,1000,0.12,0.06,0.06,100,1000,233.78415549922872,2337.841554992287,167.04195141792297,188,37600,376000,63.92780351638794,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,248.41928696632385
188,1.88,0.94,0.94,100,1000,0.16,0.08,0.08,100,1000,241.65129088840743,2416.5129088840745,167.86959028244019,189,37800,378000,64.23073625564575,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,249.634183883667
189,1.72,0.86,0.86,100,1000,0.18,0.09,0.09,100,1000,174.22851108975067,1742.2851108975067,169.01750802993774,190,38000,380000,64.49188256263733,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,251.11509680747986
190,1.76,0.88,0.88,100,1000,0.16,0.08,0.08,100,1000,222.4055494487722,2224.055494487722,169.916766166687,191,38200,382000,64.8454658985138,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,252.46541786193848
191,2.02,1.01,1.01,100,1000,0.06,0.03,0.03,100,1000,180.88252544419527,1808.8252544419527,171.02245616912842,192,38400,384000,65.2817542552948,0.0,0.0,0.0,10,100,0.0,0.0,0.0,10,100,254.1042354106903
192,0.06,0.03,0.03,100,1000,0.0,0.0,0.0,100,1000,181.0654024376872,1810.654024376872,172.1270294189453,193,38600,386000,65.763512134552,2.0,1.0,1.0,10,100,2.0,1.0,1.0,10,100,255.77711176872253
193,1.96,0.98,0.98,100,1000,2.0,1.0,1.0,100,1000,226.43700686442028,2264.3700686442025,173.01027727127075,194,38800,388000,66.0451033115387,2.0,1.0,1.0,10,100,0.0,0.0,0.0,10,100,257.05013823509216
194,1.96,0.98,0.98,100,1000,0.12,0.06,0.06,100,1000,222.0285715344429,2220.285715344429,173.9110622406006,195,39000,390000,66.29045176506042,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,258.281044960022
195,0.1,0.05,0.05,100,1000,2.02,1.01,1.01,100,1000,239.27021598362083,2392.702159836208,174.74693727493286,196,39200,392000,66.5756299495697,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,259.4746105670929
196,0.04,0.02,0.02,100,1000,1.92,0.96,0.96,100,1000,239.11825690066138,2391.182569006614,175.58334350585938,197,39400,394000,66.86405944824219,2.0,1.0,1.0,10,100,10.0,5.0,5.0,10,100,260.67468643188477
197,1.8,0.9,0.9,100,1000,9.44,4.72,4.72,100,1000,238.06282893383224,2380.6282893383222,176.42345786094666,198,39600,396000,67.14706325531006,0.0,0.0,0.0,10,100,2.0,1.0,1.0,10,100,261.87192368507385
198,0.04,0.02,0.02,100,1000,1.96,0.98,0.98,100,1000,254.36473161735498,2543.64731617355,177.209730386734,199,39800,398000,67.51092553138733,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,263.09552526474
199,0.02,0.01,0.01,100,1000,19.3,9.65,9.65,100,1000,219.77933532311613,2197.7933532311613,178.11973404884338,200,40000,400000,67.84006524085999,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,264.42542004585266
200,1.8,0.9,0.9,100,1000,19.48,9.74,9.74,100,1000,219.96375109082365,2199.6375109082364,179.02897477149963,201,40200,402000,68.10632181167603,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,265.7147104740143
201,1.78,0.89,0.89,100,1000,19.58,9.79,9.79,100,1000,218.04109937981838,2180.4109937981834,179.9462330341339,202,40400,404000,68.38743853569031,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,267.01252698898315
202,1.8,0.9,0.9,100,1000,19.54,9.77,9.77,100,1000,232.1217372006786,2321.2173720067863,180.8078498840332,203,40600,406000,68.68615961074829,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,268.2658522129059
203,1.76,0.88,0.88,100,1000,19.54,9.77,9.77,100,1000,220.60950398280696,2206.0950398280697,181.71442914009094,204,40800,408000,69.13026285171509,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,269.70050501823425
204,1.74,0.87,0.87,100,1000,19.56,9.78,9.78,100,1000,266.30966572432214,2663.0966572432217,182.465434551239,205,41000,410000,69.45200753211975,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,270.8797438144684
205,1.84,0.92,0.92,100,1000,19.66,9.83,9.83,100,1000,197.9612040209548,1979.612040209548,183.47573351860046,206,41200,412000,70.1082615852356,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,272.63538789749146
206,1.74,0.87,0.87,100,1000,19.76,9.88,9.88,100,1000,215.89908967604615,2158.9908967604615,184.40209221839905,207,41400,414000,70.80136346817017,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,274.36208295822144
207,1.92,0.96,0.96,100,1000,19.64,9.82,9.82,100,1000,245.23733792355043,2452.373379235504,185.21762871742249,208,41600,416000,71.4274845123291,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,275.9135220050812
208,0.08,0.04,0.04,100,1000,19.64,9.82,9.82,100,1000,244.38514264671952,2443.8514264671953,186.03600907325745,209,41800,418000,71.80336046218872,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,277.1961977481842
209,0.08,0.04,0.04,100,1000,19.6,9.8,9.8,100,1000,226.97844266950378,2269.784426695038,186.91715002059937,210,42000,420000,72.1020736694336,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,278.489586353302
210,3.7,1.85,1.85,100,1000,19.7,9.85,9.85,100,1000,222.74943911730912,2227.494391173091,187.81501984596252,211,42200,422000,72.4354944229126,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,279.8117198944092
211,3.7,1.85,1.85,100,1000,19.56,9.78,9.78,100,1000,203.27676422743343,2032.7676422743345,188.7989001274109,212,42400,424000,72.85015034675598,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,281.29464745521545
212,1.82,0.91,0.91,100,1000,19.64,9.82,9.82,100,1000,248.99681266811558,2489.968126681156,189.60212326049805,213,42600,426000,73.18717908859253,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,282.5458359718323
213,0.02,0.01,0.01,100,1000,19.62,9.81,9.81,100,1000,237.76431577279564,2377.6431577279563,190.44329237937927,214,42800,428000,73.4225344657898,4.0,2.0,2.0,10,100,20.0,10.0,10.0,10,100,283.7005932331085
214,3.72,1.86,1.86,100,1000,19.64,9.82,9.82,100,1000,190.95036447069177,1909.5036447069176,191.4906849861145,215,43000,430000,73.73924541473389,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,285.15277457237244
215,1.98,0.99,0.99,100,1000,19.58,9.79,9.79,100,1000,217.40469537299515,2174.0469537299514,192.41062831878662,216,43200,432000,74.11843347549438,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,286.5402624607086
216,0.0,0.0,0.0,100,1000,19.6,9.8,9.8,100,1000,254.33218687998138,2543.3218687998137,193.19700145721436,217,43400,434000,74.4069812297821,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,287.70326948165894
217,1.68,0.84,0.84,100,1000,19.58,9.79,9.79,100,1000,237.27451644820025,2372.745164482002,194.03990697860718,218,43600,436000,74.69500422477722,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,288.9211049079895
218,0.06,0.03,0.03,100,1000,19.76,9.88,9.88,100,1000,221.20188192557208,2212.0188192557207,194.94405841827393,219,43800,438000,74.98358130455017,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,290.1892478466034
219,1.82,0.91,0.91,100,1000,19.56,9.78,9.78,100,1000,235.0377565775962,2350.377565775962,195.79498553276062,220,44000,440000,75.23674821853638,0.0,0.0,0.0,10,100,20.0,10.0,10.0,10,100,291.380686044693
220,0.06,0.03,0.03,100,1000,19.62,9.81,9.81,100,1000,211.25312273349988,2112.5312273349987,196.74171710014343,221,44200,442000,75.52813267707825,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,292.7119734287262
221,1.76,0.88,0.88,100,1000,19.52,9.76,9.76,100,1000,204.8312547690993,2048.3125476909927,197.7181305885315,222,44400,444000,75.8411455154419,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,294.0965847969055
222,1.78,0.89,0.89,100,1000,19.56,9.78,9.78,100,1000,242.8460138419143,2428.460138419143,198.5416977405548,223,44600,446000,76.1693663597107,2.0,1.0,1.0,10,100,20.0,10.0,10.0,10,100,295.33186411857605
