,sampling/mean_reward,sampling/0/mean_reward,sampling/1/mean_reward,sampling/episodes,sampling/samples,sampling/episodes_per_s,sampling/samples_per_s,sampling/total_time_s,total_iterations,total_episodes,total_samples,learning/total_time_s,eval/mean_reward,eval/0/mean_reward,eval/1/mean_reward,eval/episodes,eval/samples,total_time_s
0,4.14,2.07,2.07,100,1000,120.1560138825427,1201.560138825427,0.8322513103485107,1,100,1000,9.876202821731567,7.4,3.7,3.7,10,100,10.78652048110962
1,6.38,3.19,3.19,100,1000,134.44652371619927,1344.4652371619927,1.5760414600372314,2,200,2000,15.553662300109863,8.4,4.2,4.2,10,100,17.30842661857605
2,4.74,2.37,2.37,100,1000,121.37160226104058,1213.7160226104056,2.3999574184417725,3,300,3000,18.894539833068848,5.0,2.5,2.5,10,100,21.556426286697388
3,6.42,3.21,3.21,100,1000,131.47377564124866,1314.7377564124868,3.1605653762817383,4,400,4000,22.284219980239868,5.8,2.9,2.9,10,100,25.78683352470398
4,5.42,2.71,2.71,100,1000,131.30260019158646,1313.0260019158648,3.9221649169921875,5,500,5000,25.641953468322754,6.4,3.2,3.2,10,100,29.98647117614746
5,5.86,2.93,2.93,100,1000,128.4093911466397,1284.093911466397,4.7009241580963135,6,600,6000,29.00403332710266,3.6,1.8,1.8,10,100,34.21302008628845
6,5.44,2.72,2.72,100,1000,131.84336609375225,1318.4336609375225,5.459399938583374,7,700,7000,32.65554356575012,3.0,1.5,1.5,10,100,38.70362901687622
7,5.8,2.9,2.9,100,1000,130.64304173764455,1306.4304173764456,6.224844455718994,8,800,8000,36.102115869522095,4.8,2.4,2.4,10,100,42.99734663963318
8,5.72,2.86,2.86,100,1000,129.64465288568266,1296.4465288568267,6.996183633804321,9,900,9000,38.80977177619934,4.4,2.2,2.2,10,100,46.555418968200684
9,6.12,3.06,3.06,100,1000,130.28349983086738,1302.8349983086737,7.763740539550781,10,1000,10000,41.42059516906738,9.4,4.7,4.7,10,100,50.03469896316528
10,5.34,2.67,2.67,100,1000,122.06291750553376,1220.6291750553376,8.582990169525146,11,1100,11000,45.16587018966675,4.0,2.0,2.0,10,100,54.67462658882141
11,6.78,3.39,3.39,100,1000,129.16615340648727,1291.6615340648727,9.357186794281006,12,1200,12000,48.834386348724365,5.6,2.8,2.8,10,100,59.20171022415161
